ToxPi Score,FIPS,Name,Source,Socioeconomic Stressors!1!0x88cceeff,Governance!1!0x44aa99ff,Housing Composition & Disability!1!0x117733ff,Minority Status & Language!1!0x332288ff,Housing Type & Transportation!1!0xddcc77ff
0.594576527649018,02270,"AK, ","+62.2831737,-163.1909497",0.37080978230455,1,0.470242136229916,0.51155523761696,0.620275482093664
0.507458783587093,02275,"AK, Wrangell","+56.2791206,-132.0403255",0.34484302423191,0.184318228782288,0.556234442181489,0.576195743400934,0.875702479338843
0.485039466049788,02282,"AK, Yakutat","+59.9990832,-140.2395926",0.304941518831496,0.500184501845019,0.426265369238893,0.525486381104885,0.66831955922865
0.723009399025908,02290,"AK, Yukon-Koyukuk","+65.3761313,-151.5768554",0.727964631484694,0.99888,0.681526740589877,0.533232096884172,0.673443526170799
0.800403800110512,04001,"AZ, Apache","+35.3858453,-109.4937467",0.930550114723824,0.99712,0.55231198612054,0.815204943785333,0.706831955922865
0.658227333313356,04003,"AZ, Cochise","+31.8817928,-109.7541201",0.609883037662992,0.583514686346863,0.613336350607226,0.941978349525455,0.542424242424242
0.562330324254095,04005,"AZ, Coconino","+35.8296919,-111.7737277",0.500419721305054,0.729705387453875,0.350079203439692,0.70180543579362,0.529641873278237
0.669379506013056,04007,"AZ, Gila","+33.7896177,-110.8118696",0.784934803290615,0.375192915129151,0.771516934449725,0.858558662319757,0.556694214876033
0.697914249226964,04009,"AZ, Graham","+32.9318277,-109.8783103",0.674967821366613,0.865430258302583,0.579844610394508,0.802221118054587,0.567107438016529
0.630268683620404,04011,"AZ, Greenlee","+33.2388723,-109.2423231",0.436510157255582,0.57906332103321,0.693972995398657,0.793918156535783,0.647878787878788
0.641815911133513,04012,"AZ, La Paz","+33.7276249,-114.0387933",0.74811125412726,0.439508782287823,0.677906011918232,0.871542488050504,0.472011019283747
0.603687232739358,04013,"AZ, Maricopa","+33.3465408,-112.4955335",0.412502098606525,0.864769889298893,0.470242136229916,0.787175483087627,0.483746556473829
0.733769634982203,04015,"AZ, Mohave","+35.7177050,-113.7496891",0.706418937825284,0.832085608856089,0.6853737648035,0.874997411635509,0.569972451790633
0.824017227542016,04017,"AZ, Navajo","+35.3909336,-110.3209076",0.893894454082489,0.93017594095941,0.787508486082824,0.890656016915938,0.617851239669422
0.647398272342748,04019,"AZ, Pima","+32.1282374,-111.7830177",0.542559740332419,0.741035276752768,0.520253451007015,0.891324711803358,0.541818181818182
0.699145087150682,04021,"AZ, Pinal","+32.9189100,-111.3672569",0.602495942694051,0.93942258302583,0.591083955646074,0.929830392403984,0.432892561983471
0.680503790129995,04023,"AZ, Santa Cruz","+31.5259036,-110.8451898",0.727293077396609,0.813349963099631,0.600512936561816,0.74075691298586,0.520606060606061
0.585064917522703,04025,"AZ, Yavapai","+34.6300439,-112.5737449",0.47484470311713,0.621429077490775,0.593045183676548,0.778705347846968,0.457300275482094
0.767049584915094,04027,"AZ, Yuma","+32.7739424,-113.9109050",0.701102467961274,0.98144,0.62201101304971,0.947829429790384,0.582865013774105
0.598737576784442,05001,"AR, Arkansas","+34.2895735,-091.3765467",0.672225642173597,0.612453136531365,0.814739382967489,0.241873028034885,0.652396694214876
0.567291565713219,05003,"AR, Ashley","+33.1908354,-091.7722672",0.781968772734904,0.56848,0.662668778758392,0.284056530516323,0.539283746556474
0.452922625731073,05005,"AR, Baxter","+36.2807100,-092.3304383",0.539929486820751,0.48089594095941,0.65173116089613,0.260596484882657,0.331460055096419
0.425234616309511,05007,"AR, Benton","+36.3378246,-094.2561871",0.227377021657619,0.840411512915129,0.396168062155842,0.370095272697751,0.292121212121212
0.485397515069702,05009,"AR, Boone","+36.3043077,-093.0792041",0.578208069841625,0.361493726937269,0.746624424832164,0.237024990101087,0.503636363636364
0.645173542572169,05011,"AR, Bradley","+33.4638194,-092.1681641",0.800828250041972,0.6128,0.613864373538508,0.395895750437389,0.802479338842975
0.539515449509628,05013,"AR, Calhoun","+33.5604604,-092.5138790",0.553752308467178,0.64816,0.521686656106208,0.284446602533985,0.689531680440771
0.504664256578444,05015,"AR, Carroll","+36.3377742,-093.5416633",0.606525267222564,0.390145830258303,0.431319303009731,0.409325372759749,0.686005509641873
0.647953054225959,05017,"AR, Chicot","+33.2671393,-091.2971578",0.883541328557838,0.300164723247232,0.685826355887456,0.450728731205863,0.919504132231405
0.473746425406136,05019,"AR, Clark","+34.0533118,-093.1762051",0.582461245732833,0.215096088560886,0.665384325262126,0.325459888962437,0.580330578512397
0.553638289073175,05021,"AR, Clay","+36.3673021,-090.4187041",0.79237786110023,0.470672472324723,0.842347439088783,0.18180193731495,0.48099173553719
0.478801787321061,05023,"AR, Cleburne","+35.5662882,-092.0599743",0.624657227600873,0.672131365313653,0.612054009202685,0.226102973606553,0.259063360881543
0.495957832836898,05025,"AR, Cleveland","+33.8932006,-092.1887141",0.529128658570709,0.534772250922509,0.664026552010259,0.189547653094237,0.562314049586777
0.597846593568649,05027,"AR, Columbia","+33.2150704,-093.2269012",0.762493704180424,0.383546863468635,0.686580674360715,0.371432662472591,0.785179063360882
0.521648705588309,05029,"AR, Conway","+35.2657024,-092.6892483",0.691868599250098,0.495509963099631,0.552613713509844,0.382466128115028,0.485785123966942
0.610838923404159,05031,"AR, Craighead","+35.8282682,-090.6304114",0.67300912194303,0.771847084870849,0.758240929320359,0.29770905113449,0.553388429752066
0.611686539147438,05033,"AR, Crawford","+35.5830407,-094.2362241",0.536627679220997,0.86528,0.829297729501395,0.340505523929397,0.486721763085399
0.690492807534695,05035,"AR, Crittenden","+35.2118784,-090.3153314",0.940399574682411,0.8152,0.762615976465264,0.327967494790264,0.606280991735537
0.535770653711276,05037,"AR, Cross","+35.2912586,-090.7738942",0.677598074878281,0.69104,0.638077996530135,0.223762541500582,0.448374655647383
0.648644788587477,05039,"AR, Dallas","+33.9678233,-092.6539989",0.788796239297107,0.52048,0.808252244097458,0.380571492600671,0.745123966942149
0.587532338297076,05041,"AR, Desha","+33.8287478,-091.2444274",0.933628070960882,0.212310258302583,0.791581805838425,0.317992796052909,0.682148760330579
0.549194906339403,05043,"AR, Drew","+33.5872418,-091.7227781",0.784151323521182,0.55424,0.591687410424681,0.278595522269056,0.537300275482094
0.480568823134163,05045,"AR, Faulkner","+35.1463563,-092.3246543",0.535116682522805,0.789212988929889,0.433883985818813,0.261655251787739,0.38297520661157
0.571405767004372,05047,"AR, Franklin","+35.5085730,-093.8876719",0.712127147574011,0.710960885608856,0.541751527494908,0.31147302090056,0.580716253443526
0.67976372532637,05049,"AR, Fulton","+36.3834433,-091.8192392",0.826515193911243,0.94960147601476,0.760654748434789,0.262212497527256,0.599834710743802
0.617791775961937,05051,"AR, Garland","+34.5788613,-093.1469148",0.764340477922659,0.612745682656827,0.668099871765859,0.434847227629628,0.608925619834711
0.489317706475586,05053,"AR, Grant","+34.2880633,-092.4239843",0.636745201186412,0.656637343173432,0.620502376103191,0.269122344697267,0.263581267217631
0.622701523478994,05055,"AR, Greene","+36.1199223,-090.5652409",0.696905254910739,0.84128,0.857735535943275,0.27709095877236,0.440495867768595
0.603537224464919,05057,"AR, Hempstead","+33.7286109,-093.6658093",0.732833398623314,0.692037195571956,0.734027306328732,0.393443869183514,0.46534435261708
0.641994644185781,05059,"AR, Hot Spring","+34.3151767,-092.9441474",0.780625664558733,0.791134169741697,0.614090669080486,0.431670926914381,0.592451790633609
0.548426037797946,05061,"AR, Howard","+34.0831786,-093.9909884",0.455033857518608,0.513419335793358,0.6833371049257,0.382020331523415,0.70831955922865
0.530314260538794,05063,"AR, Independence","+35.7374992,-091.5599423",0.578543846885668,0.630443985239853,0.730783736893716,0.291579347999803,0.420220385674931
0.58234800474888,05065,"AR, Izard","+36.0948792,-091.9136252",0.800212658794561,0.612301402214022,0.475220638153428,0.37237998022977,0.651625344352617
0.596632843975216,05067,"AR, Jackson","+35.5966053,-091.2231780",0.761206558844927,0.60128,0.598476276684016,0.30032810611022,0.721873278236915
0.592472244719844,05069,"AR, Jefferson","+34.2776955,-091.9307012",0.927919861212155,0.39950258302583,0.704684317718941,0.374441789465983,0.555812672176309
0.627822073745361,05071,"AR, Johnson","+35.5733586,-093.4663223",0.754155240920029,0.784320295202952,0.607754393905107,0.411888703161527,0.58099173553719
0.624862739589718,05073,"AR, Lafayette","+33.2406596,-093.6116427",0.743522301192009,0.406286937269373,0.815870860677378,0.360176298534348,0.798457300275482
0.578341912894041,05075,"AR, Lawrence","+36.0410983,-091.1011529",0.791426492808775,0.81824,0.664026552010259,0.163691450780647,0.454325068870523
0.575907157859186,05077,"AR, Lee","+34.7797500,-090.7792884",0.783759583636465,0.333817859778598,0.713283548314098,0.39071336505988,0.657961432506887
0.672222852902128,05079,"AR, Lincoln","+33.9576649,-091.7276236",0.576473221780738,0.802093874538745,0.799275854265671,0.400130818057718,0.783140495867769
0.522465486991476,05081,"AR, Little River","+33.6994970,-094.2297740",0.666293581062175,0.386605461254613,0.799124990571019,0.224821308405664,0.535482093663912
0.612802973122182,05083,"AR, Logan","+35.2185495,-093.7205628",0.756785494431698,0.681605904059041,0.84332805310402,0.26956814128888,0.512727272727273
0.529672875456413,05085,"AR, Lonoke","+34.7551137,-091.8941320",0.4646594661145,0.840193357933579,0.54952100776948,0.446828011029244,0.347162534435262
0.528961732874812,05087,"AR, Madison","+36.0125452,-093.7240531",0.698528177290279,0.764623173431734,0.510975333785924,0.202197131381273,0.468484848484849
0.617158460301901,05089,"AR, Marion","+36.2666562,-092.6785880",0.818176730650848,0.68176,0.783435166327223,0.246442443098924,0.555977961432507
0.62822277976096,05091,"AR, Miller","+33.3055048,-093.9015091",0.80463372320779,0.555471586715867,0.71826205023761,0.363352599249595,0.699393939393939
0.640404820100545,05093,"AR, Mississippi","+35.7669426,-090.0522086",0.933348256757513,0.309164575645756,0.854341102813608,0.397511763081988,0.707658402203857
0.573916909983245,05095,"AR, Monroe","+34.6795127,-091.2033140",0.716492249146567,0.5344,0.672097759674134,0.245272227045938,0.701322314049587
0.527743066425463,05097,"AR, Montgomery","+34.5456518,-093.6641468",0.649952431585427,0.597197343173432,0.605189711096025,0.206320749853699,0.580055096418733
0.618427922259758,05099,"AR, Nevada","+33.6666991,-093.3050716",0.627791146678606,0.73888,0.694576450177265,0.362572455214271,0.66831955922865
0.469645057515127,05101,"AR, Newton","+35.9100625,-093.2150843",0.676366892383458,0.523566642066421,0.451836765482387,0.196234601968441,0.500220385674931
0.549238839103596,05103,"AR, Ouachita","+33.5911582,-092.8784177",0.703732721472942,0.433349077490775,0.58037263332579,0.386701195735358,0.642038567493113
0.529878416796399,05105,"AR, Perry","+34.9463629,-092.9268772",0.649784543063406,0.57552,0.518216791129215,0.244603532158518,0.661267217630854
0.667705661475982,05107,"AR, Phillips","+34.4258423,-090.8483856",0.983267110638536,0.694345977859779,0.756053405747907,0.32128054591606,0.583581267217631
0.609848995910257,05109,"AR, Pike","+34.1581907,-093.6586589",0.524987408360849,0.73296,0.714415026023987,0.380794390896477,0.696088154269972
0.628371874133988,05111,"AR, Poinsett","+35.5689809,-090.6805953",0.832335329341318,0.60816,0.893791958965075,0.200023872997157,0.607548209366391
0.609058886431622,05113,"AR, Polk","+34.4909149,-094.2308841",0.849795735631541,0.373523837638376,0.918910764124613,0.332871257298014,0.570192837465565
0.527637386094167,05115,"AR, Pope","+35.4552965,-093.0315353",0.64984050590408,0.585276457564576,0.680470694727314,0.325849960980099,0.396749311294766
0.655747782691148,05117,"AR, Prairie","+34.8282250,-091.5571995",0.601880351446639,0.717780664206642,0.751753790450328,0.334431545368661,0.872892561983471
0.511164256306484,05119,"AR, Pulaski","+34.7739877,-092.3165149",0.621747159885836,0.37832147601476,0.617862261446783,0.494639695479804,0.443250688705234
0.574442534590459,05121,"AR, Randolph","+36.3412985,-091.0284409",0.729307739660865,0.498307306273063,0.863694651882024,0.150930523345707,0.629972451790634
0.661069178712044,05123,"AR, St. Francis","+35.0144383,-090.7421993",0.884716548211987,0.70768,0.738930376404918,0.385809602552131,0.588209366391185
0.497597635588441,05125,"AR, Saline","+34.6485246,-092.6744630",0.310146063014159,0.840496826568266,0.651580297201478,0.347638269395215,0.338126721763085
0.626863011513368,05127,"AR, Scott","+34.8588693,-094.0636413",0.762605629861772,0.88832,0.541298936410953,0.349142832891911,0.592947658402204
0.534359830984437,05129,"AR, Searcy","+35.9096596,-092.6993507",0.687559460518216,0.634995424354244,0.622614467828317,0.233737240237936,0.492892561983471
0.593228710008178,05131,"AR, Sebastian","+35.1969808,-094.2749890",0.600257429067099,0.620682509225092,0.674888738025194,0.433565562428739,0.636749311294766
0.591327297115598,05133,"AR, Sevier","+33.9946083,-094.2432898",0.728860036935475,0.661639852398524,0.597797390058083,0.424482456874612,0.543856749311295
0.593634246959264,05135,"AR, Sharp","+36.1733989,-091.4710689",0.770328501874755,0.50055557195572,0.830580070905936,0.309021139646685,0.557685950413223
0.43379652480437,05137,"AR, Stone","+35.8569888,-092.1404941",0.845990262465723,0.186350996309963,0.477709889115184,0.254633955469824,0.404297520661157
0.587144067646818,05139,"AR, Union","+33.1682186,-092.5981447",0.784207286361856,0.53264,0.54748434789168,0.401746830702317,0.669641873278237
0.533385208038185,05141,"AR, Van Buren","+35.5829588,-092.5159772",0.720801387878449,0.491320147601476,0.632571471675341,0.224932757553567,0.597300275482094
0.472494950031716,05143,"AR, Washington","+35.9712088,-094.2184168",0.369354748447031,0.728002066420664,0.423248095345855,0.358894633333459,0.48297520661157
0.537920288194905,05145,"AR, White","+35.2547221,-091.7531583",0.567351278750909,0.653968708487085,0.669834804254356,0.265388798242503,0.533057851239669
0.632558378801759,05147,"AR, Woodruff","+35.1890710,-091.2444178",0.69662544070737,0.573206494464945,0.910688692766086,0.242987519513919,0.739283746556474
0.61433631099978,05149,"AR, Yell","+34.9977133,-093.4083032",0.735351726453635,0.80496,0.635890472957683,0.310079906551768,0.585399449035813
0.522236317702494,06001,"CA, Alameda","+37.6480811,-121.9133039",0.289104034920813,0.679652250922509,0.182695934223429,0.758021379465,0.701707988980716
