row#,Name,FIPS,Source,ToxPi Score,Transportation Sources,Exposures & Risks,Pollution Sources,Criteria Air Pollutants,Land Use
841,"IA, Johnson",19103,"+41.6687365,-091.5888122",0.49569134854981,0.453455132985334,0.767448579372823,0.577061019347598,0.0626989178866964,0.617793093156601
842,"IA, Jones",19105,"+42.1251175,-091.1169141",0.34589896094183,0.474956500124285,0.364391239392922,0.3255910410618,0.0903882877148313,0.474167736415312
843,"IA, Keokuk",19107,"+41.3311823,-092.1677213",0.331034578818875,0.314379816057668,0.309808866533299,0.224900578232122,0.103119032463399,0.702964600807884
844,"IA, Kossuth",19109,"+43.2124777,-094.2139830",0.369709920771991,0.402249565001243,0.273183338191293,0.32398077439188,0.144493952896244,0.704641973379296
845,"IA, Lee",19111,"+40.6475875,-091.4771574",0.439504748416386,0.512055679840915,0.472989928499249,0.688364603410838,0.0830681094844048,0.441045420846522
846,"IA, Linn",19113,"+42.0779506,-091.5976735",0.521221694495847,0.567424807357693,0.726325295079386,0.698196989289287,0.0649267982176957,0.549234582535175
847,"IA, Louisa",19115,"+41.2182111,-091.2569936",0.358343660768297,0.227069351230425,0.371172290137973,0.428550516017274,0.0926161680458307,0.672309978409981
848,"IA, Lucas",19117,"+41.0333440,-093.3314666",0.275375292161852,0.469798657718121,0.304918991724754,0.198282382218752,0.0502864417568428,0.353589987390788
849,"IA, Lyon",19119,"+43.3835796,-096.2072011",0.370477576020343,0.335943325876212,0.216325279826038,0.253543806572816,0.332590706556334,0.713984761270313
850,"IA, Madison",19121,"+41.3306216,-094.0151842",0.23715509150175,0.266654238130748,0.32758544676844,0.181716153902457,0.0747931253978358,0.335026493309268
851,"IA, Mahaska",19123,"+41.3307969,-092.6363663",0.488896516460236,0.637459607258265,0.366512555531501,0.513967843462561,0.0954805856142584,0.831061990434596
852,"IA, Marion",19125,"+41.3314552,-093.0938490",0.353126540257542,0.569226945065871,0.369339810236551,0.357771976480348,0.0684277530235519,0.40086621648139
853,"IA, Marshall",19127,"+42.0416910,-092.9814523",0.44046821373106,0.550086999751429,0.496596384075011,0.520726083880255,0.112348822406111,0.522582778542494
854,"IA, Mills",19129,"+41.0337028,-095.6191010",0.482330477558731,0.663373104648272,0.34895328363043,0.570497962768683,0.141947803946531,0.68688023279974
855,"IA, Mitchell",19131,"+43.3485643,-092.7844663",0.337890721848993,0.110303256276411,0.31821116234509,0.409446897796862,0.128580521960535,0.722911770866065
856,"IA, Monona",19133,"+42.0494317,-095.9565661",0.335813572381849,0.40349241859309,0.237528706657202,0.205504184253544,0.183959261616805,0.648583290788605
857,"IA, Monroe",19135,"+41.0288473,-092.8696415",0.337721565105732,0.619438230176485,0.270539581507753,0.337863224924976,0.0951623169955442,0.365604471923899
858,"IA, Montgomery",19137,"+41.0217348,-095.1577896",0.366460912517098,0.379318916231668,0.295591057778703,0.454412374655379,0.0919796308084023,0.61100258311134
859,"IA, Muscatine",19139,"+41.4837760,-091.1186992",0.468809749686857,0.460663683818046,0.665949294623058,0.655329738697636,0.0700190961171229,0.492086935178421
860,"IA, O'Brien",19141,"+43.0837455,-095.6256244",0.391888781283632,0.417847377578921,0.242789675027302,0.357893966379584,0.179503500954806,0.761409386477547
861,"IA, Osceola",19143,"+43.3785421,-095.6337878",0.336281992240893,0.491051454138702,0.207421804470007,0.285797935930905,0.199872692552514,0.497266074112335
862,"IA, Page",19145,"+40.7390902,-095.1442898",0.304326862249208,0.20705940840169,0.291900136385406,0.392685485641789,0.110439210693826,0.519550070123331
863,"IA, Palo Alto",19147,"+43.0758537,-094.6672965",0.399430339724392,0.549030574198359,0.205537084681278,0.378168687632664,0.123169955442393,0.741245396667266
864,"IA, Plymouth",19149,"+42.7375854,-096.2158638",0.409968945097947,0.473713646532439,0.296771955933214,0.381145241174031,0.164863144493953,0.733350737356096
865,"IA, Pocahontas",19151,"+42.7340333,-094.6782789",0.378035997764455,0.447178722346508,0.203835496201387,0.298289701612706,0.145767027371101,0.795109041290574
866,"IA, Polk",19153,"+41.6842807,-093.5697204",0.575452176274178,0.64236887894606,0.757474653052227,0.749359553029009,0.0907065563335455,0.63735124001005
867,"IA, Pottawattamie",19155,"+41.3401835,-095.5449053",0.572721239766864,0.599925428784489,0.625012534463736,0.761290165174323,0.13430935709739,0.743068713314382
868,"IA, Poweshiek",19157,"+41.6845262,-092.5228819",0.493610064021149,0.848496147153865,0.330280284860612,0.448386073633103,0.120305537873966,0.720582276584199
869,"IA, Ringgold",19159,"+40.7353342,-094.2442514",0.298554973741485,0.292878448918717,0.236976862423278,0.172762095298509,0.186823679185232,0.603333782881689
870,"IA, Sac",19161,"+42.3875259,-095.1052244",0.364008425832064,0.338180462341536,0.230801671022175,0.309268792543977,0.194143857415659,0.747647345836971
871,"IA, Scott",19163,"+41.6416793,-090.6222899",0.552827861996024,0.575503355704698,0.725176650971441,0.673750213482324,0.0547422024188415,0.734966887402818
872,"IA, Shelby",19165,"+41.6790143,-095.3089173",0.342262773674437,0.463025105642555,0.276587406929625,0.205455388293849,0.182686187141948,0.583559780364208
873,"IA, Sioux",19167,"+43.0828542,-096.1779289",0.417145457652874,0.565809097688292,0.305437093054193,0.507136409105326,0.222469764481222,0.484874923935335
874,"IA, Story",19169,"+42.0375379,-093.4660934",0.425509200900685,0.319289087745464,0.563586613614131,0.596262229487398,0.0989815404201146,0.549426533236319
875,"IA, Tama",19171,"+42.0748481,-092.5294115",0.416245991181418,0.636278896346011,0.322137904990994,0.357186424964013,0.11839592616168,0.647230803444391
876,"IA, Taylor",19173,"+40.7379489,-094.6971082",0.257757639721359,0.126336067611235,0.230956198742429,0.183667992290238,0.158179503500955,0.589648436461935
877,"IA, Union",19175,"+41.0285502,-094.2450907",0.36592903979072,0.415237385036043,0.318052025713273,0.348647132017469,0.12667091024825,0.621037745938567
878,"IA, Van Buren",19177,"+40.7541168,-091.9529430",0.278184585878412,0.237509321401939,0.319885647424612,0.2264376509625,0.0566518141311267,0.55043849547188
879,"IA, Wapello",19179,"+41.0312631,-092.4094822",0.472273409126491,0.530014914243102,0.480944193101412,0.680996413496963,0.0732017823042648,0.596209742486713
880,"IA, Warren",19181,"+41.3367685,-093.5643662",0.383007368096276,0.644606015411385,0.399291701309513,0.269036523775831,0.0461489497135582,0.555953650271091
881,"IA, Washington",19183,"+41.3294011,-091.7250523",0.387900880135795,0.385222470792941,0.404837563755522,0.329226340059043,0.086569064290261,0.733648961781207
882,"IA, Wayne",19185,"+40.7399827,-093.3326126",0.304085284119473,0.412627392493164,0.221899404151093,0.181594164003221,0.0999363462762572,0.60436911367363
883,"IA, Webster",19187,"+42.4343970,-094.1791565",0.465422498897269,0.6444817300522,0.48389598235972,0.532851879864347,0.164226607256525,0.501656294953553
884,"IA, Winnebago",19189,"+43.3781243,-093.7434883",0.329259592289473,0.0383420333084763,0.402007850408679,0.324371142069437,0.159134309357097,0.722442626303676
885,"IA, Winneshiek",19191,"+43.2929889,-091.8507880",0.427454158061178,0.587061894108874,0.357085914539539,0.371068875497109,0.158179503500955,0.663874602659415
886,"IA, Woodbury",19193,"+42.3932198,-096.0532956",0.472802421057068,0.381121053939846,0.490941874664909,0.70737062971186,0.14417568427753,0.640402862691195
887,"IA, Worth",19195,"+43.3734910,-093.2485332",0.424108338658018,0.352721849366145,0.394470088060546,0.467514089833362,0.140992998090388,0.764842667939649
888,"IA, Wright",19197,"+42.7330073,-093.7347352",0.363318130023963,0.271874223216505,0.354178274749441,0.286334691487545,0.159770846594526,0.744432614071799
889,"KS, Allen",20001,"+37.8842285,-095.3009448",0.539253010892933,0.418220233656475,0.429814620093887,0.670090516505233,0.518141311266709,0.659998372942359
890,"KS, Anderson",20003,"+38.2151139,-095.2920464",0.467156122311064,0.575503355704698,0.458535461898877,0.441871813013882,0.522915340547422,0.336954640390439
891,"KS, Atchison",20005,"+39.5325441,-095.3133975",0.527673459625946,0.411695252299279,0.605662662023106,0.637592407348672,0.583068109484405,0.400348866974266
892,"KS, Barber",20007,"+37.2229059,-098.6850520",0.529816814874062,0.550770569226945,0.339051524697229,0.324712713787298,0.824952259707193,0.609597006951647
893,"KS, Barton",20009,"+38.4812394,-098.7678374",0.586776516883571,0.44935371613224,0.273471299318659,0.723692878229683,0.77466581795035,0.712698872786923
894,"KS, Bourbon",20011,"+37.8560997,-094.8509284",0.473222533198177,0.473962217250808,0.493640660989835,0.430331568546124,0.462126034373011,0.506052184831108
895,"KS, Brown",20013,"+39.8259308,-095.5699047",0.433475909410055,0.387956748695004,0.338293521265408,0.324834703686535,0.479312539783577,0.63698203361975
896,"KS, Butler",20015,"+37.7736811,-096.8387616",0.549880269148281,0.328548347004723,0.636475703662397,0.602605704247688,0.649586250795672,0.532185340030922
897,"KS, Chase",20017,"+38.2985525,-096.5940642",0.510781100445522,0.63360676112354,0.396360995735225,0.223217117622661,0.694780394653087,0.605940233093099
898,"KS, Chautauqua",20019,"+37.1542592,-096.2453962",0.497438368665673,0.445935868754661,0.432481821385435,0.355844536072413,0.755569700827499,0.497359916288355
899,"KS, Cherokee",20021,"+37.1693922,-094.8456975",0.497999692949459,0.496333581904052,0.545244082818255,0.661965989216093,0.346912794398472,0.439542016410422
900,"KS, Cheyenne",20023,"+39.7892558,-101.7273018",0.524353282197065,0.493226447924435,0.185423638638998,0.329494717837363,0.949077021005729,0.664544585578802
901,"KS, Clark",20025,"+37.2338311,-099.8138686",0.544243008596713,0.639883171762366,0.186189048959291,0.378534657330373,0.864099299809039,0.652508865122495
902,"KS, Clay",20027,"+39.3449643,-097.1688527",0.435560692296772,0.261434253044991,0.353948810365107,0.44109107765877,0.641629535327817,0.479699785087175
903,"KS, Cloud",20029,"+39.4873286,-097.6413898",0.505472753831879,0.745712155108128,0.23341684078589,0.298387293532096,0.674092934436665,0.575754545296617
904,"KS, Coffey",20031,"+38.2364502,-095.7291373",0.511128524984584,0.583271190653741,0.397068926218268,0.338912338058409,0.600572883513686,0.635817286478818
905,"KS, Comanche",20033,"+37.1890712,-099.2540887",0.489959128321694,0.467064379816058,0.317347876775405,0.167955693268597,0.850095480585614,0.647332211162794
906,"KS, Cowley",20035,"+37.2345068,-096.8372468",0.489437615782642,0.194941585881183,0.510211514955549,0.587869324419938,0.685232336091661,0.468933317564877
907,"KS, Crawford",20037,"+37.5056283,-094.8539407",0.51789624991812,0.459855828983346,0.563834898540044,0.553199795056969,0.424252068746022,0.588338658264218
908,"KS, Decatur",20039,"+39.7835420,-100.4597084",0.437476138872723,0.0539398458861546,0.137732819680605,0.261595139922414,0.894653087205602,0.839459801668841
909,"KS, Dickinson",20041,"+38.8677353,-097.1579434",0.579194173021438,0.603964702957992,0.413322300981091,0.416229536194403,0.681413112667091,0.781041212306611
910,"KS, Doniphan",20043,"+39.7885021,-095.1472253",0.496912773420679,0.484029331344768,0.39431779169098,0.561763485983361,0.492043284532145,0.552409973552141
911,"KS, Douglas",20045,"+38.8965726,-095.2905294",0.567494278393536,0.573825503355705,0.637049236245112,0.636079732598141,0.491406747294717,0.499110172474006
912,"KS, Edwards",20047,"+37.8835945,-099.3047457",0.59290237713711,0.71314939100174,0.1958497526499,0.379315392685486,0.843411839592616,0.832785509755807
913,"KS, Elk",20049,"+37.4560259,-096.2446421",0.423734480187509,0.318854088988317,0.377669700740723,0.190255446849001,0.709739019732654,0.52215414462685
914,"KS, Ellis",20051,"+38.9145957,-099.3173291",0.547136100875676,0.721165796669152,0.293733291371523,0.366896820943226,0.821769573520051,0.53211502187443
915,"KS, Ellsworth",20053,"+38.7008451,-098.2053552",0.490088819448677,0.772744220730798,0.219542125075465,0.34532900675824,0.757161043921069,0.355667700757814
916,"KS, Finney",20055,"+38.0498552,-100.7399289",0.630570987059156,0.37962962962963,0.365933249518911,0.755898211628077,0.88160407383832,0.769789770680844
917,"KS, Ford",20057,"+37.6883653,-099.8847340",0.547425197627165,0.388205319413373,0.28755546630667,0.617830043672384,0.86187141947804,0.581663739265357
918,"KS, Franklin",20059,"+38.5580187,-095.2789618",0.505751977951559,0.703268704946557,0.483330350800129,0.357552394661722,0.493316359007002,0.491292080342386
919,"KS, Geary",20061,"+39.0021553,-096.7680381",0.530297235341846,0.599552572706935,0.593382863936822,0.35220923707517,0.612030553787397,0.494310949202904
920,"KS, Gove",20063,"+38.9172385,-100.4873598",0.43642151196584,0.044618443947303,0.181659947408601,0.403249810915656,0.889879057924889,0.662700299632752
921,"KS, Graham",20065,"+39.3494451,-099.8809524",0.423523002435112,0,0.193675971595783,0.226901212579598,0.858688733290898,0.838349094709282
922,"KS, Grant",20067,"+37.5475370,-101.2993622",0.545774402727889,0.703890131742481,0.2045409430395,0.325493449142411,0.906110757479313,0.58883673223574
923,"KS, Gray",20069,"+37.7445134,-100.4517163",0.561285810840019,0.764914243102163,0.194254127464076,0.309561568302145,0.875875238701464,0.661823876630249
924,"KS, Greeley",20071,"+38.4804076,-101.8059837",0.508185553206597,0.469860800397713,0.15688930874543,0.315514675384878,0.934118395926162,0.664544585578802
925,"KS, Greenwood",20073,"+37.8786589,-096.2422317",0.480916951705063,0.550211285110614,0.367250743586924,0.236245638861102,0.660725652450668,0.590151438516008
926,"KS, Hamilton",20075,"+37.9952438,-101.7936887",0.556732890108439,0.681580909768829,0.18734317708859,0.332568863298119,0.929662635264163,0.652508865122495
927,"KS, Harper",20077,"+37.1881840,-098.0665900",0.490489341064075,0.446868008948546,0.293005089415984,0.319589138019372,0.746658179503501,0.646326289432973
928,"KS, Harvey",20079,"+38.0501436,-097.4367065",0.593443687872733,0.566865523241362,0.639479882858705,0.571498279942421,0.685232336091661,0.504142417229517
929,"KS, Haskell",20081,"+37.5585504,-100.8768686",0.523737837294584,0.547787720606513,0.199986121595347,0.29450801473638,0.888287714831318,0.688119614703363
930,"KS, Hodgeman",20083,"+38.0874927,-099.8984067",0.510849654324258,0.525105642555307,0.152131101077151,0.35435625930173,0.870146403564609,0.652508865122495
931,"KS, Jackson",20085,"+39.4109892,-095.7945092",0.515509443022482,0.648023862788963,0.485837073624847,0.277575816722375,0.593252705283259,0.572857756692963
932,"KS, Jefferson",20087,"+39.2396440,-095.3753140",0.486762302774481,0.333084762614964,0.426833679440857,0.489667455534682,0.625716104392107,0.558509511889795
933,"KS, Jewell",20089,"+39.7770098,-098.2225842",0.391016886857875,0.0413248819289088,0.284463445050892,0.245028911606119,0.737746658179503,0.64652053752395
934,"KS, Johnson",20091,"+38.8839065,-094.8223295",0.63268205881579,0.621613223962217,0.760983557648724,0.818869397613878,0.332590706556334,0.629353408297799
935,"KS, Kearny",20093,"+37.9944614,-101.3081363",0.566616764801448,0.730052199850857,0.270956617162037,0.255690828799375,0.911839592616168,0.664544585578802
936,"KS, Kingman",20095,"+37.5529509,-098.1445285",0.54865827419929,0.779144916728809,0.254495666388766,0.362675970429648,0.727880330999363,0.619094486449864
937,"KS, Kiowa",20097,"+37.5612311,-099.2865389",0.590814401430432,0.848061148396719,0.188283311703773,0.396564764437505,0.845003182686187,0.676159599927976
938,"KS, Labette",20099,"+37.1914676,-095.2974732",0.479368707373811,0.463273676360925,0.461780038782368,0.411642715983117,0.506683640992998,0.553463464749648
939,"KS, Lane",20101,"+38.4812863,-100.4661853",0.510809650780444,0.587621178225205,0.170586058087551,0.258545392441506,0.884786760025462,0.652508865122495
940,"KS, Leavenworth",20103,"+39.1895108,-095.0389770",0.516452385291173,0.321961222967934,0.559299731856216,0.582208993095372,0.583068109484405,0.535723869051939
941,"KS, Lincoln",20105,"+39.0472763,-098.2142650",0.48425809557711,0.563012677106637,0.26155744628312,0.215190182252909,0.765754296626353,0.615775875616532
942,"KS, Linn",20107,"+38.2165494,-094.8449321",0.436021645601469,0.361918965945812,0.443898537050529,0.321687364286237,0.468491406747295,0.584111953977473
943,"KS, Logan",20109,"+38.9132695,-101.1574069",0.558987724987345,0.625838926174497,0.185797491501481,0.405323639202674,0.922978994271165,0.654999573786906
944,"KS, Lyon",20111,"+38.4554978,-096.1615888",0.579926873630291,0.717996520009943,0.594876884708773,0.444116427159831,0.542011457670274,0.600633078602634
945,"KS, McPherson",20113,"+38.3958120,-097.6474893",0.551746715951831,0.553380561769823,0.486884204997088,0.563568936492058,0.691279439847231,0.463620436652954
946,"KS, Marion",20115,"+38.3596474,-097.1027707",0.519561374304985,0.403678846631867,0.442980480205205,0.409544489716251,0.692552514322088,0.649050540649513
947,"KS, Marshall",20117,"+39.7827091,-096.5212426",0.450339352751715,0.592841163310962,0.297035378386058,0.236562812599117,0.542329726288988,0.582927683173452
948,"KS, Meade",20119,"+37.2438862,-100.3600936",0.556971895991983,0.767710663683818,0.260144644034111,0.17820284480445,0.877466581795035,0.7013347456425
949,"KS, Miami",20121,"+38.5667718,-094.8329626",0.518755040020674,0.660452398707432,0.435210430381143,0.431600263498182,0.427753023551878,0.638759083964735
950,"KS, Mitchell",20123,"+39.3930256,-098.2073621",0.439092814631255,0.414553815560527,0.269699617793263,0.380315709859224,0.751750477402928,0.379144452540333
951,"KS, Montgomery",20125,"+37.1895369,-095.7424028",0.592418043033432,0.330101913994531,0.681790313796128,0.722155805499305,0.691915977084659,0.536126204792537
952,"KS, Morris",20127,"+38.6876956,-096.6449046",0.531897318012931,0.516094954014417,0.396985909764214,0.34542659867763,0.692552514322088,0.708426613286306
953,"KS, Morton",20129,"+37.1852495,-101.8095163",0.428897581521781,0.308662689535173,0.175483247484907,0.273916119745285,0.921705919796308,0.46471993104723
954,"KS, Nemaha",20131,"+39.7910427,-096.0053805",0.386226650361874,0.148086005468556,0.371592298902673,0.254958889403957,0.503182686187142,0.653313371847041
955,"KS, Neosho",20133,"+37.5642833,-095.3156826",0.547333319437851,0.373415361670395,0.555689518294002,0.701490716568668,0.531190324633991,0.574880676022198
956,"KS, Ness",20135,"+38.4804369,-099.9087452",0.394777657543122,0,0.168230520897125,0.244345768170395,0.865372374283896,0.695939624364193
957,"KS, Norton",20137,"+39.7838666,-099.8992352",0.43524615715355,0.427665920954512,0.226345803659386,0.321980140044404,0.866327180140038,0.33391174096941
958,"KS, Osage",20139,"+38.6497056,-095.7272747",0.493540606821041,0.480735769326373,0.439769616745127,0.276648693488179,0.646085295989816,0.624463658555712
959,"KS, Osborne",20141,"+39.3486494,-098.7678759",0.454273622672592,0.299714143673875,0.169382590434822,0.33247127137873,0.805219605346913,0.664580502528618
960,"KS, Ottawa",20143,"+39.1379632,-097.6548025",0.530740107784418,0.736825751926423,0.307194611288398,0.278332154097641,0.714194780394653,0.617153241214976
961,"KS, Pawnee",20145,"+38.1828730,-099.2321540",0.543560499328064,0.719115088242605,0.29564137242447,0.36489618659575,0.820814767663908,0.517335081713585
962,"KS, Phillips",20147,"+39.7845058,-099.3421498",0.540198166509856,0.521004225702212,0.188649807684057,0.464732720130773,0.828771483131763,0.697832595900476
963,"KS, Pottawatomie",20149,"+39.3821868,-096.3371126",0.424579001421871,0.21501367138951,0.448220304255889,0.460633859516432,0.645767027371101,0.353260144576424
964,"KS, Pratt",20151,"+37.6475943,-098.7401199",0.480281226691995,0.510129256773552,0.197239460334817,0.356478883548442,0.793761935073202,0.543796597729962
965,"KS, Rawlins",20153,"+39.7861975,-101.0767378",0.491903538613122,0.480300770569227,0.137517378358971,0.254812501524874,0.922342457033736,0.664544585578802
966,"KS, Reno",20155,"+37.9481849,-098.0783463",0.595998702488624,0.21899080288342,0.563545922913188,0.775953351062532,0.697326543602801,0.724176891981181
967,"KS, Republic",20157,"+39.8289103,-097.6509213",0.490591033940115,0.758140691026597,0.199018691889078,0.227803937833947,0.646085295989816,0.621906552961137
968,"KS, Rice",20159,"+38.3471776,-098.2014154",0.509427199874904,0.393549589858315,0.2789951673386,0.505599336374948,0.742520687460216,0.626471218342439
969,"KS, Riley",20161,"+39.2912114,-096.7274889",0.553483287432674,0.485334327616207,0.543379401171284,0.466147802961915,0.634627625716104,0.637927279697859
970,"KS, Rooks",20163,"+39.3460064,-099.3244921",0.510596631781432,0.469487944320159,0.227158980679907,0.285017200575792,0.83386378103119,0.737455252300113
971,"KS, Rush",20165,"+38.5235917,-099.3091827",0.437262853796651,0.095202585135471,0.187917732505174,0.377461146217093,0.825270528325907,0.70046227679961
972,"KS, Russell",20167,"+38.9168388,-098.7656381",0.528393259277058,0.669711657966691,0.235770494406672,0.470466245394881,0.804583068109485,0.461434830507559
973,"KS, Saline",20169,"+38.7863268,-097.6501534",0.600438888898865,0.446557295550584,0.548431810042347,0.600775855759143,0.664544875875239,0.741884607267012
974,"KS, Scott",20171,"+38.4818768,-100.9063604",0.486632305065514,0.733097191150882,0.175691556952575,0.260911996486691,0.900063653723743,0.36339712701368
975,"KS, Sedgwick",20173,"+37.6838070,-097.4594505",0.687746442863087,0.391809594829729,0.869021336979692,0.858125747188133,0.521005728835137,0.798769806482744
976,"KS, Seward",20175,"+37.1805849,-100.8547406",0.521095642796578,0.266219239373602,0.277134692258259,0.572766974894479,0.890515595162317,0.598841712294232
977,"KS, Shawnee",20177,"+39.0418052,-095.7556639",0.592049218486893,0.521066368381805,0.716716078887234,0.559079708200161,0.55537873965627,0.608005197308994
978,"KS, Sheridan",20179,"+39.3505425,-100.4412056",0.435128410340487,0.061956251553567,0.199409999315519,0.28504159855564,0.884150222788033,0.745083979489676
979,"KS, Sherman",20181,"+39.3513521,-101.7198590",0.534841280614616,0.709731543624161,0.213565019233471,0.326566960255691,0.940165499681731,0.484177380278027
980,"KS, Smith",20183,"+39.7846603,-098.7854295",0.508809514643867,0.407158836689038,0.278180456792351,0.283504525825262,0.788033099936346,0.787170653976337
981,"KS, Stafford",20185,"+38.0356303,-098.7198888",0.511948403066181,0.541262739249317,0.290589988682019,0.260765608607607,0.793443666454488,0.673680012337476
982,"KS, Stanton",20187,"+37.5659319,-101.7893829",0.517286759875848,0.565311956251554,0.241321632514562,0.21831312367336,0.918523233609166,0.6429638533306
983,"KS, Stevens",20189,"+37.2023561,-101.3157956",0.495980272914171,0.509694258016406,0.191031964880874,0.334715885524679,0.903246339910885,0.541212916238013
984,"KS, Sumner",20191,"+37.2366630,-097.4933494",0.609061627053842,0.788777032065623,0.510785912018933,0.387415521994779,0.704328453214513,0.654001215975361
985,"KS, Thomas",20193,"+39.3577058,-101.0834385",0.577806742582375,0.783246333581904,0.180952666529045,0.541244784931808,0.911521323997454,0.472068603871664
986,"KS, Trego",20195,"+38.9213022,-099.8654230",0.544585736184985,0.723962217250808,0.180221516944297,0.2728914045917,0.857733927434755,0.688119614703363
987,"KS, Wabaunsee",20197,"+38.9551537,-096.2012619",0.531595227404375,0.628386776037783,0.403635193977944,0.336179764315515,0.688096753660089,0.601677649030546
988,"KS, Wallace",20199,"+38.9266259,-101.7711031",0.535546010765265,0.693823017648521,0.129977299053488,0.251762754043965,0.947167409293444,0.654999573786906
989,"KS, Washington",20201,"+39.7767142,-097.0956108",0.425158803788712,0.393549589858315,0.262918517041938,0.287335008661283,0.585932527052833,0.596058376329191
990,"KS, Wichita",20203,"+38.4819222,-101.3474341",0.517500915314815,0.496271439224459,0.160371020558132,0.3474760289848,0.91884150222788,0.664544585578802
991,"KS, Wilson",20205,"+37.5585146,-095.7451749",0.525001469179661,0.382985334327616,0.516995355422808,0.442774538268231,0.613621896880968,0.668630220998684
992,"KS, Woodson",20207,"+37.8884836,-095.7575533",0.499277489259638,0.541946308724832,0.464190872282435,0.265450020738283,0.563971992361553,0.660828252191087
993,"KS, Wyandotte",20209,"+39.1153842,-094.7630866",0.688180039558794,0.629318916231668,0.790460305777309,0.929001878644448,0.382240611075748,0.709878486064799
994,"KY, Adair",21001,"+37.1055413,-085.2814005",0.418624415758033,0.36160825254785,0.434036641451882,0.23751433381316,0.659452577975812,0.400510273001459
995,"KY, Allen",21003,"+36.7507703,-086.1924580",0.423799798305243,0.375466070096943,0.507602479294747,0.186376168053285,0.605983450031827,0.443570824049412
996,"KY, Anderson",21005,"+38.0053963,-084.9864171",0.488659013690936,0.609992542878449,0.505529535891639,0.303681655158953,0.614894971355824,0.409196363169817
997,"KY, Ballard",21007,"+37.0511196,-089.0091777",0.533575982800186,0.671824509072831,0.449769790319804,0.446605021104253,0.492043284532145,0.607637308971899
998,"KY, Barren",21009,"+36.9636142,-085.9249900",0.564772667964425,0.532189908028834,0.710513611358546,0.368970649230244,0.62444302991725,0.587746141287249
999,"KY, Bath",21011,"+38.1522485,-083.7376405",0.49433540816195,0.48887646035297,0.428146527483026,0.356381291629053,0.67982176957352,0.518450991771177
1000,"KY, Bell",21013,"+36.7226801,-083.6810456",0.48873363280358,0.529207059408402,0.502702281186588,0.40124917656818,0.726607256524507,0.283902390330224
1001,"KY, Boone",21015,"+38.9745952,-084.7314442",0.632776631068507,0.686614466815809,0.811984164476258,0.623026813379852,0.463080840229153,0.579176870441459
1002,"KY, Bourbon",21017,"+38.2025623,-084.2098602",0.595323167929978,0.685993040019886,0.514141533012383,0.452362944348208,0.697644812221515,0.626473510047897
1003,"KY, Boyd",21019,"+38.3600037,-082.6814063",0.597051085907527,0.433072334079045,0.673503840848712,0.789884597555323,0.549968173138129,0.538826483916424
1004,"KY, Boyle",21021,"+37.6182001,-084.8730164",0.510396491692242,0.503479990057171,0.516707663290312,0.302242174347964,0.683322724379376,0.546229906386385
1005,"KY, Bracken",21023,"+38.6785230,-084.1003549",0.496191733519471,0.605953268704947,0.4719538901854,0.303486471320175,0.651495862507957,0.448069174878875
1006,"KY, Breathitt",21025,"+37.5211779,-083.3224008",0.439581565642823,0.453392990305742,0.491186225763954,0.241588796447654,0.654360280076384,0.357379535620379
1007,"KY, Breckinridge",21027,"+37.7781094,-086.4328289",0.376698781947115,0.237136465324385,0.524299365739059,0.197306463024862,0.527689369828135,0.397062245819134
1008,"KY, Bullitt",21029,"+37.9695717,-085.7030364",0.574291926336273,0.499067859806115,0.757847472531397,0.552004294044453,0.420114576702737,0.642425428596663
1009,"KY, Butler",21031,"+37.2070133,-086.6824707",0.433250710470427,0.475515784240617,0.518775747750488,0.261033986385927,0.562062380649268,0.348865653325835
1010,"KY, Caldwell",21033,"+37.1486431,-087.8705100",0.456414949857968,0.680835197613721,0.539930191141774,0.315026715787933,0.640674729471674,0.105607915274735
1011,"KY, Calloway",21035,"+36.6209783,-088.2740857",0.553796561262726,0.482289336316182,0.668998375596746,0.363529899724303,0.5515595162317,0.702605678444701
1012,"KY, Campbell",21037,"+38.9469811,-084.3795832",0.663151875684203,0.687670892368879,0.822484456834305,0.725888696415937,0.527689369828135,0.552025962973761
1013,"KY, Carlisle",21039,"+36.8577260,-088.9757570",0.431929099994766,0.364218245090728,0.387644787834737,0.362139214873009,0.507638446849141,0.538004805326215
1014,"KY, Carroll",21041,"+38.6682836,-085.1240829",0.536600058297753,0.786229182202336,0.590478068464692,0.444018835240442,0.492043284532145,0.37023092104915
1015,"KY, Carter",21043,"+38.3095549,-083.0488208",0.446239951195915,0.477007208550833,0.500503305304882,0.237148364115451,0.558561425843412,0.457979452165
1016,"KY, Casey",21045,"+37.3219623,-084.9282195",0.378226364304138,0.243040019885657,0.420838852334777,0.222558372166785,0.631444939528962,0.373249637604506
1017,"KY, Christian",21047,"+36.8933877,-087.4935542",0.590696973984703,0.483283619189659,0.769125004067898,0.53514528996999,0.584659452577976,0.581271504117992
1018,"KY, Clark",21049,"+37.9701332,-084.1449740",0.666274089847042,0.728125776783495,0.644143551292045,0.467050528216264,0.672819859961808,0.819230732981599
1019,"KY, Clay",21051,"+37.1644658,-083.7107629",0.446486565852109,0.481543624161074,0.546033006796009,0.287676580379145,0.723424570337365,0.193755047586952
1020,"KY, Clinton",21053,"+36.7291241,-085.1534986",0.479533651946162,0.36744966442953,0.454743664337949,0.326957327933247,0.722469764481222,0.526047838548862
