row#,Name,FIPS,Source,ToxPi Score,Socioeconomic Stressors,Governance,Housing Composition & Disability,Minority Status & Language,Housing Type & Transportation
805,"IA, Cedar",19031,"+41.7723547,-091.1321900",0.291803511055551,0.19890595136097,0.404170332103321,0.402256625557596,0.0867549874048813,0.366929658850983
806,"IA, Cerro Gordo",19033,"+43.0751708,-093.2512660",0.368961348619111,0.114545574375536,0.46041741697417,0.481675850607889,0.196546609883375,0.591621291254584
807,"IA, Cherokee",19035,"+42.7427375,-095.6332616",0.262853979487122,0.0844921900744744,0.0624312915129151,0.550511676725269,0.173229894140174,0.443604844982776
808,"IA, Chickasaw",19037,"+43.0597409,-092.3172101",0.283272778507515,0.111513873327621,0.258326789667897,0.505466631680224,0.143401302829053,0.397655295032781
809,"IA, Clarke",19039,"+41.0291908,-093.7840961",0.240212624289332,0.158439333025769,0.174036014760148,0.458934662818158,0.105730452769468,0.303922658073119
810,"IA, Clay",19041,"+43.0798220,-095.1497261",0.340814610551399,0.184999670467277,0.339938007380074,0.463920230910522,0.201658082103356,0.513557061895766
811,"IA, Clayton",19043,"+42.8409979,-091.3235108",0.353145095103563,0.162064192974362,0.368768118081181,0.546925566343042,0.0567863557589658,0.631181242360262
812,"IA, Clinton",19045,"+41.8980732,-090.5342431",0.411901257491133,0.380478481513214,0.325634243542435,0.642001224525496,0.100268879712502,0.611123458162018
813,"IA, Crawford",19047,"+42.0431192,-095.3890903",0.329992643392977,0.347327489619719,0.177489889298893,0.540802938861191,0.202078203107738,0.382264696077342
814,"IA, Dallas",19049,"+41.6853206,-094.0407065",0.287903697703407,0.0129176827258947,0.517395129151292,0.366920318376629,0.154464489277779,0.387820868985443
815,"IA, Davis",19051,"+40.7480892,-092.4103453",0.359983206066266,0.325182890661043,0.171967232472325,0.503804775649436,0.145221827181375,0.653739304367152
816,"IA, Decatur",19053,"+40.7363787,-093.7845799",0.451822642376901,0.556580768470309,0.341581992619926,0.641126563456661,0.0095227427659918,0.710301144571619
817,"IA, Delaware",19055,"+42.4730031,-091.3594425",0.315973421253438,0.109866209714625,0.519788044280443,0.488673139158576,0.0602173439614188,0.401322369152128
818,"IA, Des Moines",19057,"+40.9153392,-091.1869253",0.429348456632714,0.379094444078297,0.28345594095941,0.722557508965276,0.161956647189258,0.59967774197133
819,"IA, Dickinson",19059,"+43.3896107,-095.1960572",0.261615185843208,0.0390825809002834,0.226015055350554,0.44310329747223,0.0157545376643247,0.584120457828648
820,"IA, Dubuque",19061,"+42.4634808,-090.8787708",0.426418107200735,0.276741580438938,0.588409446494465,0.401994227236946,0.377668917792877,0.487276364040449
821,"IA, Emmet",19063,"+43.3779844,-094.6693702",0.32565690030314,0.217689316549133,0.112767527675277,0.476777748622409,0.231206592744889,0.589843315923992
822,"IA, Fayette",19065,"+42.8644496,-091.8393728",0.314839719905281,0.239108943518091,0.146435719557196,0.620572028339019,0.099918778875517,0.468163129236582
823,"IA, Floyd",19067,"+43.0527410,-092.7873669",0.351223280997559,0.210769129374547,0.28090332103321,0.528645150004373,0.165457655559108,0.570341149016557
824,"IA, Franklin",19069,"+42.7365489,-093.2714247",0.356375907056571,0.26013313121993,0.182775498154982,0.694480888655646,0.248501574091948,0.395988443160351
825,"IA, Fremont",19071,"+40.7437257,-095.5995159",0.247162285369215,0.154748566532657,0.150979188191882,0.469692993964839,0.0915163587878772,0.368874319368819
826,"IA, Greene",19073,"+42.0424940,-094.3887028",0.29844368363142,0.208594213405391,0.0435630996309963,0.72972972972973,0.133178358389091,0.377153017001889
827,"IA, Grundy",19075,"+42.4033232,-092.7902613",0.231332834743087,0.0436301324721545,0.138002656826568,0.499606402519024,0.0561561742523929,0.419268807645294
828,"IA, Guthrie",19077,"+41.6835728,-094.5012723",0.284029905003347,0.198049166282212,0.0578966789667897,0.545526108632905,0.169238744598546,0.449438826536282
829,"IA, Hamilton",19079,"+42.3907681,-093.7091980",0.261992041033944,0.121993013906281,0.116908929889299,0.343566867838713,0.216712418093711,0.510778975441716
830,"IA, Hancock",19081,"+43.0754105,-093.7436965",0.27848177129839,0.133394846108219,0.0596059040590406,0.468381002361585,0.190244794817645,0.540782309145461
831,"IA, Hardin",19083,"+42.3899554,-093.2410810",0.277991390912476,0.123640677519278,0.0447737269372694,0.453686696405143,0.216572377758917,0.551283475941771
832,"IA, Harrison",19085,"+41.6885844,-095.8271491",0.286241446415901,0.297106702695578,0.0983551291512915,0.548937286801364,0.0604274044636098,0.426380708967663
833,"IA, Henry",19087,"+40.9858640,-091.5442697",0.348527880333985,0.255651486192579,0.181955129151292,0.642788419487449,0.217972781106857,0.444271585731748
834,"IA, Howard",19089,"+43.3653125,-092.3219084",0.27667939233666,0.249192644829632,0.188579778597786,0.524096912446427,0.0609875658027858,0.360540060006667
835,"IA, Humboldt",19091,"+42.7822212,-094.2027754",0.336501307169348,0.205826138535557,0.381907601476015,0.508003148779848,0.17589066050126,0.410878986554062
836,"IA, Ida",19093,"+42.3918601,-095.5074206",0.295589036716726,0.156659856323733,0.110865535055351,0.661593632467419,0.0104330049421528,0.538393154794977
837,"IA, Iowa",19095,"+41.6839184,-092.0591226",0.232523470745398,0.095432676464773,0.139671734317343,0.396133998075746,0.106220593941247,0.425158350927881
838,"IA, Jackson",19097,"+42.1642812,-090.5745965",0.276251190554245,0.147169313912872,0.372676900369004,0.562232135047669,0.00581167389395088,0.293365929547728
839,"IA, Jasper",19099,"+41.6856863,-093.0529712",0.326630214870647,0.150530547683385,0.455670848708487,0.498556809236421,0.0172249611796616,0.511167907545283
840,"IA, Jefferson",19101,"+41.0068799,-091.9671367",0.357950372269028,0.379753509523496,0.0615811070110701,0.42578500830928,0.299896376961345,0.622735859539949
841,"IA, Johnson",19103,"+41.6687365,-091.5888122",0.368373784245303,0.268371449284914,0.656830405904059,0.152715822618735,0.293454521560821,0.470496721857984
842,"IA, Jones",19105,"+42.1251175,-091.1169141",0.290733239209729,0.189283595861069,0.27429815498155,0.466194349689495,0.0357803055398663,0.488109789976664
843,"IA, Keokuk",19107,"+41.3311823,-092.1677213",0.248947619095941,0.236736307915376,0.221707158671587,0.500393597480976,0.0712105102427476,0.214690521169019
844,"IA, Kossuth",19109,"+43.2124777,-094.2139830",0.292059649638492,0.176893165491333,0.11078405904059,0.563106796116505,0.099568678038532,0.509945549505501
845,"IA, Lee",19111,"+40.6475875,-091.4771574",0.370340061062833,0.392473472615831,0.242014169741697,0.59643138283915,0.0758318412909495,0.544949438826536
846,"IA, Linn",19113,"+42.0779506,-091.5976735",0.415922892653096,0.274566664469782,0.62085520295203,0.492084317327036,0.240169174171705,0.451939104344927
847,"IA, Louisa",19115,"+41.2182111,-091.2569936",0.416637826626336,0.376787715020102,0.383994391143911,0.407592058077495,0.313970430608142,0.600844538282031
848,"IA, Lucas",19117,"+41.0333440,-093.3314666",0.317200946753862,0.235352270480459,0.147107011070111,0.61278754482638,0.138429870943866,0.452328036448494
849,"IA, Lyon",19119,"+43.3835796,-096.2072011",0.264378978130375,0.138601463125288,0.115445313653137,0.488235808624158,0.170289047109501,0.409323258139793
850,"IA, Madison",19121,"+41.3306216,-094.0151842",0.262732518855159,0.114743294009095,0.283358819188192,0.513163649085979,0.099918778875517,0.302478053117013
851,"IA, Mahaska",19123,"+41.3307969,-092.6363663",0.419340861822089,0.468200092269162,0.434327675276753,0.626694655820869,0.04992437935406,0.517557506389599
852,"IA, Marion",19125,"+41.3314552,-093.0938490",0.374127230191123,0.325512423383642,0.228462878228782,0.5380914895478,0.10404996875194,0.674519391043449
853,"IA, Marshall",19127,"+42.0416910,-092.9814523",0.436044562469038,0.496803532590786,0.173303616236162,0.560570279016881,0.357312914226884,0.592232470274475
854,"IA, Mills",19129,"+41.0337028,-095.6191010",0.36610739127185,0.145851183022474,0.608361328413284,0.651884894603341,0.157965497647629,0.266474052672519
855,"IA, Mitchell",19131,"+43.3485643,-092.7844663",0.265712889842368,0.176365913135174,0.120201033210332,0.494008571678475,0.11455299386149,0.42343593732637
856,"IA, Monona",19133,"+42.0494317,-095.9565661",0.319240160154845,0.202135372042444,0.230949667896679,0.603953468031138,0.0260475022716835,0.533114790532281
857,"IA, Monroe",19135,"+41.0288473,-092.8696415",0.344973740747045,0.379226257167337,0.199582878228782,0.540802938861191,0.096977931844843,0.50827869763307
858,"IA, Montgomery",19137,"+41.0217348,-095.1577896",0.350503128524198,0.283925393791604,0.0850216974169742,0.726493483775037,0.099568678038532,0.557506389598844
859,"IA, Muscatine",19139,"+41.4837760,-091.1186992",0.419640245888633,0.219007447439531,0.390785830258303,0.525671302370331,0.331055351453009,0.631681297921991
860,"IA, O'Brien",19141,"+43.0837455,-095.6256244",0.339995114722304,0.151585052395703,0.194810332103321,0.531793929852182,0.18499328226287,0.636792976997444
861,"IA, Osceola",19143,"+43.3785421,-095.6337878",0.32791123276545,0.236802214459896,0.0431822878228782,0.522085191988105,0.283091536786065,0.554394932770308
862,"IA, Page",19145,"+40.7390902,-095.1442898",0.295978871845962,0.211955447175905,0.108248560885609,0.502317851832415,0.0848644428851623,0.572508056450717
863,"IA, Palo Alto",19147,"+43.0758537,-094.6672965",0.374840300303691,0.321887563435049,0.204610479704797,0.584973322837401,0.112102288002595,0.650627847538615
864,"IA, Plymouth",19149,"+42.7375854,-096.2158638",0.395982977219659,0.233902326501022,0.517685018450185,0.581212280241406,0.188564310800117,0.458550950105567
865,"IA, Pocahontas",19151,"+42.7340333,-094.6782789",0.321569195697989,0.229288868384631,0.0832805904059041,0.523309717484475,0.213071369389067,0.55889543282587
866,"IA, Polk",19153,"+41.6842807,-093.5697204",0.487581634325121,0.351545508468991,0.518562361623616,0.471792180530045,0.531223144894495,0.564784976108457
867,"IA, Pottawattamie",19155,"+41.3401835,-095.5449053",0.479907326306361,0.184142885388519,0.787669077490775,0.529519811073209,0.440765142055357,0.457439715523947
868,"IA, Poweshiek",19157,"+41.6845262,-092.5228819",0.294856452459179,0.356027153496342,0.291321918819188,0.300708475465757,0.14207091964851,0.384153794866096
869,"IA, Ringgold",19159,"+40.7353342,-094.2442514",0.296039026529023,0.19409477361102,0.270025977859779,0.594856992915245,0.0724008530884965,0.348816535170575
870,"IA, Sac",19161,"+42.3875259,-095.1052244",0.282190711957856,0.154023594542938,0.103210922509225,0.590221289250415,0.135839124750177,0.427658628736526
871,"IA, Scott",19163,"+41.6416793,-090.6222899",0.449253105212906,0.345548012917683,0.555618597785978,0.434794017318289,0.485368794031023,0.424936104011557
872,"IA, Shelby",19165,"+41.6790143,-095.3089173",0.281395873063383,0.13253806102946,0.110618450184502,0.659844310329747,0.108601279632745,0.39537726414046
873,"IA, Sioux",19167,"+43.0828542,-096.1779289",0.351485368161644,0.293547749291505,0.217074538745387,0.376191725706289,0.279380467914024,0.591232359151017
874,"IA, Story",19169,"+42.0375379,-093.4660934",0.315939954079083,0.28583668358268,0.507320442804428,0.0824805387912184,0.248011432920169,0.456050672296922
875,"IA, Tama",19171,"+42.0748481,-092.5294115",0.329181802560958,0.191590324919264,0.243350848708487,0.457447739001137,0.23701826663884,0.51650183353706
876,"IA, Taylor",19173,"+40.7379489,-094.6971082",0.322494510054355,0.40315033282805,0.231541549815498,0.505554097787107,0.0231766754084065,0.449049894432715
877,"IA, Union",19175,"+41.0285502,-094.2450907",0.370360876049329,0.345613919462203,0.189282361623616,0.643138283914983,0.147322432203285,0.52644738304256
878,"IA, Van Buren",19177,"+40.7541168,-091.9529430",0.331487612960956,0.310617544322151,0.215485166051661,0.525583836263448,0.149423037225195,0.456328480942327
879,"IA, Wapello",19179,"+41.0312631,-092.4094822",0.479208653137866,0.483819943320372,0.30528,0.547450362984344,0.337357166518739,0.722135792865874
880,"IA, Warren",19181,"+41.3367685,-093.5643662",0.361159568631434,0.195215184867857,0.652415055350554,0.489547800227412,0.112802489676565,0.355817313034782
881,"IA, Washington",19183,"+41.3294011,-091.7250523",0.315692017791202,0.139062808936927,0.169756162361624,0.48902300358611,0.221333749141913,0.559284364929437
882,"IA, Wayne",19185,"+40.7399827,-093.3326126",0.332309448956907,0.278784683319054,0.201460664206642,0.643838012770052,0.0926366814662291,0.444827203022558
883,"IA, Webster",19187,"+42.4343970,-094.1791565",0.457339957253306,0.527779608515126,0.379561033210332,0.63377941047844,0.170849208448677,0.574730525613957
884,"IA, Winnebago",19189,"+43.3781243,-093.7434883",0.325096830703536,0.198049166282212,0.1646836900369,0.549024752908248,0.197947013231315,0.515779531059007
885,"IA, Winneshiek",19191,"+43.2929889,-091.8507880",0.221161556689901,0.0653792921637119,0.280137564575646,0.356336919443716,0.0829738983654433,0.320980108900989
886,"IA, Woodbury",19193,"+42.3932198,-096.0532956",0.580930966924475,0.54577209516905,0.58163926199262,0.614974197498469,0.55286823540173,0.609401044560507
887,"IA, Worth",19195,"+43.3734910,-093.2485332",0.32618323334629,0.200619521518487,0.262369298892989,0.644712673838888,0.156285013630101,0.366929658850983
888,"IA, Wright",19197,"+42.7330073,-093.7347352",0.36073201481011,0.215580307124498,0.0864870848708487,0.732791043470655,0.280080669587994,0.488720968996555
889,"KS, Allen",20001,"+37.8842285,-095.3009448",0.441591457957098,0.566005404336651,0.115214760147601,0.640601766815359,0.31684988232186,0.569285476164018
890,"KS, Anderson",20003,"+38.2151139,-095.2920464",0.448483382669063,0.517300467936466,0.358243837638376,0.599492696580075,0.266435361796021,0.500944549394377
891,"KS, Atchison",20005,"+39.5325441,-095.3133975",0.439881392182607,0.30626771238384,0.338532546125461,0.552260998862941,0.421670072915167,0.580675630625625
892,"KS, Barber",20007,"+37.2229059,-098.6850520",0.41537563440182,0.24504053252488,0.0684705535055351,0.681710837050643,0.450308321380539,0.631347927547505
893,"KS, Barton",20009,"+38.4812394,-098.7678374",0.481388390661835,0.342186779147169,0.316159114391144,0.651097699641389,0.521378791288493,0.576119568840982
894,"KS, Bourbon",20011,"+37.8560997,-094.8509284",0.434264478096511,0.358267976010018,0.200402361623616,0.772763054316452,0.297384275785494,0.542504722746972
895,"KS, Brown",20013,"+39.8259308,-095.5699047",0.397368104189846,0.269953206353391,0.096500073800738,0.695005685296947,0.415158197347246,0.510223358150906
896,"KS, Butler",20015,"+37.7736811,-096.8387616",0.516842874217564,0.366044948263363,0.778270701107011,0.513163649085979,0.409066442783707,0.517668629847761
897,"KS, Chase",20017,"+38.2985525,-096.5940642",0.462959925465061,0.349172872866276,0.273627749077491,0.675325811248141,0.417328822536553,0.599344371596844
898,"KS, Chautauqua",20019,"+37.1542592,-096.2453962",0.484295151705804,0.537467870559547,0.0350311439114391,0.750896527595557,0.399613720185112,0.698466496277364
899,"KS, Cherokee",20021,"+37.1693922,-094.8456975",0.559075118225904,0.578198115072827,0.628766937269373,0.697454736289688,0.328893351114143,0.562062451383487
900,"KS, Cheyenne",20023,"+39.7892558,-101.7273018",0.362390139785841,0.150860080405984,0.02829963099631,0.612087815971311,0.477476146330575,0.543227025225025
901,"KS, Clark",20025,"+37.2338311,-099.8138686",0.423704942652924,0.149607856060107,0.115904649446494,0.75194612087816,0.474885400136886,0.626180686742972
902,"KS, Clay",20027,"+39.3449643,-097.1688527",0.305817317170071,0.0891715547353853,0.163834981549816,0.572203271232397,0.282329939795139,0.421546838537615
903,"KS, Cloud",20029,"+39.4873286,-097.6413898",0.432595800553471,0.252949317867264,0.375980811808118,0.722732441179043,0.281979838958154,0.529336592954773
904,"KS, Coffey",20031,"+38.2364502,-095.7291373",0.430326221007725,0.233375074144863,0.63232,0.556809236420887,0.3042462521904,0.424880542282476
905,"KS, Comanche",20033,"+37.1890712,-099.2540887",0.424702676271654,0.0902919659922231,0.52176,0.596518848946033,0.308097361397235,0.60684520502278
906,"KS, Cowley",20035,"+37.2345068,-096.8372468",0.585903475376296,0.406379753509524,0.543112915129151,0.733315840111957,0.505904334293756,0.740804533837093
907,"KS, Crawford",20037,"+37.5056283,-094.8539407",0.530311521029653,0.527779608515126,0.474161771217712,0.558296160237908,0.453249168411213,0.638070896766307
908,"KS, Decatur",20039,"+39.7835420,-100.4597084",0.343774866804293,0.265010215514401,0.189646937269373,0.522872386950057,0.366914302010714,0.37443049227692
909,"KS, Dickinson",20041,"+38.8677353,-097.1579434",0.412609838658368,0.263889804257563,0.341540664206642,0.586460246654421,0.306206816877516,0.5649516612957
910,"KS, Doniphan",20043,"+39.7885021,-095.1472253",0.406663120838884,0.342252685691689,0.354457269372694,0.41406454998688,0.282469980129933,0.640071119013224
911,"KS, Douglas",20045,"+38.8965726,-095.2905294",0.41347155000907,0.261319449021288,0.596504501845018,0.208431732703577,0.496101510858176,0.505000555617291
912,"KS, Edwards",20047,"+37.8835945,-099.3047457",0.392807772509614,0.252619785144665,0.0608011808118081,0.533893116417388,0.583276619267439,0.533448160906767
913,"KS, Elk",20049,"+37.4560259,-096.2446421",0.480514315990342,0.52046398207342,0.367140073800738,0.634741537654159,0.317830164665418,0.562395821757973
914,"KS, Ellis",20051,"+38.9145957,-099.3173291",0.407452147420779,0.149937388782706,0.339947453874539,0.488585673051692,0.462001689335838,0.596788532059118
915,"KS, Ellsworth",20053,"+38.7008451,-098.2053552",0.376618804441702,0.277005206617017,0.0842919557195572,0.5029301145806,0.436024207231551,0.582842538059784
916,"KS, Finney",20055,"+38.0498552,-100.7399289",0.614072501411568,0.687207539708693,0.802468487084871,0.532143794279717,0.645664588418165,0.402878097566396
917,"KS, Ford",20057,"+37.6883653,-099.8847340",0.589265714661818,0.49482633625519,0.611443837638376,0.516924691681973,0.654837230347172,0.668296477386376
918,"KS, Franklin",20059,"+38.5580187,-095.2789618",0.382869924814435,0.206946549792394,0.35653815498155,0.457010408466719,0.376297004441912,0.517557506389599
919,"KS, Geary",20061,"+39.0021553,-096.7680381",0.572012844711955,0.533777104066434,0.541945977859779,0.613662205895216,0.604282669486539,0.566396266251806
920,"KS, Gove",20063,"+38.9172385,-100.4873598",0.317165307685568,0.177947670203651,0.12588073800738,0.523397183591358,0.346888534135172,0.411712412490277
921,"KS, Graham",20065,"+39.3494451,-099.8809524",0.346736301723139,0.233309167600343,0.119268487084871,0.599317764366308,0.386519948881873,0.395266140682298
922,"KS, Grant",20067,"+37.5475370,-101.2993622",0.446444243474622,0.368219864232518,0.497843542435424,0.349339630893029,0.61499575509828,0.401822424713857
923,"KS, Gray",20069,"+37.7445134,-100.4517163",0.41999692226883,0.251235747709748,0.35059778597786,0.395609201434444,0.550647221260438,0.551894654961663
924,"KS, Greeley",20071,"+38.4804076,-101.8059837",0.490253785311326,0.273512159757464,0.0118875276752768,0.725443890492434,0.57788506637787,0.862540282253584
925,"KS, Greenwood",20073,"+37.8786589,-096.2422317",0.464995539350343,0.398273248533579,0.52016,0.709000262398321,0.303055909344651,0.394488276475164
926,"KS, Hamilton",20075,"+37.9952438,-101.7936887",0.529818967148948,0.638238977130429,0.61552,0.379777836088516,0.627459344894946,0.388098677630848
927,"KS, Harper",20077,"+37.1881840,-098.0665900",0.4374953463615,0.379226257167337,0.141677343173432,0.590396221464183,0.488889433616285,0.587287476386265
928,"KS, Harvey",20079,"+38.0501436,-097.4367065",0.478128973734828,0.241152046398207,0.389554538745387,0.634304207119741,0.517177581244673,0.60845649516613
929,"KS, Haskell",20081,"+37.5585504,-100.8768686",0.409543976890762,0.407961510578,0.0399580811808118,0.380302632729817,0.610374424050078,0.609123235915102
930,"KS, Hodgeman",20083,"+38.0874927,-099.8984067",0.480163580117394,0.228432083305872,0.772,0.414501880521298,0.484828263907259,0.501055672852539
931,"KS, Jackson",20085,"+39.4109892,-095.7945092",0.399823982911704,0.208330587227312,0.577192915129151,0.596693781159801,0.382598819507641,0.234303811534615
932,"KS, Jefferson",20087,"+39.2396440,-095.3753140",0.364986809822684,0.209516905028669,0.313037933579336,0.628094113531007,0.285130746491019,0.389154350483387
933,"KS, Jewell",20089,"+39.7770098,-098.2225842",0.338041931387485,0.245831411059118,0.290489741697417,0.489285401906761,0.317620104163227,0.346982998110901
934,"KS, Johnson",20091,"+38.8839065,-094.8223295",0.353770031568447,0.142226323073881,0.658029520295203,0.291524534242981,0.498272136047483,0.178797644182687
935,"KS, Kearny",20093,"+37.9944614,-101.3081363",0.523802554746357,0.536149739669149,0.51392,0.490947257937549,0.588108010817832,0.489887765307256
936,"KS, Kingman",20095,"+37.5529509,-098.1445285",0.326838649189949,0.106504975944111,0.295896974169742,0.560832677337532,0.351089744178992,0.319868874319369
937,"KS, Kiowa",20097,"+37.5612311,-099.2865389",0.37705180107703,0.226323073881236,0.0358742435424354,0.490072596868713,0.434133662711832,0.698855428380931
938,"KS, Labette",20099,"+37.1914676,-095.2974732",0.591729006896767,0.603440321623937,0.450669225092251,0.820956879209306,0.343107445095734,0.740471163462607
939,"KS, Lane",20101,"+38.4812863,-100.4661853",0.335464236399264,0.160746062083965,0.131123247232472,0.575701915507741,0.378257569129028,0.431492388043116
940,"KS, Leavenworth",20103,"+39.1895108,-095.0389770",0.470267051971152,0.303038291702366,0.752160885608856,0.474066299309018,0.482587618550555,0.339482164684965
941,"KS, Lincoln",20105,"+39.0472763,-098.2142650",0.340866243409773,0.242536083833125,0.11438405904059,0.603778535817371,0.277358507909953,0.466274030447828
942,"KS, Linn",20107,"+38.2165494,-094.8449321",0.470816968470855,0.431687866605154,0.252749815498155,0.818332896002799,0.332534399818787,0.518779864429381
943,"KS, Logan",20109,"+38.9132695,-101.1574069",0.372230873709813,0.140842285638964,0.133634833948339,0.562319601154553,0.450238301213142,0.574119346594066
944,"KS, Lyon",20111,"+38.4554978,-096.1615888",0.484178745712731,0.299479338298293,0.483612693726937,0.439954517624421,0.545885849877442,0.65196132903656
945,"KS, McPherson",20113,"+38.3958120,-097.6474893",0.443117964917528,0.266196533315758,0.559098745387454,0.583923729554797,0.31614968064789,0.490221135681742
946,"KS, Marion",20115,"+38.3596474,-097.1027707",0.370155831481992,0.271205430699269,0.15055557195572,0.494708300533543,0.349689340831052,0.584620513390377
947,"KS, Marshall",20117,"+39.7827091,-096.5212426",0.31911844239657,0.206155671258156,0.0292912177121771,0.565380914895478,0.262094111417407,0.532670296699633
948,"KS, Meade",20119,"+37.2438862,-100.3600936",0.461930122646577,0.298490740130495,0.449473948339483,0.586547712761305,0.547146212890588,0.427991999111012
949,"KS, Miami",20121,"+38.5667718,-094.8329626",0.270577285803163,0.046925459698148,0.391913505535055,0.428321525408904,0.288981855697854,0.196744082675853
950,"KS, Mitchell",20123,"+39.3930256,-098.2073621",0.343888101770388,0.25031305608647,0.0502987453874539,0.627306918569055,0.324692141070324,0.466829647738638
951,"KS, Montgomery",20125,"+37.1895369,-095.7424028",0.608874247936326,0.681671389969024,0.352005608856089,0.876322924866614,0.470964270762654,0.663407045227248
952,"KS, Morris",20127,"+38.6876956,-096.6449046",0.364173067185228,0.230936531997627,0.06888,0.655733403306219,0.436934469407712,0.428380931214579
953,"KS, Morton",20129,"+37.1852495,-101.8095163",0.436839457129503,0.326105582284321,0.106946420664207,0.674101285751771,0.59749071324903,0.479553283698189
954,"KS, Nemaha",20131,"+39.7910427,-096.0053805",0.312731000077936,0.133197126474659,0.0902122509225092,0.54150266771626,0.314189115960774,0.484553839315479
955,"KS, Neosho",20133,"+37.5642833,-095.3156826",0.477998775238375,0.420351940947736,0.254376088560886,0.765940697979533,0.42671152496775,0.522613623735971
956,"KS, Ness",20135,"+38.4804369,-099.9087452",0.344699482245958,0.123772490608317,0.104704354243542,0.535292574127526,0.524179597984372,0.43554839426603
957,"KS, Norton",20137,"+39.7838666,-099.8992352",0.37521988458053,0.252224345877546,0.0852885608856089,0.372343217003411,0.487278969766154,0.67896432936993
958,"KS, Osage",20139,"+38.6497056,-095.7272747",0.409783479153064,0.33678244249654,0.25185889298893,0.681011108195574,0.356551317235958,0.422713634848317
959,"KS, Osborne",20141,"+39.3486494,-098.7678759",0.392070006281014,0.200421801884927,0.377258745387454,0.630980495058165,0.277358507909953,0.474330481164574
960,"KS, Ottawa",20143,"+39.1379632,-097.6548025",0.272536988759818,0.142094509984842,0.0911923247232472,0.451325111519286,0.365093777658392,0.312979219913324
961,"KS, Pawnee",20145,"+38.1828730,-099.2321540",0.37804347606086,0.286363935938839,0.240598671586716,0.528295285576839,0.44141576012112,0.393543727080787
962,"KS, Phillips",20147,"+39.7845058,-099.3421498",0.331357197455612,0.126804191656231,0.022359557195572,0.68529694743287,0.375386742265751,0.446938548727636
963,"KS, Pottawatomie",20149,"+39.3821868,-096.3371126",0.357623186268881,0.150003295327226,0.371470405904059,0.43628094113531,0.448207716358629,0.38215357261918
964,"KS, Pratt",20151,"+37.6475943,-098.7401199",0.461442985145824,0.214855335134779,0.327325756457565,0.522085191988105,0.475585601810856,0.767363040337815
965,"KS, Rawlins",20153,"+39.7861975,-101.0767378",0.372440718993393,0.115863705265933,0.043529741697417,0.548937286801364,0.505134112452389,0.648738748749861
966,"KS, Reno",20155,"+37.9481849,-098.0783463",0.512034373159849,0.308179002174916,0.560891217712177,0.541152803288726,0.459761043979134,0.690187798644294
967,"KS, Republic",20157,"+39.8289103,-097.6509213",0.2437432653622,0.128979107625387,0.0208171217712177,0.357036648298784,0.308727542903808,0.403155906211801
968,"KS, Rice",20159,"+38.3471776,-098.2014154",0.461911550159112,0.426085810320965,0.292196605166052,0.521297997026152,0.45752039862243,0.612456939659962
969,"KS, Riley",20161,"+39.2912114,-096.7274889",0.446901363619257,0.499373887827061,0.528731217712177,0.0581649610775824,0.543225083516356,0.605011667963107
970,"KS, Rooks",20163,"+39.3460064,-099.3244921",0.36156377444536,0.279575561853292,0.0568817712177122,0.607452112306481,0.328683290611952,0.53522613623736
971,"KS, Rush",20165,"+38.5235917,-099.3091827",0.41423807953096,0.283134515257365,0.560044870848708,0.515175369544302,0.289121896032648,0.423713745971775
972,"KS, Russell",20167,"+38.9168388,-098.7656381",0.388466786695249,0.291241020233309,0.210581549815498,0.56616810985743,0.412847531823145,0.461495721746861
973,"KS, Saline",20169,"+38.7863268,-097.6501534",0.465183458570484,0.246885915771436,0.433099926199262,0.503105046794367,0.513256451870441,0.629569952216913
974,"KS, Scott",20171,"+38.4818768,-100.9063604",0.419051304482799,0.223225466288803,0.191753210332103,0.365783258987142,0.571023089972965,0.743471496832981
975,"KS, Sedgwick",20173,"+37.6838070,-097.4594505",0.58744561120315,0.529954524484281,0.766479409594096,0.570016618560308,0.564721274907235,0.50605622846983
976,"KS, Seward",20175,"+37.1805849,-100.8547406",0.558534970398535,0.594147498846636,0.332220516605166,0.539141082830403,0.663869831941385,0.663295921769085
977,"KS, Shawnee",20177,"+39.0418052,-095.7556639",0.56469835893223,0.384630593817966,0.586288413284133,0.519023878247179,0.727148198121738,0.606400711190132
978,"KS, Sheridan",20179,"+39.3505425,-100.4412056",0.331314265639722,0.0529229552494563,0.267390996309963,0.673139158576052,0.353750510540078,0.309367707523058
979,"KS, Sherman",20181,"+39.3513521,-101.7198590",0.483123858252276,0.335530218150662,0.461547453874539,0.591008484212368,0.447857615521644,0.579675519502167
980,"KS, Smith",20183,"+39.7846603,-098.7854295",0.306440855645296,0.197456007381533,0.0148856088560886,0.564068923292224,0.314189115960774,0.44160462273586
981,"KS, Stafford",20185,"+38.0356303,-098.7198888",0.420392654191709,0.331180386212351,0.194983911439114,0.589521560395347,0.485388425246435,0.500888987665296
982,"KS, Stanton",20187,"+37.5659319,-101.7893829",0.587985123833855,0.411586370526593,0.60368,0.614187002536517,0.604282669486539,0.706189576619624
983,"KS, Stevens",20189,"+37.2023561,-101.3157956",0.450296998714523,0.416463454821064,0.323334317343173,0.382926615936325,0.614925734930883,0.513834870541171
984,"KS, Sumner",20191,"+37.2366630,-097.4933494",0.435771585876884,0.43386278257431,0.317487822878229,0.584535992302983,0.302355707670681,0.540615623958218
