row#,Name,FIPS,Source,ToxPi Score,Overall Physical Health,Mental Health & Deaths of Despair,Chronic Disease,Chronic Disease Prevention,Infectious Diseases,Child & Maternal Health,Access to Care
30,"AL, Franklin",01059,"+34.4419884,-087.8428147",0.622819922409099,0.882843845289681,0.398126877742654,0.697220383851754,0.514061151242561,0.599342925891888,0.624704805304899,0.643439467540258
31,"AL, Geneva",01061,"+31.0908664,-085.8243464",0.702132386897214,0.888942384849944,0.588211733244091,0.895874696668873,0.616964245150152,0.798311615120215,0.535485869661764,0.591136163585461
32,"AL, Greene",01063,"+32.8444965,-087.9642005",0.673840442498432,0.894238484994383,0.365443022899981,0.913026693139201,0.696560810503839,0.800525811195996,0.654913799295974,0.392174475459646
33,"AL, Hale",01065,"+32.7527958,-087.6230608",0.676538157538029,0.847055047343926,0.348499268123184,0.856551952349437,0.603016673481441,0.968650234159373,0.612864415710939,0.499129511597904
34,"AL, Henry",01067,"+31.5169779,-085.2399712",0.596218009669921,0.746589632482747,0.320722620948108,0.867692477388043,0.487710690109491,0.678899505824022,0.558782636214204,0.51312850472283
35,"AL, Houston",01069,"+31.1581928,-085.2963976",0.656655393597714,0.710158883004333,0.523769911797915,0.736267372600926,0.448139566580346,0.883892868095754,0.784710070088138,0.509649083016586
36,"AL, Jackson",01071,"+34.7635224,-085.9774003",0.683897134624487,0.918311667469106,0.538954478920289,0.825005515111405,0.621280268956431,0.662215795857671,0.732420349556976,0.489091866499528
37,"AL, Jefferson",01073,"+33.5534439,-086.8965359",0.58877397597173,0.76665061787835,0.594322595622608,0.548367527024046,0.286311389759666,0.890586949255092,0.754885088732542,0.280293663529806
38,"AL, Lamar",01075,"+33.7870852,-088.0874309",0.637794555207545,0.88781896966779,0.360813581704135,0.904147363776748,0.547180954977057,0.601814586627643,0.575999202704881,0.586787226994561
39,"AL, Lauderdale",01077,"+34.9041221,-087.6509966",0.55400609456361,0.671160327395282,0.501733771705688,0.59778292521509,0.406115124256054,0.711546024708794,0.682050692203212,0.307653796461149
40,"AL, Lawrence",01079,"+34.5297759,-087.3218651",0.60962611226172,0.881559942224362,0.536917524794117,0.67885506287227,0.539957294080233,0.478900957955796,0.551422394034175,0.599769609871088
41,"AL, Lee",01081,"+32.6040644,-085.3530477",0.489321346322956,0.403145562510031,0.635709799913471,0.225402603132583,0.265821634637227,0.678127111844098,0.617664573654436,0.599378138568846
42,"AL, Limestone",01083,"+34.8102387,-086.9813995",0.558473910820794,0.65013641470069,0.490067579892156,0.439664681226561,0.394484575893871,0.610310920406803,0.651905700318049,0.672747503307429
43,"AL, Lowndes",01085,"+32.1478880,-086.6505859",0.681521172962773,0.960519980741454,0.363035713478141,0.85087138760203,0.628731089000954,0.805932569055462,0.608448270402922,0.553109200458446
44,"AL, Macon",01087,"+32.3870267,-085.6928870",0.660186605956119,0.879955063392714,0.343036527512086,0.766159276417384,0.588932806324111,0.928794704795314,0.545278191866499,0.569149671384723
45,"AL, Madison",01089,"+34.7642377,-086.5510803",0.421178814694495,0.364628470550473,0.483123418098387,0.232517096845356,0.163554586343192,0.792029477416836,0.672194367892564,0.240204285714654
46,"AL, Marengo",01091,"+32.2475911,-087.7910910",0.650160722482253,0.886856042368801,0.344332771046923,0.898135892345025,0.581300258961428,0.856550121206457,0.570815032125904,0.413134939321236
47,"AL, Marion",01093,"+34.1382194,-087.8815510",0.654738020828543,0.868881399454341,0.36997987527191,0.8546216633576,0.615010676479942,0.592030929548611,0.768261528868421,0.514380072818979
48,"AL, Marshall",01095,"+34.3095637,-086.3216681",0.668431553083783,0.809821858449687,0.566545948447532,0.71718508713876,0.529780564263323,0.650320928566847,0.702275357671813,0.703091127048522
49,"AL, Mobile",01097,"+30.6845730,-088.1965684",0.62037842832258,0.765687690579361,0.591822697376851,0.628391793514229,0.341829085457271,0.885334670191611,0.786246120630057,0.343336940508678
50,"AL, Monroe",01099,"+31.5803324,-087.3832656",0.701505454733203,0.907719467180228,0.354147186382117,0.89934921685418,0.640997682976694,0.795685475588475,0.602432072447072,0.710207081703659
51,"AL, Montgomery",01101,"+32.2036505,-086.2038308",0.612822784976285,0.729256941100947,0.454235705036307,0.541694242223693,0.405887965108355,0.917157302164465,0.81600709987974,0.425520239320488
52,"AL, Morgan",01103,"+34.4544844,-086.8464021",0.541565735604552,0.576793452094367,0.505159558190614,0.49867637326274,0.308709281722775,0.669785256860923,0.720963972598496,0.510872254501949
53,"AL, Perry",01105,"+32.6390053,-087.2938269",0.688741323057527,0.959557053442465,0.36877622056099,0.899900727994706,0.715233292444687,0.781215961697905,0.549502330856776,0.54700367440516
54,"AL, Pickens",01107,"+33.2968085,-088.0968780",0.729409982229132,0.897929706307174,0.545713463066225,0.909055812927421,0.581391122620508,0.853666517014742,0.81075892719485,0.507354326473006
55,"AL, Pike",01109,"+31.7987263,-085.9419965",0.611855299811437,0.795217461081688,0.376368504122178,0.698599161703067,0.427967834264686,0.895221313134634,0.500988734574498,0.588624089799313
56,"AL, Randolph",01111,"+33.2964753,-085.4640679",0.637942362963953,0.865992617557374,0.551546558972991,0.804048091771454,0.555767570760075,0.534770789170272,0.563518792051788,0.58995212046372
57,"AL, Russell",01113,"+32.2898113,-085.1869798",0.705048411050769,0.895682875942866,0.581730515569907,0.732131039046989,0.549725137431285,0.779156244418109,0.791622297526774,0.60529076741945
58,"AL, St. Clair",01115,"+33.7129627,-086.3156631",0.681624727563979,0.789921360937249,0.63783934286356,0.585649680123539,0.54059333969379,0.697128003750219,0.683394736427391,0.836846629152105
59,"AL, Shelby",01117,"+33.2629366,-086.6781042",0.412726503202081,0.250040121970791,0.522936612382662,0.130432384734172,0.229612466494026,0.604028782703424,0.533693810696192,0.618341343433299
60,"AL, Sumter",01119,"+32.5974811,-088.2000571",0.644475863243693,0.790081848820414,0.344795715166508,0.853794396646812,0.630957248648403,0.897229537482435,0.551166385610522,0.443305910330755
61,"AL, Talladega",01121,"+33.3692774,-086.1758045",0.718043988697872,0.899374097255657,0.531362195359102,0.775865872490624,0.577574848939167,0.847435872243358,0.76397338777223,0.630721646824966
62,"AL, Tallapoosa",01123,"+32.8633694,-085.7995532",0.721347061781876,0.849301877708233,0.522751434734829,0.802945069490404,0.489527963291082,0.832966358352789,0.82144727888237,0.730489450013425
63,"AL, Tuscaloosa",01125,"+33.2902022,-087.5228598",0.517929418151076,0.577274915743861,0.576915896726227,0.300297816015884,0.271000863204761,0.860927020426024,0.712323688300201,0.326765726640572
64,"AL, Walker",01127,"+33.7915714,-087.3010918",0.72222194998943,0.907238003530733,0.593211529735605,0.804323847341716,0.542728635682159,0.75335828548866,0.826503445249521,0.628189902897617
65,"AL, Washington",01129,"+31.4069737,-088.2020776",0.637629008635667,0.814957470710961,0.345073481638258,0.769799249944849,0.581663713597747,0.734460379446528,0.588671619675713,0.628777145435616
66,"AL, Wilcox",01131,"+31.9903296,-087.3022049",0.692501252738197,0.93740972556572,0.354887896973452,0.885065078314582,0.616782517831993,0.704337014229507,0.624384794775332,0.72464174147679
67,"AL, Winston",01133,"+34.1558884,-087.3641471",0.607855193658832,0.860375541646606,0.362665358182473,0.829858813148026,0.552223888055972,0.456398546674021,0.612736411499112,0.580727796405615
68,"AK, Aleutians East",02013,"+55.2437223,-161.9507485",0.339264048575818,0.177018135130798,0.43276926810811,0.145764394440768,0.746535822997592,0.352979072708598,0.104706193837045,0.415075452807819
69,"AK, Aleutians West",02016,"+51.9594469,+178.3388130",0.366082816062748,0.442786069651741,0.532209664994882,0.158449150672844,0.714460951342511,0.170591107582631,0.124354840352427,0.419727927842199
70,"AK, Anchorage",02020,"+61.1775490,-149.2743541",0.35613163321955,0.228855721393035,0.705721121015191,0.0628171189058019,0.512925355504066,0.51518180849256,0.252487056390845,0.214933250835354
71,"AK, Bethel",02050,"+60.9289164,-160.1533502",0.608448145354143,0.576311988444872,0.691832797427653,0.789598499889698,0.841034028440325,0.438560325684136,0.456013753195126,0.465785624397188
72,"AK, Bristol Bay",02060,"+58.7313725,-156.9866122",0.396361839572251,0.334296260632322,0.584800116979693,0.349051400838297,0.658670664667666,0.330991590746772,0.216901885503053,0.299820957637955
73,"AK, Denali",02068,"+63.6827316,-150.0267191",0.29586559845033,0.228053281977211,0.499248043680458,0.133134789322744,0.6031984007996,0.181610595029541,0.0657929134417611,0.360021164900991
74,"AK, Dillingham",02070,"+59.8248160,-158.6022333",0.552021446985044,0.456106563954421,0.735905077612107,0.629605118023384,0.765026577620281,0.473935969964638,0.211717714924076,0.591853106796403
75,"AK, Fairbanks North Star",02090,"+64.6908322,-146.5998673",0.365594513180317,0.167549350024073,0.692666096842905,0.0632583278182219,0.552133024396892,0.477694954000267,0.280583980886782,0.325275858293081
76,"AK, Haines",02100,"+59.0999054,-135.5781024",0.273558885268575,0.124378109452736,0.471008452385798,0.281601588352085,0.580527917859252,0.170127671194676,0.0493443722220441,0.237924085413433
77,"AK, ",02105,"+58.0764336,-135.1850997",0.539865433167173,0.590755897929706,0.631279706585987,0.843646591661152,0.875062468765617,0.385677084525365,0.108546320191843,0.344089962510539
78,"AK, Juneau",02110,"+58.3727004,-134.1787807",0.253623744280572,0.0388380677258867,0.771181419524453,0.0606110743437018,0.495570396619872,0.291856962430641,0.0515204438230962,0.0657878454963547
79,"AK, Kenai Peninsula",02122,"+60.3663727,-152.3219731",0.396195215491184,0.298988926336062,0.744793604708131,0.232903154643724,0.705420017264095,0.280374038595776,0.225606171907261,0.285280594983238
80,"AK, Ketchikan Gateway",02130,"+55.4499378,-131.1066847",0.345747844798395,0.200288878189697,0.519062051998679,0.195069490403706,0.611194402798601,0.414410140578524,0.134595177298554,0.345614772321005
81,"AK, Kodiak Island",02150,"+57.5536114,-153.6309109",0.305079443133621,0.0983790723800353,0.531098599107879,0.0773218619016104,0.61137613011676,0.338200601226059,0.081345425178692,0.397834412024312
82,"AK, Lake and Peninsula",02164,"+58.2050652,-156.7051884",0.540393933804829,0.755576953939978,0.721646398728901,0.631921464813589,0.771523329244469,0.362196307535686,0.123266804551901,0.416626277819279
83,"AK, Matanuska-Susitna",02170,"+62.1821735,-149.4079740",0.407994980627899,0.262879152623977,0.734794011725104,0.182219280829473,0.594611785016583,0.418426589274127,0.216517872867573,0.446516172058456
84,"AK, Nome",02180,"+64.7836858,-164.1889119",0.502714634159425,0.471834376504574,0.747941624721307,0.605007721155967,0.777565762573259,0.419662419642005,0.236230521488868,0.260760013029995
85,"AK, North Slope",02185,"+69.4493427,-153.4728302",0.491859225393743,0.486920237522067,0.727849849931335,0.350099272005295,0.729090000454318,0.386037535049329,0.234694470946949,0.528323211846911
86,"AK, Northwest Arctic",02188,"+67.0050655,-160.0210864",0.590495677965334,0.746108168833253,0.74812680236914,0.646095301125083,0.796101949025487,0.429034133265078,0.311753006466557,0.456250384672741
87,"AK, Petersburg",02195,"+56.6396123,-133.5279958",0.314083808664937,0.164981543893436,0.537116872662479,0.262629605118023,0.611739584753078,0.365131404659396,0.108546320191843,0.148441329376302
88,"AK, Prince of Wales-Hyder",02198,"+55.4156834,-132.8757340",0.466351910611953,0.570373936767774,0.600725394693403,0.494981248621222,0.765798918722457,0.334493110122425,0.100546056952681,0.397544708403706
89,"AK, Sitka",02220,"+57.1425085,-135.3326236",0.2771570710299,0.231423527523672,0.501562764278381,0.147860136774763,0.585161964472309,0.248448420758933,0.0760332503878885,0.149609433013356
90,"AK, Skagway",02230,"+59.5750974,-135.3354181",0.277028254535767,0.0763922323864548,0.544709156223666,0.0662916390911096,0.436054699922766,0.420846757077887,0.108546320191843,0.286356976856644
91,"AK, Southeast Fairbanks",02240,"+63.8649972,-143.2186282",0.453035256986707,0.48467340715776,0.59211463406913,0.378502095742334,0.752305665349144,0.276975505084112,0.174532491388451,0.512143000116017
92,"AK, Valdez-Cordova",02261,"+61.3498403,-145.0231406",0.241015183364059,0.0855400417268496,0.499896165447877,0.085815133465696,0.5789832356549,0.236605046400104,0.0814734293905186,0.118793231462466
93,"AK, ",02270,"+62.2831737,-163.1909497",0.3892081680523,0.320333814796983,0.540172303851737,0.274101036840944,0.663213847621644,0.333617730278512,0.238918609937226,0.354099833039053
94,"AK, Wrangell",02275,"+56.2791206,-132.0403255",0.45169095582374,0.467180227892794,0.454342464080752,0.604290756673285,0.738994139293989,0.376974779018225,0.108546320191843,0.411508003615292
95,"AK, Yakutat",02282,"+59.9990832,-140.2395926",0.432556915358675,0.415021665864227,0.585540827571028,0.448433708360909,0.710144927536232,0.470897886976939,0.0668809492422872,0.330978441959105
96,"AK, Yukon-Koyukuk",02290,"+65.3761313,-151.5768554",0.596975870149162,0.86583212967421,0.70544335454344,0.813920141186852,0.85634455499523,0.44509992804749,0.170372354504087,0.321818628092825
97,"AZ, Apache",04001,"+35.3858453,-109.4937467",0.735185443931132,0.916064837104799,0.657161373184817,0.861129494815795,0.860024533187952,0.871340888812227,0.564666273099025,0.415910707313311
98,"AZ, Cochise",04003,"+31.8817928,-109.7541201",0.607815465070626,0.642593484191944,0.60808929650885,0.508382969335981,0.861750942710463,0.675410282571599,0.514360617851174,0.444120662324372
99,"AZ, Coconino",04005,"+35.8296919,-111.7737277",0.455937803174837,0.302359171882523,0.685863908599063,0.132362673726009,0.628867384489573,0.737510758557459,0.426549728538132,0.2780509964311
100,"AZ, Gila",04007,"+33.7896177,-110.8118696",0.681140917356428,0.612100786390628,0.606144931206594,0.847396867416722,0.920630593794012,0.768818461210363,0.670205745750049,0.342689035726628
101,"AZ, Graham",04009,"+32.9318277,-109.8783103",0.506439782386613,0.334938212164982,0.637162187218763,0.257941760423561,0.688746535822998,0.670827411624052,0.540665483381539,0.414796886070395
102,"AZ, Greenlee",04011,"+33.2388723,-109.2423231",0.458654407099312,0.290643556411491,0.344859270113045,0.400231634679021,0.773658625232838,0.381437133812664,0.392564610298172,0.627186019147954
103,"AZ, La Paz",04012,"+33.7276249,-114.0387933",0.668995582425011,0.73134328358209,0.513833873761425,0.974023825281271,0.930852755440462,0.61552400266152,0.366195742661894,0.551195593586417
104,"AZ, Maricopa",04013,"+33.3465408,-112.4955335",0.432289154993102,0.273792328679185,0.687345329781733,0.129770571365542,0.454181999909136,0.805584414654728,0.410357195742068,0.264992244819321
105,"AZ, Mohave",04015,"+35.7177050,-113.7496891",0.699134775803562,0.827154549831488,0.570590822822497,0.849106551952349,0.898414429149062,0.629890530688099,0.452086568797537,0.6666999773839
106,"AZ, Navajo",04017,"+35.3909336,-110.3209076",0.690903686260943,0.823463328518697,0.615959346541788,0.71255239355835,0.821225750760983,0.843019776215027,0.625276267398916,0.394828940832839
107,"AZ, Pima",04019,"+32.1282374,-111.7830177",0.446161056824987,0.34954260953298,0.654846652586894,0.271894992278844,0.418745172868111,0.77916854054134,0.439350149720791,0.209579280245949
108,"AZ, Pinal",04021,"+32.9189100,-111.3672569",0.595708467018619,0.554646124217622,0.584293968762201,0.481744981248621,0.743310163100268,0.714081474499775,0.431605894905283,0.660276662396561
109,"AZ, Santa Cruz",04023,"+31.5259036,-110.8451898",0.583087509853023,0.422885572139304,0.523926055568369,0.480807412309729,0.861978101858162,0.741836164845031,0.456566716211468,0.593612546039098
110,"AZ, Yavapai",04025,"+34.6300439,-112.5737449",0.556552623413103,0.429305087465896,0.55605437746754,0.659000661813369,0.722456953341511,0.547141388972281,0.433077943341288,0.548831951489837
111,"AZ, Yuma",04027,"+32.7739424,-113.9109050",0.562921387658002,0.575991012678543,0.540592043873415,0.465365100375028,0.814092953523238,0.752392215903987,0.463926958391497,0.328089428860307
112,"AR, Arkansas",05001,"+34.2895735,-091.3765467",0.650111673514449,0.832611137859092,0.333921548232265,0.736874034855504,0.713188860115397,0.728736540253815,0.761784161790713,0.443665431494355
113,"AR, Ashley",05003,"+33.1908354,-091.7722672",0.699392282398402,0.856042368801156,0.393548750834762,0.846128391793514,0.812684566807505,0.585277231715999,0.748983740608054,0.653080926227826
114,"AR, Baxter",05005,"+36.2807100,-092.3304383",0.619887724633841,0.834857968223399,0.461508947589781,0.828259430840503,0.588660215346872,0.58151824768037,0.589810503201687,0.454598759554274
115,"AR, Benton",05007,"+36.3378246,-094.2561871",0.483223375048908,0.432514845129193,0.567615739798572,0.180730200750055,0.468084139748308,0.585225738784004,0.705590312798839,0.442802648333386
116,"AR, Boone",05009,"+36.3043077,-093.0792041",0.640364684672599,0.723639865190178,0.542801934988837,0.678799911758218,0.66607605288265,0.677346594122896,0.773752555596499,0.420135878168914
117,"AR, Bradley",05011,"+33.4638194,-092.1681641",0.708780438229749,0.953298025999037,0.375030986051378,0.849547760864769,0.800690563809005,0.65525612629708,0.746871671112915,0.580767933474056
118,"AR, Calhoun",05013,"+33.5604604,-092.5138790",0.685566130873668,0.883004333172845,0.404103876761291,0.78921244209133,0.762527826995593,0.720858121658594,0.629619813079757,0.609636502356268
119,"AR, Carroll",05015,"+36.3377742,-093.5416633",0.640012691578116,0.765206226929867,0.645390351888785,0.556585043017869,0.668620235336877,0.624875296420084,0.611571219212208,0.60784046824112
120,"AR, Chicot",05017,"+33.2671393,-091.2971578",0.762998094172105,0.950890707751565,0.372068143686036,0.925601147143172,0.784607696151924,0.937746351221149,0.787705014685598,0.58236759856529
121,"AR, Clark",05019,"+34.0533118,-093.1762051",0.583342474291169,0.683036430749478,0.398178192030608,0.451522170747849,0.596065603561856,0.834297050843378,0.587122414753329,0.533175457351683
122,"AR, Clay",05021,"+36.3673021,-090.4187041",0.689469584202143,0.962124859573102,0.416788545637909,0.868078535186411,0.861660079051383,0.563701693210132,0.635444004717867,0.518489372038197
123,"AR, Cleburne",05023,"+35.5662882,-092.0599743",0.62883124329678,0.664419836302359,0.512617978391921,0.801069931612619,0.750760983144791,0.64403066712219,0.650996516454798,0.377922790048781
124,"AR, Cleveland",05025,"+33.8932006,-092.1887141",0.618255820146834,0.75333012357567,0.410585094435475,0.733399514670196,0.7571668711099,0.582445120456279,0.616499381367532,0.474364635412784
125,"AR, Columbia",05027,"+33.2150704,-093.2269012",0.662546345587724,0.787032579040282,0.381697381373396,0.737480697110082,0.673617736586252,0.837232147967088,0.680181476751261,0.540582400285709
126,"AR, Conway",05029,"+35.2657024,-092.6892483",0.66222672069483,0.782699406194832,0.393548750834762,0.701136112949482,0.696242787697061,0.739550055972746,0.704182266468747,0.618227664746178
127,"AR, Craighead",05031,"+35.8282682,-090.6304114",0.603226630233645,0.733750601829562,0.595947919917149,0.382417824840062,0.492980782336105,0.799333350018835,0.884604203038328,0.333551729655474
128,"AR, Crawford",05033,"+35.5830407,-094.2362241",0.666539902933046,0.8029208794736,0.578633809844685,0.553937789543349,0.701240288946436,0.577862249508732,0.801785477986523,0.649398825227995
129,"AR, Crittenden",05035,"+35.2118784,-090.3153314",0.77313526456062,0.956026320012839,0.630761317709912,0.720439002867858,0.718004634046613,0.894646767141411,0.984959505110375,0.507109305035332
130,"AR, Cross",05037,"+35.2912586,-090.7738942",0.722197391077095,0.911892152142513,0.426602960973102,0.762739907346128,0.782108945527236,0.862051741188633,0.7395754310388,0.57041059932325
131,"AR, Dallas",05039,"+33.9678233,-092.6539989",0.64900376483591,0.909324346011876,0.355587333028824,0.86278402823737,0.74099313979374,0.621322284112435,0.696053999017758,0.356961223649367
132,"AR, Desha",05041,"+33.8287478,-091.2444274",0.720875906851263,0.952014122933718,0.401603978515534,0.89030443414957,0.805415474081141,0.695729570845078,0.789625077862997,0.511438689570803
133,"AR, Drew",05043,"+33.5872418,-091.7227781",0.651172966175864,0.82924089231263,0.370216367207698,0.648632252371498,0.739357593930308,0.773277926429411,0.703222234880047,0.494263496099459
134,"AR, Faulkner",05045,"+35.1463563,-092.3246543",0.571836653007662,0.602311025517573,0.662148929017747,0.234943745863666,0.509199945481805,0.747171009907992,0.736631334166788,0.510450581098065
135,"AR, Franklin",05047,"+35.5085730,-093.8876719",0.658806186236418,0.822179425453378,0.463545901715953,0.791583939995588,0.779201308436691,0.560612117290437,0.630387838350717,0.564132772412164
136,"AR, Fulton",05049,"+36.3834433,-091.8192392",0.671742587065252,0.820093082972235,0.375586518994879,0.946448268255019,0.825269183590023,0.55906732933059,0.599282814876855,0.576450911437163
137,"AR, Garland",05051,"+34.5788613,-093.1469148",0.725216189421145,0.858931150698122,0.612613908222195,0.810169865431282,0.738040070873654,0.804431150286331,0.867323634441738,0.385003545994691
138,"AR, Grant",05053,"+34.2880633,-092.4239843",0.552466481558686,0.691702776440379,0.616039694707121,0.408504301786896,0.620280768706556,0.520499123266403,0.650740508031145,0.359498197972302
139,"AR, Greene",05055,"+36.1199223,-090.5652409",0.623092271996866,0.715775958915102,0.557708735639461,0.506562982572248,0.609467993276089,0.607522178337799,0.851131101645674,0.513476953591688
140,"AR, Hempstead",05057,"+33.7286109,-093.6658093",0.674705068271602,0.704862782859894,0.522247216079281,0.71475843812045,0.700740538821498,0.832906741679515,0.764792260768638,0.482627499571937
141,"AR, Hot Spring",05059,"+34.3151767,-092.9441474",0.688601822320684,0.831969186326432,0.590670356953885,0.596404147363777,0.673935759393031,0.792381804199522,0.713526573932088,0.621324928076054
142,"AR, Howard",05061,"+34.0831786,-093.9909884",0.691872473642045,0.880276039159043,0.390400730821586,0.742885506287227,0.749761482894916,0.8047401078783,0.691573851603828,0.583469596849413
143,"AR, Independence",05063,"+35.7374992,-091.5599423",0.643962056656856,0.758626223720109,0.553820005034951,0.576604897418928,0.645359138612512,0.630899969463488,0.813113850733176,0.529310311614831
144,"AR, Izard",05065,"+36.0948792,-091.9136252",0.639362917176774,0.715775958915102,0.379012305479805,0.760919920582396,0.790059515696697,0.643103794346281,0.619891492980936,0.566777432236199
145,"AR, Jackson",05067,"+35.5966053,-091.2231780",0.752334318702937,0.894398972877548,0.447528035178326,0.849161703066402,0.837944664031621,0.868230893028023,0.766648321840124,0.60242764089852
146,"AR, Jefferson",05069,"+34.2776955,-091.9307012",0.782843748018942,0.958433638260311,0.58631868222979,0.732351643503199,0.717368588433056,0.944234460652508,0.964414829112208,0.576784393941518
147,"AR, Johnson",05071,"+35.5733586,-093.4663223",0.66479328944885,0.786551115390788,0.6142805070527,0.736653430399294,0.792649129980464,0.629149209775661,0.591858570590913,0.502411062952134
