ToxPi Score,FIPS,Name,Source,Baseline.Health!1!0x88cceeff,Baseline.SocialEconomic!1!0x44aa99ff,Baseline.Infrastructure!1!0x117733ff,Baseline.Environment!1!0x332288ff,ClimateChange.Health!1!0xddcc77ff,ClimateChange.SocialEconomic!1!0x999933ff,ClimateChange.ExtremeEvents!1!0xcc6677ff
0.618661433370198,01033,"AL, Colbert","+34.7031120,-087.8014569",0.646244047496329,0.518256735535634,0.761779246295376,0.707495125396585,0.669682330506617,0.583381445756263,0.443791102604585
0.647471870788634,01035,"AL, Conecuh","+31.4282925,-086.9920291",0.896645701629999,0.688270896090905,0.688643031373513,0.494377004461021,0.816828597402119,0.593833335583808,0.353704528979071
0.610809981588898,01037,"AL, Coosa","+32.9314453,-086.2434818",0.745420264085959,0.563036749962319,0.714974970105996,0.437421135104243,0.929841434700143,0.572204931852894,0.312770385310734
0.59384536901629,01039,"AL, Covington","+31.2439873,-086.4487206",0.662868721198688,0.559350359626188,0.737583888972833,0.490731100799175,0.781870428892482,0.589997663300877,0.334515420323789
0.600139030132487,01041,"AL, Crenshaw","+31.7328256,-086.3192219",0.756014284746327,0.505637037397101,0.703897312013111,0.380753635869089,0.829378777058725,0.691051997127025,0.334240166716029
0.588605228532198,01043,"AL, Cullman","+34.1319229,-086.8692666",0.62723998594545,0.425883680523141,0.708627482643303,0.570046161822756,0.676171691694911,0.669223611426586,0.443043985669236
0.589566205543068,01045,"AL, Dale","+31.4306536,-085.6094760",0.622809995849265,0.525310210644952,0.841715874297928,0.547055382960038,0.784136909906374,0.520257499224583,0.285677565918338
0.669010631902197,01047,"AL, Dallas","+32.3335397,-087.1143556",0.823491984085031,0.60363502278887,0.886790177624959,0.619547537039632,0.870702539342672,0.59098824570983,0.287918916724385
0.631944701472443,01049,"AL, DeKalb","+34.4609290,-085.8039920",0.78059810820605,0.555385600326847,0.772735012819926,0.554386899991792,0.631358367262542,0.728415347737847,0.400733573962098
0.569211054705095,01051,"AL, Elmore","+32.5972286,-086.1427385",0.479618060507703,0.361559325010479,0.718528705270638,0.601993841731599,0.876947018976691,0.586188288920655,0.359642142517898
0.650536079849215,01053,"AL, Escambia","+31.1217475,-087.1684290",0.811554067161102,0.594360747179013,0.721693860265541,0.568612239181979,0.790075287597548,0.669357353842929,0.398099003716393
0.611046269480807,01055,"AL, Etowah","+34.0476377,-086.0344203",0.727517604012392,0.556023337714836,0.701730307623166,0.678339474752756,0.739596014252199,0.574716223647922,0.299400924362382
0.595840735848658,01057,"AL, Fayette","+33.7322485,-087.7520486",0.659206397456275,0.535850926038968,0.824814640186961,0.362163723554062,0.837153766406964,0.647064954387553,0.304630742909825
0.60050534748921,01059,"AL, Franklin","+34.4419884,-087.8428147",0.686479923069746,0.622766510629877,0.673008606703973,0.455599966700584,0.671886264495094,0.700337146496761,0.393459014328436
0.59019252467653,01061,"AL, Geneva","+31.0908664,-085.8243464",0.804912173928643,0.60843284107328,0.826065894720817,0.362133319333708,0.585198194281658,0.626998264979085,0.31760698441852
0.700270535260298,01063,"AL, Greene","+32.8444965,-087.9642005",0.791504173773986,0.7624168160988,1,0.477464323367723,0.867457858748525,0.708604215410354,0.294446359422698
0.662960203700253,01065,"AL, Hale","+32.7527958,-087.6230608",0.868475556713875,0.616473569425026,0.804316820572407,0.500033919487905,0.880987564622232,0.682121858916287,0.288312136164043
0.582067051448236,01067,"AL, Henry","+31.5169779,-085.2399712",0.62293739125604,0.504109963616387,0.739357210677462,0.464293685354271,0.815787850796449,0.613010844264227,0.314972414172815
0.596690538622609,01069,"AL, Houston","+31.1581928,-085.2963976",0.647910709846632,0.608855460338332,0.668761390538465,0.645788261555551,0.774280427346795,0.568602613978074,0.262634906754413
0.633227105864462,01071,"AL, Jackson","+34.7635224,-085.9774003",0.737191780686731,0.511364996723344,0.818431307692233,0.581134548983833,0.622358970142926,0.712576030398586,0.449532106423583
0.640901275760685,01073,"AL, Jefferson","+33.5534439,-086.8965359",0.504644355622507,0.663588753838606,0.668020595020425,0.850272257717861,0.897517069535811,0.584108406955547,0.31815749163404
0.638096701306921,01075,"AL, Lamar","+33.7870852,-088.0874309",0.720115310169333,0.55743057296308,0.813528144878337,0.439984845046846,0.827603385790229,0.726824082489498,0.381190567811124
0.550578881892835,01077,"AL, Lauderdale","+34.9041221,-087.6509966",0.492841578453126,0.453116631674504,0.579570659628519,0.686992018478411,0.64892861878179,0.546609534766831,0.445993131466666
0.596703811210585,01079,"AL, Lawrence","+34.5297759,-087.3218651",0.620026702721076,0.471032851231494,0.791434675468314,0.555920937181385,0.631297146873973,0.647930416470764,0.459283948527087
0.494802642916852,01081,"AL, Lee","+32.6040644,-085.3530477",0.359214039124282,0.420064608690674,0.558370827723288,0.628430851285598,0.831888812990046,0.391493124267701,0.274156236336376
0.545892482375918,01083,"AL, Limestone","+34.8102387,-086.9813995",0.44335432110725,0.385531871120196,0.550884770749861,0.697697100830583,0.625481209959936,0.668530064776221,0.449768038087378
0.673443703659397,01085,"AL, Lowndes","+32.1478880,-086.6505859",0.777809969391315,0.640705279212917,0.873880528497773,0.497535620530555,0.869600572348433,0.71062126875922,0.343952686875567
0.598788562577975,01087,"AL, Macon","+32.3870267,-085.6928870",0.746790093523245,0.591888031438533,0.738323541901498,0.518892041887484,0.863907076211534,0.425318922695244,0.306400230388284
0.517371565221272,01089,"AL, Madison","+34.7642377,-086.5510803",0.273194279639477,0.305637242436932,0.546951224945715,0.825992679011897,0.650642789661717,0.591513635274534,0.427669105578631
0.64313227920179,01091,"AL, Marengo","+32.2475911,-087.7910910",0.801200346404042,0.628831797498922,0.830195912050523,0.434163474419395,0.844806314978065,0.664231589410416,0.29849651965117
0.615221263293937,01093,"AL, Marion","+34.1382194,-087.8815510",0.737308590575872,0.516706940053395,0.805332325182719,0.42848441335984,0.824358705196082,0.631058785382942,0.363299083306712
0.616005506082266,01095,"AL, Marshall","+34.3095637,-086.3216681",0.700420940189192,0.570283734904509,0.637951894387775,0.577886601956529,0.655479200358653,0.714428484984896,0.455587685794307
0.634412739303508,01097,"AL, Mobile","+30.6845730,-088.1965684",0.579328712960658,0.559208928982014,0.612384555128846,0.768233841971176,0.813767577973678,0.703813954525261,0.404151603582926
0.61752152475016,01099,"AL, Monroe","+31.5803324,-087.3832656",0.869001599155861,0.517675168868423,0.724877657430633,0.416929276347078,0.824113823641807,0.592047657457421,0.378005490349899
0.60295338599563,01101,"AL, Montgomery","+32.2036505,-086.2038308",0.572409537048309,0.610401108341637,0.581151526368466,0.767084064952839,0.879579495685149,0.515955507646005,0.294092461927007
0.589770522026571,01103,"AL, Morgan","+34.4544844,-086.8464021",0.428561406236213,0.419433789957325,0.738938680771302,0.7606975524748,0.681803967443242,0.697595532237568,0.40136272506555
0.636693276931732,01105,"AL, Perry","+32.6390053,-087.2938269",0.815814706281163,0.66884439756831,0.760475099091822,0.419867054737234,0.881048785010801,0.585331522621127,0.325471373211668
0.658317768648543,01107,"AL, Pickens","+33.2968085,-088.0968780",0.770510629081345,0.685280332208365,0.772354748494016,0.493619123939157,0.878416308302342,0.701957583678019,0.306085654836558
0.615972909125153,01109,"AL, Pike","+31.7987263,-085.9419965",0.669099798084092,0.569741691900041,0.782818069820788,0.564593831773042,0.848295877126487,0.545222957317676,0.332038137853947
0.594235593610799,01111,"AL, Randolph","+33.2964753,-085.4640679",0.648381849027134,0.532213776903701,0.747595656760265,0.330884985493615,0.88778302775337,0.691643899962073,0.321145959375437
0.635778381653779,01113,"AL, Russell","+32.2898113,-085.1869798",0.683911288086891,0.620380673127337,0.711870173824834,0.75444665900521,0.888946215136178,0.538207207464921,0.252686454931081
0.620976795511171,01115,"AL, St. Clair","+33.7129627,-086.3156631",0.672381017330329,0.408365604598472,0.739016602854378,0.745501835366451,0.860295073285974,0.610827044525842,0.310450390616755
0.508650396982894,01117,"AL, Shelby","+33.2629366,-086.6781042",0.236812752657252,0.163941305720952,0.614124342435943,0.76337025099933,0.865437585925754,0.594029738175061,0.322836802965964
0.650001187248909,01119,"AL, Sumter","+32.5974811,-088.2000571",0.817703231851201,0.628886552466769,0.813511598184595,0.416719077738206,0.853009847046286,0.687903933937562,0.332274069517742
0.676034280865795,01121,"AL, Talladega","+33.3692774,-086.1758045",0.704657004756053,0.601666433095555,0.858385484058664,0.696732304383524,0.920168613306271,0.622996046330715,0.327634080129784
0.639751436040424,01123,"AL, Tallapoosa","+32.8633694,-085.7995532",0.711942950203927,0.682117944327589,0.829477821522391,0.522450997743909,0.921515461854785,0.51139327421195,0.299361602418416
0.586604441679966,01125,"AL, Tuscaloosa","+33.2902022,-087.5228598",0.409844347777071,0.460384262440232,0.642480801991035,0.777471221466054,0.88417102482781,0.628546314498601,0.303333118758956
0.66101841918566,01127,"AL, Walker","+33.7915714,-087.3010918",0.787397791795633,0.632638351927208,0.771627959271864,0.614020930874006,0.871926947114048,0.624714053152611,0.324802900164251
0.647402006839098,01129,"AL, Washington","+31.4069737,-088.2020776",0.768560522911447,0.447911825638765,0.776172608785973,0.5264768156661,0.789707965266135,0.754110188374348,0.468874121230918
0.618793551203861,01131,"AL, Wilcox","+31.9903296,-087.3022049",0.814756814933277,0.584967456193954,0.675843882237866,0.428956741466881,0.858887004348891,0.62540925263353,0.342733706612629
0.56039117083281,01133,"AL, Winston","+34.1558884,-087.3641471",0.680367170252839,0.554459814187041,0.794349435332165,0.312533538537372,0.683518138323168,0.53814321028695,0.359366888910138
0.368382465506401,02013,"AK, Aleutians East","+55.2437223,-161.9507485",0.476520502771174,0.551564651142687,0.574364408835529,0.0545748120119497,0.169262694318628,0.25063971823372,0.501750471231122
0.336514731352866,02016,"AK, Aleutians West","+51.9594469,+178.3388130",0.463224659972017,0.471355121688434,0.397576871642872,0.200087799557194,0.152794409793617,0.319849397395066,0.350714859420858
0.362817659090922,02020,"AK, Anchorage","+61.1775490,-149.2743541",0.428585837811447,0.400709707506177,0.274824354804286,0.678215499211401,0.144162335005415,0.352321138077805,0.260904741219921
0.456125037415538,02050,"AK, Bethel","+60.9289164,-160.1533502",0.925517376286107,0.667654959917724,0.545319896143394,0.118870659206954,0.132652901954479,0.193995846541353,0.608863621858754
0.262080021404902,02060,"AK, Bristol Bay","+58.7313725,-156.9866122",0.531888067178618,0.348861578782553,0.243715027342896,0.0621282778071796,0.131857036903084,0.183678804526382,0.332431357293605
0.261179691560338,02068,"AK, Denali","+63.6827316,-150.0267191",0.349802626810495,0.261571946412272,0.268127691623526,0.10952581914124,0.167732184604407,0.32219710107552,0.349300471254908
0.351428686982545,02070,"AK, Dillingham","+59.8248160,-158.6022333",0.81549978981261,0.620643306071284,0.297623203542006,0.0792319944682277,0.13155093496024,0.160961701311553,0.354489878711896
0.299184600569954,02090,"AK, Fairbanks North Star","+64.6908322,-146.5998673",0.45967280057684,0.381318614389394,0.197165226444955,0.486065890257431,0.166875099164444,0.220383212652653,0.182811360503958
0.253037123731993,02100,"AK, Haines","+59.0999054,-135.5781024",0.34805061115288,0.29735708875749,0.26056429912777,0.0846296023002367,0.136387345657176,0.243891242661988,0.400379676466406
0.352265626769091,02105,"AK, ","+58.0764336,-135.1850997",0.770519842893354,0.368541768870977,0.488401404348531,0.0767675365401456,0.132224359234497,0.197531114239087,0.431873361257046
0.288303066793463,02110,"AK, Juneau","+58.3727004,-134.1787807",0.316935837607915,0.333263680219177,0.343806789401836,0.165328019645831,0.151202679690828,0.249876394762235,0.457708066226416
0.37571027293288,02122,"AK, Kenai Peninsula","+60.3663727,-152.3219731",0.498756464188303,0.409953869204021,0.498986937304911,0.275554160398243,0.132836563120185,0.366242392932563,0.447641523381934
0.270260596271137,02130,"AK, Ketchikan Gateway","+55.4499378,-131.1066847",0.463010244111011,0.487526871327218,0.242173124732515,0.197325510030389,0.142815486456901,0.132946760317618,0.226026176922308
0.321213405212523,02150,"AK, Kodiak Island","+57.5536114,-153.6309109",0.417433199004417,0.450777553126008,0.384580209669616,0.237569988729584,0.149733390365177,0.306324716597584,0.302074778995277
0.380193676588533,02164,"AK, Lake and Peninsula","+58.2050652,-156.7051884",0.72553586367065,0.628800333347367,0.459240013423067,0.0576669155006248,0.129469441748901,0.280830057954687,0.379813110474432
0.310280366965356,02170,"AK, Matanuska-Susitna","+62.1821735,-149.4079740",0.535736719106091,0.351881245070744,0.283658286879826,0.272395834404671,0.139938128194167,0.357843476567594,0.230508878534402
0.429638049105941,02180,"AK, Nome","+64.7836858,-164.1889119",0.748259820335052,0.721358371770033,0.465675944708198,0.0955756164337553,0.129530662137469,0.221375468947328,0.625690459409751
0.367535838729935,02185,"AK, North Slope","+69.4493427,-153.4728302",0.672205708552384,0.471819056456342,0.418135615690045,0.134057552289507,0.15163122241081,0.233610268146891,0.491291447563568
0.430920402596069,02188,"AK, Northwest Arctic","+67.0050655,-160.0210864",0.834920736160693,0.756491851353486,0.49555898120516,0.167691954548143,0.130265306800295,0.183083722361222,0.448430265743481
0.298778586593474,02195,"AK, Petersburg","+56.6396123,-133.5279958",0.417400441488805,0.479241066640668,0.341520683124081,0.0496919227948521,0.133999750502993,0.281486063243538,0.38811017835938
0.336672515519174,02198,"AK, Prince of Wales-Hyder","+55.4156834,-132.8757340",0.632331639895353,0.499259316708126,0.471846044130117,0.105863781200773,0.133999750502993,0.198553679445651,0.314853396751204
0.291864992799621,02220,"AK, Sitka","+57.1425085,-135.3326236",0.35597556699469,0.320675446022646,0.380314522946913,0.0998729282627431,0.139693246639892,0.292630615404462,0.453892623325997
0.236570663851505,02230,"AK, Skagway","+59.5750974,-135.3354181",0.31993465139596,0.285735496833729,0.205884052570555,0.0960967784582417,0.132224359234497,0.18982647092772,0.42629283753983
0.345192775320678,02240,"AK, Southeast Fairbanks","+63.8649972,-143.2186282",0.613517954716079,0.4692615707392,0.460270653404036,0.167317973021074,0.153896376787856,0.308639100477367,0.243445798099131
0.318896325389873,02261,"AK, Valdez-Cordova","+61.3498403,-145.0231406",0.310087426025168,0.413703843537827,0.320879714397039,0.138393352676463,0.151325120467966,0.371400508628097,0.526484311996553
0.308049192572979,02270,"AK, ","+62.2831737,-163.1909497",0.550887081139344,0.501486291074137,0.386629359719592,0,0.130632629131708,0.146379166848786,0.440329820097286
0.290600951145257,02275,"AK, Wrangell","+56.2791206,-132.0403255",0.624983099924634,0.466328261820023,0.263663264757931,0.0404839566642911,0.133999750502993,0.166379353514494,0.338368970832432
0.316152231240911,02282,"AK, Yakutat","+59.9990832,-140.2395926",0.591069302271609,0.459576807830591,0.46219810012052,0.00910615464980051,0.139203483531342,0.220778049658709,0.33113372062381
0.422374596683876,02290,"AK, Yukon-Koyukuk","+65.3761313,-151.5768554",0.866677369824778,0.689093103302046,0.54787037624578,0.188894414861077,0.135469039828644,0.203618362840726,0.324999509884079
0.538617518867469,04001,"AZ, Apache","+35.3858453,-109.4937467",1,0.846847707064477,0.460843606104292,0.320584004971232,0.306101002838087,0.160430992699495,0.6755153183947
0.542805559605099,04003,"AZ, Cochise","+31.8817928,-109.7541201",0.743533876854653,0.704750572140166,0.448649197058777,0.39096740789807,0.395482770148551,0.303073648916714,0.813181444218762
0.457982647688296,04005,"AZ, Coconino","+35.8296919,-111.7737277",0.544410621856689,0.552254095004928,0.413979503048955,0.346607131393798,0.278245726039278,0.306391764156805,0.763989692317619
0.587752153228399,04007,"AZ, Gila","+33.7896177,-110.8118696",0.949473674491,0.690349979121918,0.510586217310287,0.38581362691175,0.470049203425362,0.290170937731757,0.817821433606719
0.544940673668479,04009,"AZ, Graham","+32.9318277,-109.8783103",0.61286387625271,0.741119270506886,0.541947833159826,0.301936090411676,0.379504248732091,0.346685688616785,0.890527707999375
0.496530066023272,04011,"AZ, Greenlee","+33.2388723,-109.2423231",0.606085106894691,0.717462349900406,0.583297098239788,0.167718629454621,0.279776235753499,0.28994421570103,0.831426826218866
0.506114291054393,04012,"AZ, La Paz","+33.7276249,-114.0387933",0.915529813293336,0.556155284625376,0.495278419794777,0.36978336880635,0.422419741118828,0.255929278714607,0.527704131027478
0.459349348410965,04013,"AZ, Maricopa","+33.3465408,-112.4955335",0.445198821100961,0.568716624749615,0.230105764481477,0.807603710116797,0.482660603470537,0.29273410945655,0.388425805500821
0.537910869380561,04015,"AZ, Mohave","+35.7177050,-113.7496891",0.855820643437756,0.75003872769071,0.405001386388592,0.452030236829852,0.458539770374426,0.282502961992503,0.561442358950084
0.53491975633673,04017,"AZ, Navajo","+35.3909336,-110.3209076",0.941198989778021,0.874977013149327,0.400919804546055,0.279333864254118,0.352444836984677,0.212105434569133,0.68345835107578
0.499171575963295,04019,"AZ, Pima","+32.1282374,-111.7830177",0.455754226254494,0.621731183979429,0.27941888039944,0.722138063738446,0.462641536408536,0.28816925465429,0.66434788630843
0.569181096098055,04021,"AZ, Pinal","+32.9189100,-111.3672569",0.722912120248935,0.667236355090719,0.507724997637008,0.564013410312505,0.506108012292392,0.420305751352825,0.595967025752005
0.57396518919116,04023,"AZ, Santa Cruz","+31.5259036,-110.8451898",0.736334559591146,0.774364623369179,0.718325727837734,0.323180169220278,0.393156395382936,0.305416688877832,0.766978160059015
0.469251770833545,04025,"AZ, Yavapai","+34.6300439,-112.5737449",0.656607045229073,0.515821258671046,0.378332583812245,0.429846852581941,0.307447851386601,0.301294582112545,0.695412222041365
0.505318879223047,04027,"AZ, Yuma","+32.7739424,-113.9109050",0.723997155996803,0.834417025849237,0.335971590600123,0.571383707856692,0.42382781005591,0.36042374246956,0.287211121733002
0.583840058390313,05001,"AR, Arkansas","+34.2895735,-091.3765467",0.714088211219736,0.593481300321712,0.716682505746031,0.386855016479034,0.664137295312007,0.636815666764999,0.374820412888674
0.632717694318176,05003,"AR, Ashley","+33.1908354,-091.7722672",0.81450506778212,0.667896072536423,0.666409632810796,0.443003709536,0.78648930483714,0.600047629926166,0.45067244279859
0.501853473864746,05005,"AR, Baxter","+36.2807100,-092.3304383",0.616199955039454,0.325721232009257,0.536412887280605,0.569347648187569,0.489169424782346,0.454553261985168,0.521569907768822
0.448701343812932,05007,"AR, Benton","+36.3378246,-094.2561871",0.366849344641704,0.351125453375668,0.404215369148794,0.616743602117218,0.424765576007957,0.437787991069914,0.539422070329269
0.523774483217266,05009,"AR, Boone","+36.3043077,-093.0792041",0.625978720568401,0.462859456777,0.551420931039832,0.482664932066006,0.458742891663647,0.517649731524825,0.567104718881151
0.594374346380388,05011,"AR, Bradley","+33.4638194,-092.1681641",0.824475529345402,0.800463464304513,0.572293478312311,0.328785140266608,0.82664987973828,0.474656492634751,0.333296440060851
0.598837451791017,05013,"AR, Calhoun","+33.5604604,-092.5138790",0.769463840234074,0.537470814334173,0.624076567560093,0.55314783476683,0.832833138983729,0.472838768545254,0.402031198112967
0.533570894371139,05015,"AR, Carroll","+36.3377742,-093.5416633",0.629771188588661,0.488890326073354,0.517193347109473,0.372329314156622,0.469640120828895,0.637651093653482,0.619520870187484
0.696786469347205,05017,"AR, Chicot","+33.2671393,-091.2971578",0.919863976597811,0.824207452666908,0.691293674394285,0.515619161267623,0.782448759191598,0.691276433539469,0.45279582777274
0.599491277593368,05019,"AR, Clark","+34.0533118,-093.1762051",0.593000509614006,0.480565923025514,0.687980453633364,0.567989686002261,0.816977058344407,0.607156580472551,0.442768732061476
0.633725844452981,05021,"AR, Clay","+36.3673021,-090.4187041",0.85638063715274,0.4790820247813,0.711755527328525,0.462512853627932,0.559756532802184,0.775069689394313,0.591523646083876
0.532375958044526,05023,"AR, Cleburne","+35.5662882,-092.0599743",0.716261570859913,0.371362684130465,0.645653747571808,0.37928706247681,0.524432368597981,0.620913057595838,0.468721215078865
0.567727593733957,05025,"AR, Cleveland","+33.8932006,-092.1887141",0.688943966804893,0.503869972268044,0.631493320027033,0.353247853076491,0.813608610336277,0.585695512675812,0.397233920949147
0.654929283617066,05027,"AR, Columbia","+33.2150704,-093.2269012",0.73658650887661,0.710008924824548,0.730267488968579,0.574233162945033,0.893836193222184,0.559011289774837,0.380561416707672
0.588140524242128,05029,"AR, Conway","+35.2657024,-092.6892483",0.763151768177223,0.495327080418877,0.628322174197688,0.540389875875807,0.525228233649375,0.705398554680736,0.45916598269519
0.590524970785344,05031,"AR, Craighead","+35.8282682,-090.6304114",0.518445644498108,0.622517441413065,0.609395906438991,0.678462027399926,0.575551393052938,0.673754018844039,0.455548363850342
0.596374641685831,05033,"AR, Crawford","+35.5830407,-094.2362241",0.653425424771191,0.518446422106946,0.695940365247877,0.682508313987036,0.463089539252032,0.641215396425545,0.519997030010192
0.665395105584402,05035,"AR, Crittenden","+35.2118784,-090.3153314",0.803189680149195,0.738952302339923,0.603617624708704,0.89638630153022,0.636710561233179,0.600510559340038,0.378398709789557
0.605514613211465,05037,"AR, Cross","+35.2912586,-090.7738942",0.842886386564203,0.468075952915782,0.563304410049345,0.448972956771484,0.810610137933251,0.705434464266862,0.399317983979331
0.577211285808263,05039,"AR, Dallas","+33.9678233,-092.6539989",0.75732161695344,0.616879745215672,0.668901985964175,0.293812219691572,0.859341567234024,0.465233326649914,0.378988538949043
0.640513135497849,05041,"AR, Desha","+33.8287478,-091.2444274",0.826512298311714,0.734530189200653,0.719190706189608,0.367797280813909,0.783673166962974,0.704671898781363,0.347216408224723
0.573723595499754,05043,"AR, Drew","+33.5872418,-091.7227781",0.743484401362229,0.484844528394047,0.678939438798963,0.366863154984837,0.773020819352001,0.584340570614024,0.384572254992178
0.545146224901253,05045,"AR, Faulkner","+35.1463563,-092.3246543",0.535407580966128,0.428635800840593,0.539410480365843,0.720532974006338,0.53373786766044,0.601767458019947,0.456531412449485
0.617735144213714,05047,"AR, Franklin","+35.5085730,-093.8876719",0.74156309818391,0.509295709798934,0.803415356854529,0.50687953069822,0.462599776143482,0.704110936513194,0.596281601303731
0.590843945438155,05049,"AR, Fulton","+36.3834433,-091.8192392",0.767318291373469,0.585374061016741,0.805380535366204,0.359007807046246,0.493209970427887,0.494299499459332,0.631317453377207
0.572745181731245,05051,"AR, Garland","+34.5788613,-093.1469148",0.7583583862021,0.633838397472726,0.572373620678269,0.555489209977911,0.627833604890702,0.462752185853028,0.398570867043982
0.530705479375799,05053,"AR, Grant","+34.2880633,-092.4239843",0.471382808060231,0.312005758661969,0.656019543315141,0.461330830906513,0.814343254999103,0.573956541587467,0.425899618100172
0.615940791210342,05055,"AR, Greene","+36.1199223,-090.5652409",0.585174806602928,0.555211675836975,0.689704540091051,0.702029447492816,0.557185276482294,0.689660417943134,0.532619374023195
0.646721667211504,05057,"AR, Hempstead","+33.7286109,-093.6658093",0.698256551426726,0.66894071399455,0.693475643973208,0.587243363956893,0.830323103052408,0.651499729239668,0.397312564837078
0.605848819786271,05059,"AR, Hot Spring","+34.3151767,-092.9441474",0.722327078232992,0.626211551857128,0.758892549923868,0.480139347195388,0.623609398079454,0.594228318843288,0.435533494371779
0.591906244317346,05061,"AR, Howard","+34.0831786,-093.9909884",0.821360900862251,0.63230480739779,0.575165213918496,0.349788378286162,0.798366060219489,0.610923655023674,0.355434694513563
0.581409881810352,05063,"AR, Independence","+35.7374992,-091.5599423",0.607183361104167,0.510601287249738,0.647109850360628,0.6045209701634,0.542308722060073,0.643731667767403,0.514413313967057
0.537937138371219,05065,"AR, Izard","+36.0948792,-091.9136252",0.745784435324875,0.509273747763235,0.558976214767185,0.338256966436933,0.498842246176218,0.501904793968508,0.612521564161582
0.67360776948196,05067,"AR, Jackson","+35.5966053,-091.2231780",0.901810956024442,0.616829062573079,0.773622757589984,0.539797406961353,0.622017667976665,0.763003184138992,0.498173351109205
0.652747872521338,05069,"AR, Jefferson","+34.2776955,-091.9307012",0.807842542983145,0.636740148886359,0.603483627945078,0.677856709787085,0.905774168993102,0.576637464329797,0.360900444724802
0.620515535686352,05071,"AR, Johnson","+35.5733586,-093.4663223",0.74146629982647,0.677352732259255,0.764050912104217,0.586089053469721,0.454702346018105,0.676864098513495,0.443083307613202
0.638554415075948,05073,"AR, Lafayette","+33.2406596,-093.6116427",0.825116198330936,0.631782412790189,0.677175534911573,0.406253196895686,0.855423462365621,0.672728053228117,0.401402047009515
0.624372035890198,05075,"AR, Lawrence","+36.0410983,-091.1011529",0.738590915579201,0.513708437335474,0.669872968049312,0.570061139764647,0.566184673601909,0.735093624252392,0.577092492648449
0.652653115409815,05077,"AR, Lee","+34.7797500,-090.7792884",0.923642798720945,0.699333869399207,0.641296531521401,0.385219360704869,0.841342772994794,0.712078074582833,0.365658399944656
