row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.SocialEconomic,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.SocialEconomic,ClimateChange.ExtremeEvents
592,"ID, Teton",16081,"+43.7609939,-111.2117653",0.299257513224569,0.102180789238894,0.224328066996037,0.224876990234228,0.110048326537817,0.181275667805736,0.446225231342928,0.805867520416342
593,"ID, Twin Falls",16083,"+42.3523090,-114.6656386",0.429445277560374,0.379686950999614,0.498838466116377,0.389714280204125,0.369779324831452,0.270806470483312,0.458179555223433,0.639111895064306
594,"ID, Valley",16085,"+44.7715315,-115.6378747",0.301454111803285,0.113003214464318,0.273130094303147,0.269781416405075,0.216023499392702,0.160449476798002,0.395788521440096,0.682002559819656
595,"ID, Washington",16087,"+44.4482128,-116.7978299",0.465957891722242,0.526918190612458,0.580090268031476,0.421481677820439,0.313642929752829,0.263950643629834,0.502014008482465,0.653607523726192
596,"IL, Adams",17001,"+39.9860525,-091.1949607",0.421800036576806,0.321615389211065,0.348494202899115,0.375813196768459,0.572618392596103,0.419850162900601,0.404737870363294,0.509471041299002
597,"IL, Alexander",17003,"+37.1836828,-089.3495061",0.618541981887757,0.679227478215058,0.590933403851091,0.864875700094895,0.647819997871238,0.4365570633741,0.650730925066605,0.45964930474131
598,"IL, Bond",17005,"+38.8859240,-089.4365916",0.448977140098638,0.328544343237486,0.265746358746647,0.497248052814785,0.498144606018639,0.501213795511875,0.62903565293751,0.422907171423521
599,"IL, Boone",17007,"+42.3189831,-088.8242951",0.476140642312949,0.237485871453903,0.464056041598674,0.370503108359044,0.585687535736495,0.522299500031814,0.582443249258832,0.570509189751881
600,"IL, Brown",17009,"+39.9620694,-090.7503095",0.399435065977531,0.212933337554501,0.361149173007007,0.396750520266947,0.309670780536281,0.388222810718049,0.573317525322227,0.554001314437702
601,"IL, Bureau",17011,"+41.4013043,-089.5283772",0.480201909269923,0.238492686112611,0.31086192533305,0.508934681151786,0.547357280750282,0.464230165155745,0.628016924705913,0.663519701680079
602,"IL, Calhoun",17013,"+39.1642619,-090.6662949",0.43476835231454,0.253097727267188,0.400671719652675,0.526005182179719,0.30947882464795,0.503800632296585,0.522780382814922,0.527543997342742
603,"IL, Carroll",17015,"+42.0590844,-089.9264854",0.455846223212381,0.214478000998929,0.339857567952699,0.442480415995678,0.379746342180862,0.487188658212934,0.622290027612804,0.704882549532762
604,"IL, Cass",17017,"+39.9692024,-090.2457045",0.439178275810293,0.3135581542717,0.437227451257007,0.393747193583637,0.31241170708588,0.394043795782322,0.643136371600895,0.580123257090613
605,"IL, Champaign",17019,"+40.1391496,-088.1972014",0.396472823386651,0.234066019194649,0.344893051400537,0.223559544139596,0.626893033731356,0.342560416769415,0.450379771186341,0.552957927284662
606,"IL, Christian",17021,"+39.5455242,-089.2795925",0.458540196125976,0.47095473345539,0.373022620043042,0.295237129721279,0.523271219578211,0.491383601579339,0.587356709135523,0.46855535936905
607,"IL, Clark",17023,"+39.3323642,-087.7916872",0.481824915248223,0.291883040936798,0.380842761546773,0.524120343403232,0.572402968629977,0.483686965772133,0.590468401588085,0.529369924860564
608,"IL, Clay",17025,"+38.7473124,-088.4837894",0.508705014375024,0.42276687616993,0.511179035274618,0.556315841784931,0.411212846716244,0.537757449258051,0.678822468782525,0.442880582638871
609,"IL, Clinton",17027,"+38.6064228,-089.4231363",0.42792763411846,0.168298280458897,0.299329350960844,0.501122333047768,0.480112522695187,0.359470430889219,0.773830152865624,0.413330367911683
610,"IL, Coles",17029,"+39.5136797,-088.2207820",0.464567913995214,0.456574069504018,0.414024307851258,0.517634967765622,0.500756809073947,0.418168544993145,0.495414946433133,0.449401752345375
611,"IL, Cook",17031,"+41.8942937,-087.6454546",0.511812140457198,0.360988341019406,0.631284500076106,0.403696339518919,0.865804657334812,0.474513905435961,0.368190549280508,0.478206690534676
612,"IL, Crawford",17033,"+39.0037296,-087.7571722",0.486608398590324,0.258517159008287,0.429904498552845,0.539689652059123,0.522814881909516,0.544354565664227,0.64883205179504,0.462145981143229
613,"IL, Cumberland",17035,"+39.2731210,-088.2406193",0.462781702984559,0.305966940391195,0.352212299054464,0.505119085561977,0.509258538245874,0.441258452414762,0.619986474267861,0.505670130955783
614,"IL, DeKalb",17037,"+41.8946125,-088.7689910",0.412989250749661,0.260117902225112,0.261313698711199,0.339379534583233,0.539982922376901,0.392049950358754,0.496940691533425,0.601140055459004
615,"IL, De Witt",17039,"+40.1814993,-088.9018526",0.425268915913843,0.240123383641408,0.235011848587221,0.399466585154373,0.511688531094989,0.429690302483094,0.583051596785757,0.577850163650061
616,"IL, Douglas",17041,"+39.7660780,-088.2228656",0.437366045483959,0.342982418082722,0.323043812035531,0.35481008964818,0.526072948722105,0.417909834545844,0.601693275062426,0.495049940290904
617,"IL, DuPage",17043,"+41.8520581,-088.0860383",0.373417077377961,0.0927732927129691,0.179146083197569,0.228545905094614,0.721517196807908,0.426458439849793,0.380287486434632,0.58519113754824
618,"IL, Edgar",17045,"+39.6790370,-087.7471102",0.469685968708903,0.361118007433269,0.348349101909459,0.666703958500158,0.416463741106907,0.440546998684685,0.500208756794304,0.55441121653354
619,"IL, Edwards",17047,"+38.4170954,-088.0479408",0.422903563724618,0.286910478574008,0.443755414944016,0.531069489697365,0.367554517379546,0.376157254740137,0.545795499091521,0.409082291645732
620,"IL, Effingham",17049,"+39.0476943,-088.5927862",0.468419468170794,0.255703308286561,0.279071585651076,0.504892574769735,0.583380424298289,0.511239628409694,0.649971453758241,0.494677302021961
621,"IL, Fayette",17051,"+39.0011246,-089.0179232",0.515837964702605,0.423983997217785,0.450387659705812,0.606543533123508,0.560439239682213,0.511110273186044,0.604900276699124,0.453500773303749
622,"IL, Ford",17053,"+40.5944228,-088.2247456",0.454620834237077,0.308722250804456,0.299575424121058,0.547036899845139,0.448760405263715,0.424065368212258,0.56482080525251,0.589364686160402
623,"IL, Franklin",17055,"+37.9918483,-088.9262457",0.564010691582299,0.60398796533973,0.580985216284358,0.664525459361284,0.560575083389856,0.514381321268343,0.58081374044744,0.442806054985082
624,"IL, Fulton",17057,"+40.4656878,-090.2067925",0.445944676275733,0.435524169526491,0.444115538734899,0.384587790827002,0.363639428028647,0.37716293909593,0.505977800227005,0.610605067490159
625,"IL, Gallatin",17059,"+37.7686768,-088.2279642",0.529580375850942,0.489381711217599,0.406538747666404,0.723366299174674,0.368318842828926,0.48759677991506,0.816741218551325,0.41511903160261
626,"IL, Greene",17061,"+39.3554444,-090.3877569",0.441412406012467,0.396966048912254,0.352620404789994,0.503295221633627,0.322533527697726,0.474761455340247,0.564782709945443,0.474927473767977
627,"IL, Grundy",17063,"+41.2924096,-088.4010545",0.46710662964477,0.161406158625749,0.218481946538909,0.551411720164706,0.721544169334366,0.435448627893504,0.565110088124275,0.616343696831882
628,"IL, Hamilton",17065,"+38.0852260,-088.5390048",0.445173203889947,0.347665393278948,0.340796282051807,0.563612907590045,0.285622297808671,0.471952807910972,0.655558641687357,0.45100409690183
629,"IL, Hancock",17067,"+40.4057924,-091.1679875",0.41911199853101,0.221492524059553,0.283200069940795,0.319567679654067,0.47782503552316,0.376451485365852,0.605216998829306,0.650030196344338
630,"IL, Hardin",17069,"+37.5178517,-088.2661478",0.479413719261815,0.493367379109619,0.548073227107881,0.69478410995402,0.255266638941482,0.51747783657833,0.440676602339609,0.406250240801765
631,"IL, Henderson",17071,"+40.8151413,-090.9384797",0.415905242926355,0.308079450057766,0.272498131094584,0.32121050152902,0.421032951404137,0.361575634646042,0.541658255166582,0.685281776586356
632,"IL, Henry",17073,"+41.3500209,-090.1308378",0.486277633217641,0.281815054063586,0.299092377528525,0.523782949212846,0.557682001107143,0.471409380068348,0.594531225122309,0.675630445420729
633,"IL, Iroquois",17075,"+40.7488665,-087.8336010",0.474518921961396,0.419586087757589,0.468139841316709,0.365704405030561,0.50757771723636,0.420572777173694,0.530080042781902,0.609971582432956
634,"IL, Jackson",17077,"+37.7860959,-089.3812119",0.508848458929148,0.458295277577144,0.521630590444675,0.67781774874835,0.573936609336958,0.3609580159612,0.550045654047828,0.419255316387878
635,"IL, Jasper",17079,"+39.0048737,-088.1507629",0.418979218992889,0.214074779920613,0.327633748147503,0.362590145774913,0.336437158375271,0.5250806373403,0.693936517141467,0.473101546250156
636,"IL, Jefferson",17081,"+38.3007796,-088.9242100",0.558518828992672,0.574980428344175,0.603044486105239,0.62032750359959,0.562809133681525,0.547782479090966,0.584935255467398,0.415752516659813
637,"IL, Jersey",17083,"+39.0801918,-090.3613647",0.451863689768569,0.235660224034321,0.346020459376722,0.600331860375568,0.474935582555671,0.479159450578734,0.538074106432516,0.488864145026449
638,"IL, Jo Daviess",17085,"+42.3623905,-090.2114705",0.450085109606962,0.230288071370032,0.175640434684073,0.563971510974208,0.461786232101052,0.465652001862696,0.53071191277601,0.722545603480665
639,"IL, Johnson",17087,"+37.4608153,-088.8829622",0.4705524223617,0.364410957963783,0.456864838088508,0.667748787478802,0.417751743407153,0.448725535208079,0.566583893461049,0.371781200924528
640,"IL, Kane",17089,"+41.9395938,-088.4280395",0.447505718921557,0.210847455283261,0.422317337322761,0.3808640929439,0.735693292609136,0.396253995127396,0.381324782747069,0.605239076417378
641,"IL, Kankakee",17091,"+41.1394937,-087.8611252",0.518950881943153,0.425248519898944,0.534723505492966,0.410693931652096,0.750353473878437,0.483310060644196,0.436800693915157,0.591525988120272
642,"IL, Kendall",17093,"+41.5881403,-088.4306257",0.423332380597953,0.125883634085079,0.264252406464649,0.37342218700099,0.628919672834808,0.40589095928936,0.565792731877181,0.599165072633606
643,"IL, Knox",17095,"+40.9309412,-090.2137611",0.512317339686347,0.542387044570074,0.461470671411776,0.445553120867514,0.576686074879449,0.457762403973219,0.510836073982124,0.591525988120272
644,"IL, Lake",17097,"+42.3264435,-087.4361178",0.413025577084149,0.156865446787131,0.277325163696785,0.320146963016389,0.745119135616368,0.484888330276024,0.321344752032951,0.585489248163394
645,"IL, LaSalle",17099,"+41.3433407,-088.8859312",0.514888377271917,0.448253260191352,0.472184381131912,0.544415796460566,0.640513716458264,0.445797045785545,0.415619418021714,0.637435022854062
646,"IL, Lawrence",17101,"+38.7189542,-087.7302207",0.535091400813165,0.442483144878683,0.617245099003831,0.676083254775051,0.519052328125448,0.453519688540773,0.634806959909825,0.402449330458545
647,"IL, Lee",17103,"+41.7474419,-089.2993505",0.507239342674591,0.267902459171046,0.415182538481041,0.493612846211464,0.676772026583828,0.485509099446255,0.544077706190048,0.667618722638453
648,"IL, Livingston",17105,"+40.8943761,-088.5528518",0.48258344531776,0.382076523063071,0.444595368673332,0.472917180509354,0.487336522366019,0.442563165194282,0.527705473705275,0.620889883712988
649,"IL, Logan",17107,"+40.1290697,-089.3653078",0.464113966046146,0.339930255980133,0.343626150935683,0.42461419920175,0.47819372092166,0.423084043491864,0.62930328170519,0.610046110086744
650,"IL, McDonough",17109,"+40.4557890,-090.6775788",0.436579211183368,0.340724283987862,0.299176014989269,0.455887560793149,0.474504151865707,0.344242034676872,0.532778555825273,0.608741876145443
651,"IL, McHenry",17111,"+42.3242982,-088.4522450",0.395206926870597,0.123891612033946,0.197729381208053,0.35068674637784,0.578025868613133,0.537951482093527,0.421367296312906,0.556796101454775
652,"IL, McLean",17113,"+40.4945594,-088.8445391",0.403728467319953,0.203735688808734,0.224354610669275,0.358256625007918,0.60344593435847,0.38597025484718,0.500508391722558,0.54982776582554
653,"IL, Macon",17115,"+39.8602372,-088.9615288",0.515717667802483,0.472317981996652,0.57363106201369,0.508913869712499,0.664667826355338,0.433497138995731,0.511432217368212,0.445563578175261
654,"IL, Macoupin",17117,"+39.2659000,-089.9263435",0.445880094423097,0.4571186724759,0.359812724457431,0.404549118674274,0.365069746141777,0.528379195543388,0.554668149363663,0.451563054305245
655,"IL, Madison",17119,"+38.8270818,-089.9001954",0.47085962973537,0.357423945060339,0.405966416930287,0.42553592603363,0.807291360629209,0.317947404097402,0.575900225210112,0.40595213018661
656,"IL, Marion",17121,"+38.6483956,-088.9202214",0.567586047777048,0.593568083670117,0.651099893231142,0.549991475122547,0.62354121785928,0.525594907749512,0.626186677464094,0.403120079342642
657,"IL, Marshall",17123,"+41.0311192,-089.3423714",0.444730470054159,0.251767217743027,0.282477631393725,0.40413042328256,0.526276507900421,0.450065768166013,0.537186397480735,0.661209344412631
658,"IL, Mason",17125,"+40.2369926,-089.9135746",0.466082753899409,0.407288922299163,0.439597128567237,0.536847435646541,0.328000659865835,0.437765861376198,0.53023575308699,0.582843516453898
659,"IL, Massac",17127,"+37.2161190,-088.7056578",0.582172032211237,0.644354060477616,0.592724451211277,0.636753705161773,0.677935353700589,0.469422370992162,0.620747768635102,0.433266515300139
660,"IL, Menard",17129,"+40.0225693,-089.7941326",0.385483836914576,0.171743877978611,0.189789822556038,0.478856570612867,0.243191140561194,0.473144515044616,0.573797473606321,0.567863458042386
661,"IL, Mercer",17131,"+41.2047906,-090.7414333",0.422112924171067,0.236003779084731,0.230348327259623,0.485148374617456,0.319388445533888,0.419149087240043,0.553684110664514,0.711068344797218
662,"IL, Monroe",17133,"+38.2779831,-090.1790777",0.381150277877481,0.0553322613277695,0.0983404000841283,0.503086484142628,0.613119871977787,0.37169907081672,0.59745541775915,0.429018439034188
663,"IL, Montgomery",17135,"+39.2280917,-089.4780068",0.502302603192726,0.470824111593649,0.405537964622168,0.585657911775799,0.428059247124503,0.541767461191217,0.636024952330092,0.448246573711652
664,"IL, Morgan",17137,"+39.7168060,-090.2022771",0.447066074817658,0.370899969773334,0.436246078748445,0.472389732120111,0.431929108952007,0.41073061963324,0.530699932345147,0.476567082151327
665,"IL, Moultrie",17139,"+39.6368956,-088.6257259",0.420842874690508,0.250351943503002,0.304493133551793,0.444250293585115,0.413595540408433,0.464089649389079,0.591024663342143,0.478094899053993
666,"IL, Ogle",17141,"+42.0418840,-089.3201764",0.504742942225038,0.298528379330664,0.419742006760927,0.524621664579021,0.572148902024213,0.483114339313283,0.567873746851439,0.667171556715721
667,"IL, Peoria",17143,"+40.7859987,-089.7673577",0.497237389535031,0.422475354731773,0.599344012135201,0.40000133127383,0.695013504930372,0.37224744059721,0.4338523859497,0.557727697127133
668,"IL, Perry",17145,"+38.0843845,-089.3684869",0.504200462841173,0.384074971411125,0.515689008564224,0.661419041491145,0.509243740729259,0.410764101262284,0.60052476012194,0.447687616308237
669,"IL, Piatt",17147,"+40.0090561,-088.5923282",0.383930544071277,0.091061302475948,0.0899809178810011,0.448986119887848,0.501924538529458,0.393720407723196,0.608808067063034,0.55303245493845
670,"IL, Pike",17149,"+39.6251059,-090.8890344",0.516335285996026,0.422228886112719,0.392652207828923,0.683020624762559,0.510059031228968,0.484333741890386,0.556611200854374,0.565441309294256
671,"IL, Pope",17151,"+37.4171687,-088.5423737",0.491370195984128,0.41098972215391,0.493469056390203,0.735314833450226,0.271309073739322,0.519288809709438,0.559892651754215,0.449327224691586
672,"IL, Pulaski",17153,"+37.2156152,-089.1277549",0.60591297713368,0.61661237081191,0.623280956977295,0.85405606778626,0.499923136349658,0.462370987539033,0.704965647111527,0.480181673360075
673,"IL, Putnam",17155,"+41.1989402,-089.2983864",0.439948679130591,0.185964481362146,0.242676781897074,0.303296986232832,0.564925876660188,0.462095803965511,0.665433691686842,0.655247132109542
674,"IL, Randolph",17157,"+38.0565149,-089.8212096",0.494467322371555,0.427527867431776,0.494596661239248,0.655102488907456,0.493048270232229,0.381719529357109,0.582270247051169,0.427006192381895
675,"IL, Richland",17159,"+38.7115503,-088.0856978",0.443289613150193,0.340990829891478,0.416751942831256,0.450758014812493,0.461123536003025,0.52262288809094,0.545184674762083,0.365595405660072
676,"IL, Rock Island",17161,"+41.4684044,-090.5722031",0.502167575254012,0.381484703797891,0.562224898121041,0.41576044540666,0.718209474799253,0.413781627932042,0.389071640884207,0.634640235836988
677,"IL, St. Clair",17163,"+38.4701976,-089.9285459",0.524266392679265,0.450580603038107,0.57338272920979,0.556101832839894,0.858532992070652,0.312577535594691,0.512028913104121,0.406660142897602
678,"IL, Saline",17165,"+37.7516531,-088.5450310",0.53000175531559,0.55939485888522,0.688314162104387,0.710138581163641,0.426733459554988,0.499044717208131,0.513929319783974,0.312457188508787
679,"IL, Sangamon",17167,"+39.7563782,-089.6623110",0.451476163988308,0.323945711234366,0.4786760366337,0.377453402799351,0.61820373369016,0.493711995605049,0.414282537248369,0.454059730707164
680,"IL, Schuyler",17169,"+40.1569048,-090.6134641",0.455818120445575,0.271227559763747,0.492111248867416,0.43651912763856,0.35666421569181,0.406332542029122,0.581083905723834,0.646788243404534
681,"IL, Scott",17171,"+39.6369795,-090.4777593",0.476441931245866,0.310108971887968,0.3073512620303,0.591330461188718,0.422343334073837,0.485303906067765,0.689360186265699,0.529295397206775
682,"IL, Shelby",17173,"+39.3849258,-088.7988615",0.452248094698757,0.397598590536227,0.255016514954102,0.518701564039017,0.41418344076447,0.497527974702739,0.575063464113566,0.507645113781181
683,"IL, Stark",17175,"+41.0969077,-089.7974111",0.448128222519823,0.386636146072728,0.253415643684099,0.565003012407865,0.288904663286483,0.441657678628729,0.552703506463399,0.64857690709546
684,"IL, Stephenson",17177,"+42.3497262,-089.6659942",0.508727964868835,0.430952813125266,0.327948884138946,0.554407673064932,0.543675543281226,0.453223810602436,0.610470900863429,0.640416129005607
685,"IL, Tazewell",17179,"+40.5080739,-089.5162597",0.438883442899759,0.277839642569564,0.288408687381066,0.408805374384537,0.584729916893239,0.397342353985411,0.549169649867507,0.565888475216987
686,"IL, Union",17181,"+37.4751042,-089.2528747",0.510842990893726,0.390630797941419,0.531343760217481,0.69359535988808,0.448678408183995,0.410695099454826,0.636538435986498,0.464419074583782
687,"IL, Vermilion",17183,"+40.1867398,-087.7267715",0.588620176486784,0.663270365268211,0.655355045905393,0.591671832257074,0.717521329816819,0.440170093556748,0.471148660532697,0.581203908070548
688,"IL, Wabash",17185,"+38.4458209,-087.8391674",0.458496871837268,0.357768848023654,0.376800798400403,0.538772617594293,0.46007888483176,0.394655051722161,0.668108798203814,0.413293104084789
689,"IL, Warren",17187,"+40.8504412,-090.6202228",0.44139950905715,0.288270048962094,0.31371415861261,0.418610574889894,0.443533860858998,0.38487073544615,0.613162548249445,0.627634636380858
690,"IL, Washington",17189,"+38.3531405,-089.4171873",0.434143446403066,0.178563024796023,0.291185713347243,0.482330309528496,0.536461864350596,0.399703941360455,0.738025124757272,0.412734146681374
691,"IL, Wayne",17191,"+38.4319482,-088.4321291",0.506534654384096,0.401488051802181,0.411264611274676,0.690538548704779,0.37385548612256,0.533294694042108,0.648747400983363,0.486553787759002
692,"IL, White",17193,"+38.0873720,-088.1785848",0.505923828061678,0.386156617025056,0.48905375929885,0.58717151432955,0.461649453818572,0.469422370992162,0.688922733629659,0.459090347337896
693,"IL, Whiteside",17195,"+41.7505708,-089.9109567",0.489479702694013,0.289144996570014,0.428440155444278,0.471953182918468,0.629839678992124,0.400910783178815,0.533121671870051,0.672947449884339
694,"IL, Will",17197,"+41.4484742,-087.9784564",0.440300438687485,0.218580168086345,0.247418704674017,0.334140233695125,0.831280034022148,0.45433449054648,0.386713231797374,0.609636207990907
695,"IL, Williamson",17199,"+37.7303533,-088.9300182",0.515688739738114,0.406939795509526,0.518516963530126,0.663055169820751,0.592257511824827,0.441222932236348,0.601142073562966,0.386686731682252
696,"IL, Winnebago",17201,"+42.3373957,-089.1612053",0.566412212517408,0.474521702865168,0.691103362117897,0.479046763806174,0.751639844614955,0.5189362642169,0.422077441273692,0.62756010872707
697,"IL, Woodford",17203,"+40.7895956,-089.2103006",0.387543078093162,0.137282206714755,0.189447430660273,0.452158701073759,0.325254886437521,0.394766121775706,0.590356584567638,0.623535615422484
698,"IN, Adams",18001,"+40.7457327,-084.9361305",0.487350571799979,0.600864448005174,0.386101976508529,0.450192369649607,0.4707702805885,0.385142525096888,0.552717510495531,0.565664892255621
699,"IN, Allen",18003,"+41.0918553,-085.0722302",0.522448454529718,0.582309688361175,0.506168584160159,0.431563297380887,0.761946763154549,0.389799313148307,0.315534247077732,0.669817288425217
700,"IN, Bartholomew",18005,"+39.2058430,-085.8979988",0.519411535673298,0.496571039854673,0.424491926380467,0.540620945325947,0.647808916296564,0.405957555561607,0.584390216419183,0.536040149874645
701,"IN, Benton",18007,"+40.6082528,-087.3154792",0.498457061031238,0.61953264883474,0.387205381708927,0.496299292445129,0.413820455917174,0.408555820577632,0.574123030959504,0.589662796775557
702,"IN, Blackford",18009,"+40.4726717,-085.3237297",0.526954362629084,0.72392427669579,0.479747741441398,0.484246454422718,0.461989636795429,0.399242244474795,0.55072445581647,0.588805728756988
703,"IN, Boone",18011,"+40.0508916,-086.4690137",0.438571868241775,0.391164968451122,0.198470908364207,0.282133710447234,0.677763033095959,0.421103277271733,0.501208230754714,0.598158949307459
704,"IN, Brown",18013,"+39.1925851,-086.2394102",0.418483110260843,0.472170233804189,0.308899889225136,0.494611509626498,0.282214038954521,0.457387417505704,0.359612938522522,0.554485744187328
705,"IN, Carroll",18015,"+40.5849801,-086.5651412",0.522665577343131,0.58776908459664,0.291803880404463,0.534578973161726,0.538011126751715,0.409720017590487,0.659527255177295,0.63724870371959
706,"IN, Cass",18017,"+40.7537986,-086.3551685",0.575705783409722,0.726847075624308,0.604393557514733,0.473602031274264,0.630394879366868,0.428799913078939,0.547845194139922,0.618057832869021
707,"IN, Clark",18019,"+38.4762174,-085.7111221",0.57933431117186,0.647011455479779,0.456800732571962,0.390028575873703,0.836397594322887,0.670941731209698,0.60826113612768,0.44589895261731
708,"IN, Clay",18021,"+39.3939513,-087.1158369",0.508090081207759,0.642894255493126,0.37034838349442,0.473982211238239,0.537726854526551,0.408554770415836,0.562042651738517,0.561081441547621
709,"IN, Clinton",18023,"+40.3059440,-086.4775665",0.534326834873974,0.604818988814948,0.524973500113721,0.39705357280258,0.608096461706476,0.390252056431084,0.623641803782529,0.591451460466484
710,"IN, Crawford",18025,"+38.2894327,-086.4408711",0.531816035760209,0.720175996107199,0.433750264539763,0.549661605416724,0.510838880498037,0.519014021032162,0.501040822758334,0.488230659969246
711,"IN, Daviess",18027,"+38.6961554,-087.0769883",0.580949234874756,0.693617532457377,0.596094809426075,0.550827353485865,0.566178624135123,0.479948743489705,0.727035765228813,0.452941815900334
712,"IN, Dearborn",18029,"+39.1514914,-084.9734596",0.47903462881182,0.39680362821794,0.257463953613226,0.529667334837352,0.588152536134949,0.449238038415721,0.533534378194725,0.598382532268825
713,"IN, Decatur",18031,"+39.3059799,-085.4998310",0.53089254143345,0.550331470805862,0.449165015976569,0.407645004705678,0.626666377560596,0.432486536952978,0.666290063386893,0.583663320645573
714,"IN, DeKalb",18033,"+41.4011894,-085.0001854",0.497322930869652,0.587598136813828,0.309239347774665,0.444420059049246,0.593619542884321,0.448009163791041,0.428184339080306,0.67018992669416
715,"IN, Delaware",18035,"+40.2271653,-085.3988555",0.580380186590349,0.809583436615224,0.649779614766555,0.555960833200684,0.600910186988128,0.40435177580899,0.420775672944035,0.621299785808826
716,"IN, Dubois",18037,"+38.3733441,-086.8733845",0.486361361971188,0.418101201026691,0.264903412390125,0.421602109116335,0.561271233846364,0.507372050903615,0.751731338212312,0.479548188302872
717,"IN, Elkhart",18039,"+41.6006928,-085.8639864",0.58453226159349,0.675478020446635,0.545250452015046,0.530475399799507,0.774428375618758,0.475561826428602,0.447022730208045,0.643509026637834
718,"IN, Fayette",18041,"+39.6396552,-085.1850315",0.557032579981922,0.828849201428614,0.451194913321787,0.523791279598342,0.518274827544529,0.446392223495409,0.54128640067058,0.589439213814191
719,"IN, Floyd",18043,"+38.3179365,-085.9114742",0.524494740029112,0.530906978182007,0.329010784460966,0.345323742939045,0.869922293995352,0.634980979034854,0.551863471676885,0.409454929914675
720,"IN, Fountain",18045,"+40.1212817,-087.2348063",0.521021364759646,0.623798917171873,0.407545905826657,0.470520284941758,0.414344202406719,0.403963710138039,0.660289405866379,0.666687126966095
721,"IN, Franklin",18047,"+39.4097621,-085.0669641",0.475573098571139,0.50851660500044,0.286480544534643,0.485830786340154,0.362623837048008,0.461462107050695,0.587855229630592,0.636242580393444
722,"IN, Fulton",18049,"+41.0503837,-086.2650060",0.531067698282017,0.760820853958566,0.374869082222478,0.484805303313433,0.470495717790596,0.409073241472234,0.552473962114747,0.664935727102062
723,"IN, Gibson",18051,"+38.3174127,-087.5805656",0.534993089419466,0.641634269694121,0.526702107771355,0.414836410684796,0.575175531233975,0.391050055848045,0.720551249282207,0.475002001421766
724,"IN, Grant",18053,"+40.5157575,-085.6549455",0.594261459680352,0.897066798391552,0.595486079629905,0.65210720090806,0.590440260605181,0.402799513125184,0.47012761645164,0.551802748650938
725,"IN, Greene",18055,"+39.0486004,-087.0052452",0.55969796718942,0.684420081849971,0.567440894961524,0.649371979234965,0.452284107270405,0.453495600253173,0.581167807453291,0.529705299302612
726,"IN, Hamilton",18057,"+40.0498703,-086.0205856",0.382581309499968,0.217093483806734,0.0909489159605829,0.290508310897993,0.668099722652173,0.369167154976049,0.438801165479797,0.603450412726451
727,"IN, Hancock",18059,"+39.8226041,-085.7729036",0.46511216061372,0.408560675091732,0.253170570857389,0.460325611145484,0.640348518589388,0.408232432518506,0.495074617222149,0.590072698871394
728,"IN, Harrison",18061,"+38.1864398,-086.1036808",0.59122342689767,0.62683511900559,0.41344522544366,0.573453367372483,0.697608453155685,0.625085304425589,0.70727289772425,0.494863621156433
729,"IN, Hendricks",18063,"+39.7687487,-086.5102865",0.423623363477323,0.339247907908091,0.210648393092465,0.390696932090194,0.562215817397739,0.399500954922096,0.482594907398013,0.580458631532662
730,"IN, Henry",18065,"+39.9295760,-085.3973378",0.542558393888771,0.671795113317511,0.523004404536366,0.560099463632629,0.531333440464721,0.42291425040284,0.53341927266143,0.555342812205898
731,"IN, Howard",18067,"+40.4835368,-086.1141178",0.548123665945662,0.689014299269221,0.535059595164429,0.504614039743819,0.677242711727297,0.393679969857822,0.500208772656253,0.537046273200791
732,"IN, Huntington",18069,"+40.8263938,-085.4785975",0.512965207397511,0.554073878786411,0.363797010693866,0.521694075306278,0.62825925793228,0.392063029562191,0.525257484815228,0.605611714686321
733,"IN, Jackson",18071,"+38.9119571,-086.0425161",0.585425243667898,0.728277526039116,0.56447722966325,0.452502600814052,0.696235684332586,0.484605531541124,0.672990018824138,0.498888114461018
734,"IN, Jasper",18073,"+41.0176883,-087.1188137",0.539150964724484,0.588416617761638,0.458764457746704,0.466393995437788,0.593044846450083,0.466248250325764,0.634666625075222,0.56652196027419
735,"IN, Jay",18075,"+40.4349719,-085.0033804",0.595825806244767,0.851567793311954,0.518897054087971,0.65327085852151,0.517215256872057,0.40189402655963,0.622771105596657,0.60516454876359
736,"IN, Jefferson",18077,"+38.7836039,-085.4400900",0.54821977283091,0.589193197368267,0.518002011764001,0.445966640448881,0.597260802149867,0.516879659841928,0.642952947688941,0.527283150554482
737,"IN, Jennings",18079,"+38.9962339,-085.6281106",0.572411316226822,0.672675726133371,0.572706987993274,0.594271724689237,0.529752420879687,0.474978883674456,0.57454480947931,0.587948660738419
738,"IN, Johnson",18081,"+39.4959859,-086.0946003",0.447782882408862,0.449755956432916,0.279074622836738,0.322238780164843,0.658846657463523,0.41676987727944,0.457519350936302,0.550274931748271
739,"IN, Knox",18083,"+38.6886629,-087.4201823",0.582486218169336,0.695816765630803,0.584128242739493,0.512653202478362,0.664365953025484,0.493593104476047,0.717987550150798,0.408858708684366
740,"IN, Kosciusko",18085,"+41.2442928,-085.8615754",0.519748484998335,0.558052240730754,0.353590104820114,0.413915976816737,0.612510880909605,0.455511766762771,0.543614049585715,0.701044375362648
