ToxPi Score,FIPS,Name,Source,Costs of Climate Disasters!1!0x88cceeff,Economic & Productivity Losses!1!0x44aa99ff,Transition Risks!1!0x117733ff,Social Stressors!1!0x332288ff
0.456927932515735,01033,"AL, Colbert","+34.7031120,-087.8014569",0.418726786044495,0.574966727457187,0.608644286582462,0.225373929978798
0.507391430058688,01035,"AL, Conecuh","+31.4282925,-086.9920291",0.546438938637738,0.595280109179571,0.7391366390751,0.148710033342342
0.502255956693745,01037,"AL, Coosa","+32.9314453,-086.2434818",0.58740363245518,0.511664098660124,0.662111181362591,0.247844914297085
0.468142892488611,01039,"AL, Covington","+31.2439873,-086.4487206",0.448467859937512,0.565119727918059,0.654012925354585,0.204971056744286
0.530358251966788,01041,"AL, Crenshaw","+31.7328256,-086.3192219",0.451871531754706,0.720032010087475,0.723676332150725,0.225853133874246
0.514319313145363,01043,"AL, Cullman","+34.1319229,-086.8692666",0.344948891932421,0.662513194939836,0.769136996559303,0.280678169149893
0.427928186608092,01045,"AL, Dale","+31.4306536,-085.6094760",0.3896469593821,0.5640427432394,0.545882802520417,0.21214024129045
0.484651046303409,01047,"AL, Dallas","+32.3335397,-087.1143556",0.562302956141094,0.451413873927864,0.761038740551297,0.16384861459338
0.558490766080659,01049,"AL, DeKalb","+34.4609290,-085.8039920",0.356361164472765,0.746536195202974,0.74152930562292,0.389536399023977
0.451365946977208,01051,"AL, Elmore","+32.5972286,-086.1427385",0.472051225495035,0.587629401672221,0.631190567513841,0.114592593227735
0.5440650981526,01053,"AL, Escambia","+31.1217475,-087.1684290",0.664407167108923,0.659237598657843,0.707571845771168,0.145043781072466
0.453087203219426,01055,"AL, Etowah","+34.0476377,-086.0344203",0.397663237188074,0.623934423050305,0.524900957408766,0.265850195230559
0.489545241495591,01057,"AL, Fayette","+33.7322485,-087.7520486",0.38670743463686,0.688135106297218,0.757265689456658,0.126072735591628
0.507409817337346,01059,"AL, Franklin","+34.4419884,-087.8428147",0.383224983292336,0.781952117198444,0.6752708473756,0.189191321483002
0.48996675463951,01061,"AL, Geneva","+31.0908664,-085.8243464",0.420455918247577,0.553649028289647,0.76628420182921,0.219477870191605
0.514670913242737,01063,"AL, Greene","+32.8444965,-087.9642005",0.547698365450836,0.784467274267662,0.6503318998964,0.0761861133560493
0.541260707010489,01065,"AL, Hale","+32.7527958,-087.6230608",0.589221285000358,0.621612303768049,0.77106953492485,0.183139704348701
0.508819258175786,01067,"AL, Henry","+31.5169779,-085.2399712",0.541149346022726,0.560041539343736,0.721467716875815,0.212618430460868
0.460616506481058,01069,"AL, Houston","+31.1581928,-085.2963976",0.475941772951971,0.519492025236939,0.625484978053656,0.221547249681668
0.532288538099592,01071,"AL, Jackson","+34.7635224,-085.9774003",0.410686321300162,0.779680496129738,0.569809467998616,0.368977866969853
0.458503827270748,01073,"AL, Jefferson","+33.5534439,-086.8965359",0.422974166512404,0.474876910604473,0.704258922858802,0.231905309107314
0.530583267729369,01075,"AL, Lamar","+33.7870852,-088.0874309",0.373176507368501,0.850633908485677,0.772449919471669,0.126072735591628
0.453027075051687,01077,"AL, Lauderdale","+34.9041221,-087.6509966",0.407975760734773,0.55824301580807,0.620515593685107,0.225373929978798
0.504340467720627,01079,"AL, Lawrence","+34.5297759,-087.3218651",0.33967503871302,0.625847708339354,0.759842407277387,0.291996716552748
0.390128453882091,01081,"AL, Lee","+32.6040644,-085.3530477",0.462041547731708,0.221425255038794,0.575331006185892,0.301716006571968
0.518329835711846,01083,"AL, Limestone","+34.8102387,-086.9813995",0.406568268033948,0.640359537393775,0.760854689278388,0.265536848141275
0.558593067442363,01085,"AL, Lowndes","+32.1478880,-086.6505859",0.657358036640218,0.726658835894495,0.736559921254371,0.113795475980368
0.436139623048285,01087,"AL, Macon","+32.3870267,-085.6928870",0.621340768681815,0.28371491552957,0.622264080777744,0.217238727204012
0.45960703779833,01089,"AL, Madison","+34.7642377,-086.5510803",0.393135629438876,0.567736128581837,0.629073977875385,0.248482415297223
0.510033783463987,01091,"AL, Marengo","+32.2475911,-087.7910910",0.483569243660084,0.649742204338283,0.768952945286394,0.137870740571188
0.464830548788558,01093,"AL, Marion","+34.1382194,-087.8815510",0.373911856334051,0.755794993223809,0.615178106770739,0.114437238825632
0.547182615960638,01095,"AL, Marshall","+34.3095637,-086.3216681",0.393772689731139,0.737339398189061,0.666804488821776,0.390813887100577
0.549584525513741,01097,"AL, Mobile","+30.6845730,-088.1965684",0.837076509334474,0.527080484569906,0.699657641036072,0.134523467114512
0.470176094904197,01099,"AL, Monroe","+31.5803324,-087.3832656",0.456854151122461,0.535799525894784,0.734719408525279,0.153331294074265
0.425717872585864,01101,"AL, Montgomery","+32.2036505,-086.2038308",0.515009676983367,0.466461143754116,0.602662620212912,0.11873804939306
0.518356477608595,01103,"AL, Morgan","+34.4544844,-086.8464021",0.439908655532254,0.765531527920797,0.619503311684106,0.248482415297223
0.471619341710113,01105,"AL, Perry","+32.6390053,-087.2938269",0.473399227683081,0.606202154083435,0.637448310792755,0.16942767428118
0.508560469539898,01107,"AL, Pickens","+33.2968085,-088.0968780",0.475961061966521,0.787990722474291,0.699841692308981,0.0704484014097981
0.460889463597614,01109,"AL, Pike","+31.7987263,-085.9419965",0.476252295818167,0.521821084220981,0.628245747147294,0.217238727204012
0.559067355932815,01111,"AL, Randolph","+33.2964753,-085.4640679",0.535942660398929,0.678095164035537,0.618030901500832,0.404200697795961
0.435881706903202,01113,"AL, Russell","+32.2898113,-085.1869798",0.474558467189505,0.482700160012412,0.642509720797759,0.143758479613134
0.471888821950396,01115,"AL, St. Clair","+33.7129627,-086.3156631",0.463868143115302,0.62107015144901,0.529594264867951,0.273022728369322
0.460978161847797,01117,"AL, Shelby","+33.2629366,-086.6781042",0.426391651575396,0.531970863899709,0.653644822808766,0.231905309107314
0.493378222042284,01119,"AL, Sumter","+32.5974811,-088.2000571",0.424897069386621,0.806025999735341,0.672141975736143,0.0704478433110316
0.526145168623908,01121,"AL, Talladega","+33.3692774,-086.1758045",0.655555903359243,0.596527601380488,0.599717799846364,0.252779369909537
0.431212237711126,01123,"AL, Tallapoosa","+32.8633694,-085.7995532",0.506050026032096,0.437253650093011,0.554901314892969,0.226643959826427
0.453936749803733,01125,"AL, Tuscaloosa","+33.2902022,-087.5228598",0.40833270381145,0.622684725355123,0.729105844701547,0.0556237253468115
0.492273375162723,01127,"AL, Walker","+33.7915714,-087.3010918",0.433770236211312,0.533640860355708,0.802450276955872,0.199232127127999
0.59274901474516,01129,"AL, Washington","+31.4069737,-088.2020776",0.638286264272023,0.820123880331402,0.731682562522277,0.18090335185494
0.488936082730929,01131,"AL, Wilcox","+31.9903296,-087.3022049",0.52063984040165,0.613251579209947,0.692111538846794,0.129741372465325
0.429704766818458,01133,"AL, Winston","+34.1558884,-087.3641471",0.348407156338586,0.549882291249968,0.629902208603477,0.190627411081802
0.396928102799074,02013,"AK, Aleutians East","+55.2437223,-161.9507485",0.215316336953073,0.253867429260673,0.28299157410913,0.835537070873419
0.447538903870745,02016,"AK, Aleutians West","+51.9594469,+178.3388130",0.172779684757247,0.285518743659204,0.331857187066528,1
0.413523743746341,02020,"AK, Anchorage","+61.1775490,-149.2743541",0.0106735407182757,0.389609764407581,0.272776728462668,0.981034941396839
0.359001057664259,02050,"AK, Bethel","+60.9289164,-160.1533502",0.0788013495197207,0.114900243212782,0.247561704074105,0.99474093385043
0.387714810278363,02060,"AK, Bristol Bay","+58.7313725,-156.9866122",0.215316336953073,0.0978801967909298,0.248021832256378,0.989640875113072
0.451063973984958,02068,"AK, Denali","+63.6827316,-150.0267191",0.212809095258604,0.344282693410439,0.248758037348015,0.998406069922774
0.377349575237498,02070,"AK, Dillingham","+59.8248160,-158.6022333",0.213587204749991,0.0560765740004168,0.248021832256378,0.991712689943208
0.354121748991046,02090,"AK, Fairbanks North Star","+64.6908322,-146.5998673",0.0566684573202665,0.176232129792577,0.277930164104126,0.905656244747212
0.416516244600599,02100,"AK, Haines","+59.0999054,-135.5781024",0.215316336953073,0.167035332778664,0.329464520518708,0.954248788151949
0.367011285739565,02105,"AK, ","+58.0764336,-135.1850997",0.129032640019263,0.135085421074486,0.249678293712561,0.954248788151949
0.415690128092668,02110,"AK, Juneau","+58.3727004,-134.1787807",0.2043363474635,0.183637342972611,0.320538033782611,0.954248788151949
0.429473196429054,02122,"AK, Kenai Peninsula","+60.3663727,-152.3219731",0.0310773007146476,0.388355655723866,0.308022547224784,0.990437282052919
0.34425299897528,02130,"AK, Ketchikan Gateway","+55.4499378,-131.1066847",0.215316336953073,0.00101523083919817,0.372348467106557,0.788331961002291
0.396807526357192,02150,"AK, Kodiak Island","+57.5536114,-153.6309109",0.0344491085106582,0.227053391213615,0.464374103561168,0.861353502143328
0.445244289440499,02164,"AK, Lake and Peninsula","+58.2050652,-156.7051884",0.206238392886891,0.155509476780708,0.429588412981325,0.989640875113072
0.420471300359925,02170,"AK, Matanuska-Susitna","+62.1821735,-149.4079740",0.0103277142776593,0.379576894937858,0.29357452230141,0.998406069922774
0.36668917293775,02180,"AK, Nome","+64.7836858,-164.1889119",0.057014283760883,0.162616092655096,0.247285627164741,0.99984068817028
0.37733712267566,02185,"AK, North Slope","+69.4493427,-153.4728302",0.0976488905333185,0.196297868732023,0.248389934802196,0.967011796635101
0.386425432239317,02188,"AK, Northwest Arctic","+67.0050655,-160.0210864",0.205114456954887,0.0934609566673613,0.247285627164741,0.99984068817028
0.429542644087875,02195,"AK, Petersburg","+56.6396123,-133.5279958",0.215316336953073,0.216065010365823,0.394066517309845,0.892722711722758
0.399803564774887,02198,"AK, Prince of Wales-Hyder","+55.4156834,-132.8757340",0.215316336953073,0.00931623593617147,0.481858974487544,0.892722711722758
0.418810509838828,02220,"AK, Sitka","+57.1425085,-135.3326236",0.20831335153059,0.271723548138335,0.389649286760024,0.805555852926363
0.382942136108382,02230,"AK, Skagway","+59.5750974,-135.3354181",0.206670675937661,0.121170786631359,0.249678293712561,0.954248788151949
0.44832677158506,02240,"AK, Southeast Fairbanks","+63.8649972,-143.2186282",0.215316336953073,0.252852198421475,0.386336363847658,0.938802187118035
0.424732539719623,02261,"AK, Valdez-Cordova","+61.3498403,-145.0231406",0.0582246763030406,0.373784107208316,0.438238822808058,0.828682552559078
0.330952963438535,02270,"AK, ","+62.2831737,-163.1909497",0.052604996643023,0.0289042191865833,0.247561704074105,0.99474093385043
0.374898447031929,02275,"AK, Wrangell","+56.2791206,-132.0403255",0.215316336953073,0.0279487078085144,0.363606031643369,0.892722711722758
0.361887612430046,02282,"AK, Yakutat","+59.9990832,-140.2395926",0.0967843244317773,0.13138281448447,0.395170824947301,0.824212485856636
0.34339522673876,02290,"AK, Yukon-Koyukuk","+65.3761313,-151.5768554",0.00505386105825806,0.135503457302392,0.248481960438651,0.984541628155738
0.347793600482804,04001,"AZ, Apache","+35.3858453,-109.4937467",0.261012312957243,0.170801518444777,0.166592180959212,0.792768389569987
0.385455853130191,04003,"AZ, Cochise","+31.8817928,-109.7541201",0.323381594213617,0.372307300642331,0.525952291314467,0.320182226350349
0.428485659053741,04005,"AZ, Coconino","+35.8296919,-111.7737277",0.435789771119693,0.297529466163915,0.235979510845988,0.744643888085368
0.320899287046578,04007,"AZ, Gila","+33.7896177,-110.8118696",0.380686504800909,0.503029284400767,0.382668375354638,0.0172129836299992
0.409021066027092,04009,"AZ, Graham","+32.9318277,-109.8783103",0.43641279803475,0.491867201866609,0.590830365014968,0.11697389919204
0.398961427611072,04011,"AZ, Greenlee","+33.2388723,-109.2423231",0.475841167245338,0.411893603154009,0.29229920035621,0.415811739688732
0.313602249626148,04012,"AZ, La Paz","+33.7276249,-114.0387933",0.266275022024158,0.354535123636967,0.611444107580801,0.0221547452626674
0.319161917184137,04013,"AZ, Maricopa","+33.3465408,-112.4955335",0.26311421018189,0.386009808365364,0.618438055951351,0.0090855942379448
0.336028186826562,04015,"AZ, Mohave","+35.7177050,-113.7496891",0.461117512980244,0.359946912231975,0.476350473265432,0.0466978488285989
0.334266100536396,04017,"AZ, Navajo","+35.3909336,-110.3209076",0.247555102193849,0.232552505973847,0.421687245211393,0.435269548766493
0.328367888806341,04019,"AZ, Pima","+32.1282374,-111.7830177",0.244758470248269,0.389291850014222,0.593683159745061,0.085738075217812
0.395219304099435,04021,"AZ, Pinal","+32.9189100,-111.3672569",0.24605531940058,0.517031777369804,0.80902314904885,0.00876697057850438
0.362813612929393,04023,"AZ, Santa Cruz","+31.5259036,-110.8451898",0.292842021157627,0.436145845533266,0.512700599665003,0.209565985361678
0.40694313000407,04025,"AZ, Yavapai","+34.6300439,-112.5737449",0.43391554480288,0.298789944162969,0.407515297197383,0.487551733853048
0.36498188595425,04027,"AZ, Yuma","+32.7739424,-113.9109050",0.412307115680936,0.371918297084641,0.666935566362931,0.00876656468849235
0.50665016132405,05001,"AR, Arkansas","+34.2895735,-091.3765467",0.349188311404527,0.763919102470306,0.746144627254289,0.16734860416708
0.49137310605335,05003,"AR, Ashley","+33.1908354,-091.7722672",0.392848899532356,0.711671285529372,0.766298241637849,0.0946739975138222
0.397811511209214,05005,"AR, Baxter","+36.2807100,-092.3304383",0.246105093519869,0.648952067004437,0.350158313590098,0.346030570722453
0.387240046881413,05007,"AR, Benton","+36.3378246,-094.2561871",0.201320569460036,0.507297505205727,0.559332585251429,0.281009527608461
0.445300489292763,05009,"AR, Boone","+36.3043077,-093.0792041",0.279677196840616,0.718405800297818,0.305433854273157,0.477685105759463
0.420011776943062,05011,"AR, Bradley","+33.4638194,-092.1681641",0.346913500959571,0.619940158856429,0.565130200348069,0.148063247608179
0.394938346380054,05013,"AR, Calhoun","+33.5604604,-092.5138790",0.269534834871635,0.669507311593751,0.471448102437275,0.169263136617555
0.537291866684694,05015,"AR, Carroll","+36.3377742,-093.5416633",0.354462164623928,0.757942612278671,0.604977300932916,0.431785388903261
0.492885957559291,05017,"AR, Chicot","+33.2671393,-091.2971578",0.371568218559217,0.819880914717339,0.770531420914761,0.00956327604584791
0.466009469961815,05019,"AR, Clark","+34.0533118,-093.1762051",0.274549318260574,0.815757743186164,0.640959324786669,0.132771493613853
0.576627790856416,05021,"AR, Clay","+36.3673021,-090.4187041",0.416873546011917,0.824763821984671,0.761881011088027,0.302992784341047
0.506469339737256,05023,"AR, Cleburne","+35.5662882,-092.0599743",0.29650929723972,0.758420367967705,0.671143733543781,0.299803960197817
0.466479870972036,05025,"AR, Cleveland","+33.8932006,-092.1887141",0.321954479205979,0.74911082456586,0.625591043498749,0.169263136617555
0.431544741691408,05027,"AR, Columbia","+33.2150704,-093.2269012",0.286048047411072,0.797607590094441,0.569363379624981,0.0731599496351379
0.517141717909724,05029,"AR, Conway","+35.2657024,-092.6892483",0.298568433938531,0.872309924419993,0.720929602865725,0.176758910414646
0.50058569321728,05031,"AR, Craighead","+35.8282682,-090.6304114",0.350875315959568,0.767557445520489,0.592553840011543,0.291356171377519
0.49880691086,05033,"AR, Crawford","+35.5830407,-094.2362241",0.334191006283932,0.831399831013508,0.643628068243852,0.186008737898706
0.464263030443099,05035,"AR, Crittenden","+35.2118784,-090.3153314",0.34621714276951,0.677144462916515,0.549669893423695,0.284020622662676
0.557853264431,05037,"AR, Cross","+35.2912586,-090.7738942",0.444172482074126,0.738595788418569,0.722862141231273,0.325782646000033
0.425968540595906,05039,"AR, Dallas","+33.9678233,-092.6539989",0.400111254785302,0.5734186986367,0.561081072344067,0.169263136617555
0.524086825403581,05041,"AR, Desha","+33.8287478,-091.2444274",0.426219802746977,0.764282096405957,0.755071113990386,0.150774288471004
0.453447510560906,05043,"AR, Drew","+33.5872418,-091.7227781",0.34620602613345,0.771450466119806,0.566878687440707,0.12925486254966
0.440571246565435,05045,"AR, Faulkner","+35.1463563,-092.3246543",0.265431365311144,0.782969610570554,0.498871742100749,0.215012268279295
0.512235786442095,05047,"AR, Franklin","+35.5085730,-093.8876719",0.246910141592205,0.935908887989791,0.626879402409113,0.239244713777272
0.428080837713724,05049,"AR, Fulton","+36.3834433,-091.8192392",0.263519331425155,0.697083614090218,0.38512805544285,0.366592349896673
0.366694322012874,05051,"AR, Garland","+34.5788613,-093.1469148",0.196073654821584,0.622145101749337,0.478810153353644,0.169748378126932
0.472569275163224,05053,"AR, Grant","+34.2880633,-092.4239843",0.418829578662909,0.734419837128051,0.577645686905896,0.159381997956039
0.546364011595816,05055,"AR, Greene","+36.1199223,-090.5652409",0.430339424449467,0.743846290738901,0.650898093523767,0.360372237671129
0.47933400177968,05057,"AR, Hempstead","+33.7286109,-093.6658093",0.284432310399092,0.833976741922187,0.743936011979378,0.0549909428180629
0.440413498844621,05059,"AR, Hot Spring","+34.3151767,-092.9441474",0.220454418885045,0.798498818919795,0.572952379446711,0.169748378126932
0.462187471032733,05061,"AR, Howard","+34.0831786,-093.9909884",0.291781122262192,0.778671957824865,0.706573603578806,0.0717232004650688
0.507402864761757,05063,"AR, Independence","+35.7374992,-091.5599423",0.2772564117563,0.83414211596641,0.529148176494316,0.389064754830002
0.454008603906758,05065,"AR, Izard","+36.0948792,-091.9136252",0.370975377163364,0.63670957747293,0.465190359158362,0.343159101832375
0.563686758197468,05067,"AR, Jackson","+35.5966053,-091.2231780",0.318429267335618,0.878755082143254,0.741819422340922,0.315743260970078
0.460215448032866,05069,"AR, Jefferson","+34.2776955,-091.9307012",0.269691926147055,0.638689540937776,0.67730945118624,0.255170873860394
0.497450561149398,05071,"AR, Johnson","+35.5733586,-093.4663223",0.197948761664025,0.888431916391994,0.657800016257863,0.24562155028371
0.50625490000495,05073,"AR, Lafayette","+33.2406596,-093.6116427",0.368035852418124,0.912864115695666,0.670959682270872,0.0731599496351379
0.5737652156465,05075,"AR, Lawrence","+36.0410983,-091.1011529",0.412548651772269,0.783081976700854,0.756911626719479,0.342518607393398
0.557757543692592,05077,"AR, Lee","+34.7797500,-090.7792884",0.45517176057825,0.783027067498772,0.751206037259293,0.241625309434056
0.506828100965491,05079,"AR, Lincoln","+33.9576649,-091.7276236",0.378022058670165,0.740750100007757,0.753782755080022,0.154757490104021
0.506669398145857,05081,"AR, Little River","+33.6994970,-094.2297740",0.555001188617549,0.794561897576846,0.620529633493745,0.0565848728952891
0.483854276195092,05083,"AR, Logan","+35.2185495,-093.7205628",0.183164681327671,0.872849548025778,0.633781325143209,0.24562155028371
0.479930768531821,05085,"AR, Lonoke","+34.7551137,-091.8941320",0.263467050215959,0.743196449458437,0.64418022206258,0.268879352390309
0.525432188962478,05087,"AR, Madison","+36.0125452,-093.7240531",0.299216390735446,0.787085709309772,0.575989225449713,0.439437430354982
0.464044255271157,05089,"AR, Marion","+36.2666562,-092.6785880",0.237372975894303,0.718166922453301,0.420557925477875,0.480079197259147
0.42680404559119,05091,"AR, Miller","+33.3055048,-093.9015091",0.305460775812501,0.747560647289752,0.599363737109185,0.0548310221533247
0.52997666084628,05093,"AR, Mississippi","+35.7669426,-090.0522086",0.428610292246385,0.827038028805276,0.585651917277447,0.27860640505601
0.516224476483826,05095,"AR, Monroe","+34.6795127,-091.2033140",0.391606863100422,0.726054701581415,0.767770651821123,0.179465689432344
0.455411377692594,05097,"AR, Montgomery","+34.5456518,-093.6641468",0.337143904012156,0.69147939612046,0.544056329599963,0.248965881037798
0.460985969002894,05099,"AR, Nevada","+33.6666991,-093.3050716",0.378210793835362,0.710775493612432,0.622186094949928,0.132771493613853
0.459988578522566,05101,"AR, Newton","+35.9100625,-093.2150843",0.273538777519673,0.612222259825477,0.362857851420835,0.59133542532428
0.407112444581,05103,"AR, Ouachita","+33.5911582,-092.8784177",0.372185769705522,0.680674850824931,0.49988402410175,0.0757051336917985
0.500685512979462,05105,"AR, Perry","+34.9463629,-092.9268772",0.378430154782576,0.777176822841011,0.541111509233416,0.306023565060846
0.546546237688679,05107,"AR, Phillips","+34.4258423,-090.8483856",0.441578783769503,0.694166771871278,0.808814085679879,0.241625309434056
0.422724428159156,05109,"AR, Pike","+34.1581907,-093.6586589",0.277342868366455,0.75328903838929,0.589977122190814,0.0702886836900659
0.566158937582117,05111,"AR, Poinsett","+35.5689809,-090.6805953",0.370933249515323,0.857674112364609,0.744672217071015,0.291356171377519
0.409910732415938,05113,"AR, Polk","+34.4909149,-094.2308841",0.207026705730208,0.656784537659955,0.532921227588956,0.242910458684633
0.495847509147333,05115,"AR, Pope","+35.4552965,-093.0315353",0.19451743583881,0.914051565216466,0.700131809026984,0.174689226507073
0.562652337072358,05117,"AR, Prairie","+34.8282250,-091.5571995",0.392892595616673,0.849375388813429,0.828875674426984,0.179465689432344
0.428516047986836,05119,"AR, Pulaski","+34.7739877,-092.3165149",0.235282195305716,0.673147670009385,0.593013968193816,0.212620358438425
0.534005781877895,05121,"AR, Randolph","+36.3412985,-091.0284409",0.266189965656573,0.860956154013467,0.666358400448141,0.342518607393398
0.551870207386608,05123,"AR, St. Francis","+35.0144383,-090.7421993",0.517141861044202,0.801358660519675,0.563197661982522,0.325782646000033
0.403650377102002,05125,"AR, Saline","+34.6485246,-092.6744630",0.274101213264915,0.549647824393983,0.483871563358648,0.306980907390461
0.477608638352958,05127,"AR, Scott","+34.8588693,-094.0636413",0.223194091829028,0.77896840667489,0.662493323717048,0.245778731190867
0.433994930859361,05129,"AR, Searcy","+35.9096596,-092.6993507",0.427823074818027,0.649847858921376,0.348777929043279,0.309530860654762
0.455702592119299,05131,"AR, Sebastian","+35.1969808,-094.2749890",0.327188020861448,0.709755699681648,0.587584455642994,0.198282192291104
0.482269278010434,05133,"AR, Sevier","+33.9946083,-094.2432898",0.384549064957561,0.721465277154578,0.677861605004968,0.145201164924629
0.423469372808885,05135,"AR, Sharp","+36.1733989,-091.4710689",0.23962084775831,0.715419827241353,0.372244466339205,0.366592349896673
0.472075046273847,05137,"AR, Stone","+35.8569888,-092.1404941",0.411569672371867,0.750651970723204,0.38291944016794,0.343159101832375
0.418291269767259,05139,"AR, Union","+33.1682186,-092.5981447",0.33518234055956,0.675660450468401,0.577369609996532,0.0849526780445417
0.508906624378574,05141,"AR, Van Buren","+35.5829588,-092.5159772",0.370975377163364,0.695714933781936,0.668014861904324,0.300921324664673
0.445936506098316,05143,"AR, Washington","+35.9712088,-094.2184168",0.246823684982051,0.634920522352304,0.508626459564938,0.39337535749397
0.488518527672206,05145,"AR, White","+35.2547221,-091.7531583",0.233812432933096,0.872964575959504,0.65237050370704,0.194926598089181
0.555652178692165,05147,"AR, Woodruff","+35.1890710,-091.2444178",0.429907141398696,0.767380568682894,0.78847642002341,0.236844584663659
0.512653309667799,05149,"AR, Yell","+34.9977133,-093.4083032",0.268956577181505,0.914889900205187,0.693505963202252,0.173260798082251
0.371157515849692,06001,"CA, Alameda","+37.6480811,-121.9133039",0.580531079686226,0.344347337207905,0.277641345183561,0.282110301321076
0.360063897861269,06003,"CA, Alpine","+38.6176096,-119.7989986",0.338803240586269,0.351687906590473,0,0.749764444268333
0.397839794681787,06005,"CA, Amador","+38.4435501,-120.6538563",0.269581076010655,0.621994367623953,0.49657033430908,0.203213400783459
0.456428443622087,06007,"CA, Butte","+39.6659588,-121.6019188",0.462851140809116,0.471267733314676,0.574424022749681,0.317170877614877
0.406339490242187,06009,"CA, Calaveras","+38.1878437,-120.5551154",0.299093763568764,0.442658365896062,0.266598268809008,0.617007562694913
0.511489244219083,06011,"CA, Colusa","+39.1777385,-122.2375629",0.515497245328555,0.625407959400653,0.709977785247323,0.195073986899798
0.401375421903755,06013,"CA, Contra Costa","+37.9194790,-121.9515431",0.626755318181605,0.415777326454219,0.280862242459472,0.282106800519722
0.368793925510036,06015,"CA, Del Norte","+41.7499033,-123.9809983",0.411367467701504,0.369245428162489,0.289236575376842,0.40532623079931
0.380518752152875,06017,"CA, El Dorado","+38.7855320,-120.5343981",0.292864842723061,0.496993835263268,0.264573704807006,0.467642625818167
0.447760278582728,06019,"CA, Fresno","+36.7610058,-119.6550193",0.557101558465867,0.413515268864961,0.74503955273653,0.0753847342635555
0.552353062379831,06021,"CA, Glenn","+39.6025462,-122.4016998",0.62475448878926,0.700771884967503,0.688811888862763,0.195073986899798
0.365561831275084,06023,"CA, Humboldt","+40.7066731,-123.9258181",0.477444834994721,0.327207851863795,0.285095421736385,0.372499216505436
0.389500910801534,06025,"CA, Imperial","+33.0408155,-115.3553946",0.17866639211557,0.608467082617815,0.757002885475629,0.0138672829971203
0.303156880348913,06027,"CA, Inyo","+36.5619770,-117.4039269",0.33519005870233,0.451431669985048,0.339942701063333,0.0860630916449418
0.384819593970816,06029,"CA, Kern","+35.3466288,-118.7295064",0.334637061091169,0.218652397372268,0.533656665800289,0.452332251619539
0.447807807029716,06031,"CA, Kings","+36.0724780,-119.8155301",0.478217743881614,0.535958169378918,0.694977606505222,0.0820777083531099
0.385361320997161,06033,"CA, Lake","+39.0948019,-122.7467569",0.435745975418042,0.513177809229309,0.368746725273626,0.223774774067667
0.422797118184688,06035,"CA, Lassen","+40.7210889,-120.6299314",0.457065454551689,0.291550409233264,0.291629241924662,0.650943367029138
0.401708923113404,06037,"CA, Los Angeles","+34.1963983,-118.2618616",0.592712794043801,0.329603969281267,0.440986849890495,0.243532079238051
0.516582221330272,06039,"CA, Madera","+37.2100387,-119.7498519",0.539632425290927,0.552844517217305,0.721388964167695,0.252462978645162
0.366168682242334,06041,"CA, Marin","+38.0518169,-122.7459738",0.44784038015626,0.360289923629057,0.313071215218586,0.343473209965432
